action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,9,,9,,,,9,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.046667,0.046667,,,0.046667,,22.105263,22.105263,0,2025-12-02,2025-12-02,1,19,,,,,threads,19,0.42,3,8,3,9,7,5
,46,,,18,2,2,46,,,,,,586,,586,2,2,,566,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,18,,1.901667,"[{'action_type': 'outbound_click', 'value': '1.901667'}]",1.901667,17.115,0.74413,,0.058413,0.058413,17.115,,0.060477,1.901667,23.34925,25.67892,1.227831,2025-12-02,2025-12-02,1.099775,1466,1.227831,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '1.227831'}]",facebook,1333,34.23,56,4,52,544,259,147
,56,,,10,7,7,56,,,,,,467,,467,,,,457,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,13,,3.38,"[{'action_type': 'outbound_click', 'value': '3.38'}]",3.38,4.828571,0.603571,,0.072377,0.072377,,,0.073961,2.6,27.887789,28.765957,1.072607,2025-12-02,2025-12-02,1.031489,1212,0.825083,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '0.825083'}]",instagram,1175,33.8,33,3,33,436,161,83
,,,,,,,,,,,,,22,,22,,,,22,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.039091,0.039091,,,0.039091,,23.243243,23.243243,0,2025-12-02,2025-12-02,1,37,,,,,threads,37,0.86,5,6,5,21,9,7
,8,,1,6,,,8,,,,,,177,,177,4,3,,167,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,5,,2.336667,"[{'action_type': 'outbound_click', 'value': '2.336667'}]",2.336667,,1.7525,,0.079209,0.079209,3.505,,0.083952,2.804,24.382609,25.398551,0.869565,2025-12-02,2025-12-02,1.041667,575,1.043478,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.043478'}]",facebook,552,14.02,27,3,27,161,81,48
,,,,,,,,,,,,,10,,10,,,,10,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.106,0.106,,,0.106,,22.083333,22.083333,0,2025-12-02,2025-12-02,1,48,,,,,instagram,48,1.06,1,2,1,10,4,1
,,,,,,,,,,,,,12,,12,,,,12,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.036667,0.036667,,,0.036667,,13.333333,13.333333,0,2025-12-02,2025-12-02,1,33,,,,,threads,33,0.44,1,4,1,12,7,2
,99,,,11,5,5,99,,,,,,197,,197,,,,186,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,11,"[{'action_type': 'start_trial_mobile_app', 'value': '8.66'}, {'action_type': 'start_trial_total', 'value': '8.66'}]",1.574545,"[{'action_type': 'outbound_click', 'value': '1.732'}]",1.574545,3.464,0.174949,,0.087919,0.087919,,,0.093118,1.574545,34.64,35.419223,2.2,2025-12-02,2025-12-02,1.022495,500,2.2,11,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '2'}]",facebook,489,17.32,47,4,45,178,107,70
,9,,,2,,,9,,,,,,13,,13,,,,11,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,0.97,"[{'action_type': 'outbound_click', 'value': '0.97'}]",0.97,,0.215556,,0.149231,0.149231,,,0.176364,0.97,53.888889,53.888889,5.555556,2025-12-02,2025-12-02,1,36,5.555556,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '5.555556'}]",instagram,36,1.94,2,4,2,10,7,5
,,,,,,,,,,,,,11,,11,,,,11,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.042727,0.042727,,,0.042727,,21.363636,21.363636,0,2025-12-02,2025-12-02,1,22,,,,,threads,22,0.47,2,6,2,10,6,4
,,,,,,,,,,,,,,,,,,,,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,48,48,0,2025-12-02,2025-12-02,1,10,,,,,facebook,10,0.48,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,25,25,0,2025-12-02,2025-12-02,1,2,,,,,instagram,2,0.05,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,15.714286,15.714286,0,2025-12-02,2025-12-02,1,7,,,,,messenger,7,0.11,,,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.07,0.07,,,0.07,,23.333333,23.333333,0,2025-12-02,2025-12-02,1,3,,,,,facebook,3,0.07,,3,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.1,0.1,,,0.1,,25,25,0,2025-12-02,2025-12-02,1,4,,,,,facebook,4,0.1,,2,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.19,0.19,,,0.19,,190,190,0,2025-12-02,2025-12-02,1,1,,,,,instagram,1,0.19,,4,,1,,
,,,,2,,,,,,,,,15,,15,,,,13,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,0.24,"[{'action_type': 'outbound_click', 'value': '0.24'}]",0.24,,,,0.032,0.032,,,0.036923,0.24,34.285714,68.571429,14.285714,2025-12-02,2025-12-02,2,14,14.285714,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",audience_network,7,0.48,2,8,2,13,7,4
2,175,,,36,16,16,175,2,2,,,2,911,,911,10,10,2,865,2,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,34,"[{'action_type': 'subscribe_mobile_app', 'value': '27.355'}, {'action_type': 'subscribe_total', 'value': '27.355'}]",1.519722,"[{'action_type': 'outbound_click', 'value': '1.519722'}]",1.519722,3.419375,0.312629,27.355,0.060055,0.060055,5.471,27.355,0.063249,1.609118,26.648807,28.273902,1.656113,2025-12-02,2025-12-02,1.060982,2053,1.753531,36,"[{'action_type': 'outbound_click', 'value': '36'}]","[{'action_type': 'outbound_click', 'value': '1.753531'}]",facebook,1935,54.71,168,5,153,757,437,364
,26,,,6,1,1,26,,,,,,146,,146,4,4,,136,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,7,,2.166667,"[{'action_type': 'outbound_click', 'value': '2.166667'}]",2.166667,13,0.5,,0.089041,0.089041,3.25,,0.095588,1.857143,34.300792,34.300792,1.846966,2025-12-02,2025-12-02,1,379,1.583113,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.583113'}]",instagram,379,13,24,4,24,118,61,51
,,,,,,,,,,,,,20,,20,,,,20,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.056,0.056,,,0.056,,26.666667,26.666667,0,2025-12-02,2025-12-02,1,42,,,,,threads,42,1.12,9,9,9,19,14,11
,,,,,,,,,,,,,2,,2,,,,2,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.010532,0.010532,,,0.010532,,10.531629,10.531629,0,2025-12-02,2025-12-02,1,2,,,,,audience_network,2,0.021063,1,10,1,2,1,1
,11,,,7,2,2,11,,,,,,121,,121,,,,114,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,7,,1.563195,"[{'action_type': 'outbound_click', 'value': '1.563195'}]",1.563195,5.471181,0.99476,,0.090433,0.090433,,,0.095986,1.563195,29.336091,30.823555,1.876676,2025-12-02,2025-12-02,1.050704,373,1.876676,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.876676'}]",facebook,355,10.942362,18,11,18,97,51,34
,6,,,,2,2,6,,,,,,25,,25,,,,25,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,,,,1.616605,0.538868,,0.129328,0.129328,,,0.129328,3.23321,31.088557,32.3321,0.961538,2025-12-02,2025-12-02,1.04,104,,,,,instagram,100,3.23321,3,4,3,21,13,9
,,,,,,,,,,,,,34,,34,1,1,,33,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.042746,0.042746,1.453365,,0.044041,,27.949322,28.497348,0,2025-12-02,2025-12-02,1.019608,52,,,,,threads,51,1.453365,9,11,9,30,16,13
,,,,,,,,,,,,,1,,1,,,,1,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.35,0.35,,,0.35,,87.5,87.5,0,2025-12-02,2025-12-02,1,4,,,,,facebook,4,0.35,,2,,1,1,
,,,,,,,,,,,,,,,,,,,,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,60,60,0,2025-12-02,2025-12-02,1,1,,,,,instagram,1,0.06,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.07,0.07,,,0.07,,35,35,0,2025-12-02,2025-12-02,1,2,,,,,threads,2,0.07,,3,,1,,
,,,,,,,,,,,,,5,,5,,,,5,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.016003,0.016003,,,0.016003,,16.002592,20.00324,0,2025-12-02,2025-12-02,1.25,5,,,,,audience_network,4,0.080013,2,9,2,5,3,3
2,389,1,,73,28,28,389,2,2,,,2,1654,,1654,18,18,2,1563,2,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,69,"[{'action_type': 'subscribe_mobile_app', 'value': '25.524134'}, {'action_type': 'subscribe_total', 'value': '25.524134'}, {'action_type': 'start_trial_mobile_app', 'value': '20.419307'}, {'action_type': 'start_trial_total', 'value': '20.419307'}]",1.398583,"[{'action_type': 'outbound_click', 'value': '1.398583'}]",1.398583,3.646305,0.262459,51.048267,0.061727,0.061727,5.67203,51.048267,0.065321,1.47966,24.308699,25.912826,1.642857,2025-12-02,2025-12-02,1.06599,4200,1.738095,73,"[{'action_type': 'outbound_click', 'value': '73'}]","[{'action_type': 'outbound_click', 'value': '1.738095'}]",facebook,3940,102.096534,232,4,224,1413,756,489
1,294,,1,92,38,38,294,1,1,4,4,1,2104,4,2104,46,37,1,1966,1,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,114,"[{'action_type': 'subscribe_mobile_app', 'value': '200.882533'}, {'action_type': 'subscribe_total', 'value': '200.882533'}, {'action_type': 'start_trial_mobile_app', 'value': '200.882533'}, {'action_type': 'start_trial_total', 'value': '200.882533'}]",2.183506,"[{'action_type': 'outbound_click', 'value': '2.183506'}]",2.183506,5.286382,0.683274,200.882533,0.095476,0.095476,4.367012,200.882533,0.102178,1.762127,34.007539,36.67078,1.929914,2025-12-02,2025-12-02,1.078313,5907,1.557474,92,"[{'action_type': 'outbound_click', 'value': '92'}]","[{'action_type': 'outbound_click', 'value': '1.557474'}]",instagram,5478,200.882533,227,4,227,1772,896,528
,,,,2,,,,,,1,1,,151,,151,1,,,148,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,2.84046,"[{'action_type': 'outbound_click', 'value': '2.84046'}]",2.84046,,,,0.037622,0.037622,5.68092,,0.038385,2.84046,20.657891,20.657891,0.727273,2025-12-02,2025-12-02,1,275,0.727273,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.727273'}]",threads,275,5.68092,33,10,33,139,79,53
,,,,,,,,,,,,,,,,,,,,,6916170551184,14 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,150,150,0,2025-12-02,2025-12-02,1,1,,,,,facebook,1,0.15,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916172137384,17 Lebrone,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-12-02,2025-12-02,1,1,,,,,facebook,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916172137384,17 Lebrone,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,50,50,0,2025-12-02,2025-12-02,1,1,,,,,instagram,1,0.05,,2,,,,
,,,,,,,,,,,,,6,,6,,,,6,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.031667,0.031667,,,0.031667,,31.666667,31.666667,0,2025-12-02,2025-12-02,1,6,,,,,audience_network,6,0.19,3,11,3,6,4,4
,50,,,13,3,3,50,,,,,,349,1,349,5,4,,331,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,11,"[{'action_type': 'subscribe_mobile_app', 'value': '34.5'}, {'action_type': 'subscribe_total', 'value': '34.5'}, {'action_type': 'start_trial_mobile_app', 'value': '34.5'}, {'action_type': 'start_trial_total', 'value': '34.5'}]",2.653846,"[{'action_type': 'outbound_click', 'value': '2.653846'}]",2.653846,11.5,0.69,,0.098854,0.098854,6.9,,0.10423,3.136364,32.033426,35.420945,1.021356,2025-12-02,2025-12-02,1.105749,1077,1.207057,13,"[{'action_type': 'outbound_click', 'value': '13'}]","[{'action_type': 'outbound_click', 'value': '1.207057'}]",facebook,974,34.5,42,3,42,298,143,95
,1,,,1,,,1,,,,,,119,,119,,,,118,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,12.27,"[{'action_type': 'outbound_click', 'value': '12.27'}]",12.27,,12.27,,0.103109,0.103109,,,0.103983,12.27,27.388393,28.802817,0.223214,2025-12-02,2025-12-02,1.051643,448,0.223214,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.223214'}]",instagram,426,12.27,7,3,7,104,45,20
,,,,,,,,,,,,,53,,53,,,,53,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.042075,0.042075,,,0.042075,,24.23913,24.505495,0,2025-12-02,2025-12-02,1.010989,92,,,,,threads,91,2.23,20,88,22,47,33,28
,159,4,,68,19,19,159,,,,,,1404,6,1404,29,23,,1307,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,67,,0.648552,"[{'action_type': 'outbound_click', 'value': '0.648552'}]",0.648552,2.321132,0.277368,,0.031411,0.031411,1.520742,,0.033743,0.658231,10.614081,10.916215,1.612515,2025-12-02,2025-12-02,1.028465,4155,1.636582,68,"[{'action_type': 'outbound_click', 'value': '68'}]","[{'action_type': 'outbound_click', 'value': '1.636582'}]",facebook,4040,44.101508,157,3,140,1155,595,380
,,,,5,,,,,,,,,153,,153,5,5,,143,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,7,,1.085514,"[{'action_type': 'outbound_click', 'value': '1.085514'}]",1.085514,,,,0.035474,0.035474,1.085514,,0.037955,0.775367,13.501417,13.568925,1.741294,2025-12-02,2025-12-02,1.005,402,1.243781,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.243781'}]",instagram,400,5.42757,10,4,10,122,57,34
,,,,,,,,,,,,,33,,33,,,,33,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.020028,0.020028,,,0.020028,,11.202064,11.202064,0,2025-12-02,2025-12-02,1,59,,,,,threads,59,0.660922,8,7,8,30,20,13
,2,,,,1,1,2,,,,,,3,,3,,,,3,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,0.29,0.145,,0.096667,0.096667,,,0.096667,,32.222222,36.25,0,2025-12-02,2025-12-02,1.125,9,,,,,facebook,8,0.29,1,3,1,3,1,1
,2,,,1,,,2,,,,,,4,,4,,,,3,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,,0.35,"[{'action_type': 'outbound_click', 'value': '0.35'}]",0.35,,0.175,,0.0875,0.0875,,,0.116667,0.175,38.888889,38.888889,22.222222,2025-12-02,2025-12-02,1,9,11.111111,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",instagram,9,0.35,,2,,2,,
,,,,,,,,,,,,,,,,,,,,,6916177884784,18 esha - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,30,30,0,2025-12-02,2025-12-02,1,1,,,,,instagram,1,0.03,,1,,,,
,1,,,,,,1,,,,,,,,,,,,,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,0,,,,,,,,,,,2025-12-02,2025-12-02,0,0,,,,,instagram,0,0,,,,,,
