action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,1,,,,,,,,,9,,9,,,,8,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,0.62,"[{'action_type': 'outbound_click', 'value': '0.62'}]",0.62,,,,0.068889,0.068889,,,0.0775,0.62,8.378378,8.378378,1.351351,2025-11-28,2025-11-28,1,74,1.351351,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.351351'}]",messenger,74,0.62,2,3,2,8,5,3
,,,,,,,,,,,,,115,,115,,,,115,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.053565,0.053565,,,0.053565,,22.814815,22.814815,0,2025-11-28,2025-11-28,1,270,,,,,threads,270,6.16,21,5,21,108,53,36
,255,,,33,18,18,255,,,,,,1050,,1050,3,3,,1014,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,32,"[{'action_type': 'subscribe_mobile_app', 'value': '32.425'}, {'action_type': 'subscribe_total', 'value': '32.425'}, {'action_type': 'start_trial_mobile_app', 'value': '12.97'}, {'action_type': 'start_trial_total', 'value': '12.97'}]",1.965152,"[{'action_type': 'outbound_click', 'value': '1.965152'}]",1.965152,3.602778,0.254314,,0.061762,0.061762,21.616667,,0.063955,2.026563,20.81862,21.595072,1.027287,2025-11-28,2025-11-28,1.037296,3115,1.05939,33,"[{'action_type': 'outbound_click', 'value': '33'}]","[{'action_type': 'outbound_click', 'value': '1.05939'}]",facebook,3003,64.85,94,3,85,954,430,253
,20,,,5,2,2,20,,,,,,149,,149,,,,144,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,5,"[{'action_type': 'start_trial_mobile_app', 'value': '13.86'}, {'action_type': 'start_trial_total', 'value': '13.86'}]",2.772,"[{'action_type': 'outbound_click', 'value': '2.772'}]",2.772,6.93,0.693,,0.09302,0.09302,,,0.09625,2.772,29.302326,29.302326,1.057082,2025-11-28,2025-11-28,1,473,1.057082,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.057082'}]",instagram,473,13.86,10,3,10,136,54,28
,,,,,,,,,,,,,19,,19,,,,19,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.040526,0.040526,,,0.040526,,17.906977,17.906977,0,2025-11-28,2025-11-28,1,43,,,,,threads,43,0.77,4,6,4,19,13,8
,,,,,,,,,,,,,4,,4,,,,4,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.0225,0.0225,,,0.0225,,22.5,45,0,2025-11-28,2025-11-28,2,4,,,,,audience_network,2,0.09,,3,,4,,
,113,1,,34,8,8,113,,,,,,1135,,1135,7,7,,1094,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,34,"[{'action_type': 'subscribe_mobile_app', 'value': '44.55'}, {'action_type': 'subscribe_total', 'value': '44.55'}, {'action_type': 'start_trial_mobile_app', 'value': '29.7'}, {'action_type': 'start_trial_total', 'value': '29.7'}]",2.620588,"[{'action_type': 'outbound_click', 'value': '2.620588'}]",2.620588,11.1375,0.788496,,0.078502,0.078502,12.728571,,0.081444,2.620588,24.179104,27.356463,0.922659,2025-11-28,2025-11-28,1.131409,3685,0.922659,34,"[{'action_type': 'outbound_click', 'value': '34'}]","[{'action_type': 'outbound_click', 'value': '0.922659'}]",facebook,3257,89.1,117,3,111,1035,466,262
,4,,,6,5,5,4,,,,,,154,,154,1,1,,147,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,9,"[{'action_type': 'start_trial_mobile_app', 'value': '13.67'}, {'action_type': 'start_trial_total', 'value': '13.67'}]",2.278333,"[{'action_type': 'outbound_click', 'value': '2.278333'}]",2.278333,2.734,3.4175,,0.088766,0.088766,13.67,,0.092993,1.518889,23.691508,25.408922,1.559792,2025-11-28,2025-11-28,1.072491,577,1.039861,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.039861'}]",instagram,538,13.67,12,3,12,137,46,30
,,,,,,,,,,,,,53,,53,,,,53,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.035472,0.035472,,,0.035472,,16.068376,16.068376,0,2025-11-28,2025-11-28,1,117,,,,,threads,117,1.88,11,6,11,52,24,18
,,,,,,,,,,,,,,,,,,,,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,55,55,0,2025-11-28,2025-11-28,1,4,,,,,facebook,4,0.22,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,185,185,0,2025-11-28,2025-11-28,1,2,,,,,instagram,2,0.37,,2,,,,
,,,,1,,,,,,,,,18,,18,,,,17,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.810209,"[{'action_type': 'outbound_click', 'value': '0.810209'}]",0.810209,,,,0.045012,0.045012,,,0.047659,0.810209,28.936051,50.638089,3.571429,2025-11-28,2025-11-28,1.75,28,3.571429,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.571429'}]",audience_network,16,0.810209,6,5,6,15,12,7
,541,,,91,35,35,541,,,,,,2275,3,2275,20,17,,2164,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,84,"[{'action_type': 'subscribe_mobile_app', 'value': '21.753123'}, {'action_type': 'subscribe_total', 'value': '21.753123'}, {'action_type': 'start_trial_mobile_app', 'value': '14.502082'}, {'action_type': 'start_trial_total', 'value': '14.502082'}]",1.912362,"[{'action_type': 'outbound_click', 'value': '1.912362'}]",1.912362,4.972142,0.321673,,0.076495,0.076495,8.701249,,0.080418,2.071726,24.278039,26.435513,1.171875,2025-11-28,2025-11-28,1.088865,7168,1.269531,91,"[{'action_type': 'outbound_click', 'value': '91'}]","[{'action_type': 'outbound_click', 'value': '1.269531'}]",facebook,6583,174.024981,305,4,285,2054,1089,626
,24,,1,16,5,5,24,,,2,2,,587,,587,13,10,,558,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,24,,3.158316,"[{'action_type': 'outbound_click', 'value': '3.158316'}]",3.158316,10.106612,2.105544,,0.086087,0.086087,3.887159,,0.090561,2.105544,20.898702,22.660566,0.992556,2025-11-28,2025-11-28,1.084305,2418,0.661704,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '0.661704'}]",instagram,2230,50.533062,58,3,58,536,230,141
,,,,,,,,,,,,,,,,,,,,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-11-28,2025-11-28,1,1,,,,,messenger,1,0,,,,,,
,,,1,,,,,,,,,,145,,145,1,,,144,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.046633,0.046633,6.761748,,0.046957,,18.474721,18.525336,0,2025-11-28,2025-11-28,1.00274,366,,,,,threads,365,6.761748,18,4,20,137,67,35
,,,,,,,,,,,,,1,,1,,,,1,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-11-28,2025-11-28,1,1,,,,,audience_network,1,0.03,,4,,1,,
,,,,,,,,,,,,,10,,10,,,,10,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.224,0.224,,,0.224,,27.654321,30.27027,0,2025-11-28,2025-11-28,1.094595,81,,,,,facebook,74,2.24,2,4,2,8,5,3
,,,,,,,,,,,,,5,,5,,,,5,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.212,0.212,,,0.212,,66.25,66.25,0,2025-11-28,2025-11-28,1,16,,,,,instagram,16,1.06,,2,,5,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.21,0.21,,,0.21,,21,21,0,2025-11-28,2025-11-28,1,10,,,,,threads,10,0.21,1,3,1,1,1,1
,,,,1,,,,,,,,,19,,19,,,,18,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,2.69,"[{'action_type': 'outbound_click', 'value': '2.69'}]",2.69,,,,0.141579,0.141579,,,0.149444,2.69,27.44898,32.02381,1.020408,2025-11-28,2025-11-28,1.166667,98,1.020408,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.020408'}]",facebook,84,2.69,3,2,3,16,13,7
,,,,,,,,,,,,,4,,4,,,,4,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.065,0.065,,,0.065,,18.571429,18.571429,0,2025-11-28,2025-11-28,1,14,,,,,instagram,14,0.26,,3,,4,2,
,,,,,,,,,,,,,,,,,,,,,6916143725584,jesus_rap_1_4x5_subtitles,6913347655784,FB_iOS_itoshi_rap_set1,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-11-28,2025-11-28,1,1,,,,,facebook,1,0,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916144704984,jesus_rap_1_4x5_subtitles,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-11-28,2025-11-28,1,1,,,,,instagram,1,0.01,,3,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.35,0.35,,,0.35,,31.818182,31.818182,0,2025-11-28,2025-11-28,1,11,,,,,facebook,11,0.35,,2,,1,1,1
,4,,,1,1,1,4,,,,,,10,,10,1,1,,8,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,3.43,"[{'action_type': 'outbound_click', 'value': '3.43'}]",3.43,3.43,0.8575,,0.343,0.343,3.43,,0.42875,3.43,71.458333,77.954545,2.083333,2025-11-28,2025-11-28,1.090909,48,2.083333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.083333'}]",facebook,44,3.43,1,3,1,5,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.12,0.12,,,0.12,,24,24,0,2025-11-28,2025-11-28,1,10,,,,,instagram,10,0.24,,2,,1,1,
,,,,,,,,,,,,,2,,2,,,,2,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-11-28,2025-11-28,1,4,,,,,threads,4,0.06,1,8,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,6916163945384,03 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,20,20,0,2025-11-28,2025-11-28,1,1,,,,,instagram,1,0.02,,2,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.03,0.03,,,0.03,,12,20,0,2025-11-28,2025-11-28,1.666667,5,,,,,facebook,3,0.06,1,5,1,2,2,1
,,,,,,,,,,,,,3,,3,,,,3,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.02,0.02,,,0.02,,12,15,0,2025-11-28,2025-11-28,1.25,5,,,,,audience_network,4,0.06,1,6,1,3,2,2
2,571,4,1,112,58,58,571,2,2,1,1,2,2316,4,2316,34,28,2,2170,2,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,109,"[{'action_type': 'subscribe_mobile_app', 'value': '15.485556'}, {'action_type': 'subscribe_total', 'value': '15.485556'}, {'action_type': 'start_trial_mobile_app', 'value': '9.955'}, {'action_type': 'start_trial_total', 'value': '9.955'}]",1.244375,"[{'action_type': 'outbound_click', 'value': '1.244375'}]",1.244375,2.402931,0.244081,69.685,0.060177,0.060177,4.099118,69.685,0.064226,1.278624,25.202532,26.663478,1.971067,2025-11-28,2025-11-28,1.057968,5530,2.025316,112,"[{'action_type': 'outbound_click', 'value': '112'}]","[{'action_type': 'outbound_click', 'value': '2.025316'}]",facebook,5227,139.37,273,4,239,1911,1015,810
,3,,,8,,,3,,,,,,157,,157,6,6,,143,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,11,,1.81625,"[{'action_type': 'outbound_click', 'value': '1.81625'}]",1.81625,,4.843333,,0.092548,0.092548,2.421667,,0.101608,1.320909,28.213592,28.829365,2.135922,2025-11-28,2025-11-28,1.021825,515,1.553398,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.553398'}]",instagram,504,14.53,16,3,16,125,61,50
,,,,,,,,,,,,,5,,5,,,,5,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.046,0.046,,,0.046,,28.75,28.75,0,2025-11-28,2025-11-28,1,8,,,,,threads,8,0.23,4,26,4,5,5,4
,,,,,,,,,,,,,28,,28,,,,28,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.017862,0.017862,,,0.017862,,15.155946,23.816487,0,2025-11-28,2025-11-28,1.571429,33,,,,,audience_network,21,0.500146,4,6,5,26,11,8
,281,4,,65,21,21,281,,,,,,1398,1,1398,8,7,,1325,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,64,"[{'action_type': 'subscribe_mobile_app', 'value': '20.958627'}, {'action_type': 'subscribe_total', 'value': '20.958627'}, {'action_type': 'start_trial_mobile_app', 'value': '10.479314'}, {'action_type': 'start_trial_total', 'value': '10.479314'}]",1.289762,"[{'action_type': 'outbound_click', 'value': '1.289762'}]",1.289762,3.99212,0.298343,,0.059967,0.059967,10.479314,,0.063271,1.309914,18.767519,20.142842,1.432729,2025-11-28,2025-11-28,1.073282,4467,1.455115,65,"[{'action_type': 'outbound_click', 'value': '65'}]","[{'action_type': 'outbound_click', 'value': '1.455115'}]",facebook,4162,83.834509,150,3,133,1124,603,426
,120,,,24,8,8,120,,,1,1,,466,1,466,8,6,,434,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,29,"[{'action_type': 'subscribe_mobile_app', 'value': '49.224391'}, {'action_type': 'subscribe_total', 'value': '49.224391'}, {'action_type': 'start_trial_mobile_app', 'value': '24.612196'}, {'action_type': 'start_trial_total', 'value': '24.612196'}]",2.051016,"[{'action_type': 'outbound_click', 'value': '2.051016'}]",2.051016,6.153049,0.410203,,0.105632,0.105632,6.153049,,0.11342,1.697393,24.141437,25.037839,1.422266,2025-11-28,2025-11-28,1.037131,2039,1.177048,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '1.177048'}]",instagram,1966,49.224391,48,3,48,364,196,138
,,,,,,,,,,,,,,,,,,,,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10.002924,10.002924,0,2025-11-28,2025-11-28,1,1,,,,,messenger,1,0.010003,,,,,,
,,,,,,,,,,,,,95,,95,,,,95,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.034221,0.034221,,,0.034221,,19.123238,19.123238,0,2025-11-28,2025-11-28,1,170,,,,,threads,170,3.25095,19,11,19,89,52,37
,,,,,,,,,,,,,2,,2,1,1,,1,,6916167868984,09 anomansollips,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.08,0.08,0.16,,0.16,,160,160,0,2025-11-28,2025-11-28,1,1,,,,,instagram,1,0.16,,11,,1,1,1
