action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,gender,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,6,,,4,2,2,6,,,,,,87,,87,,,,83,,6911784820584,Ad #12 u4124128568_Ultra_realistic_se_4X5,6911773196984,FB_iOS_Purchase_itoshi_fbgvariants_4x5_181125_1D,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,4,,2.34,"[{'action_type': 'outbound_click', 'value': '2.34'}]",2.34,4.68,1.56,,0.107586,0.107586,,,0.112771,2.34,35.18797,42.162162,1.503759,2025-11-21,2025-11-21,1.198198,male,266,1.503759,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.503759'}]",222,9.36,17,4,17,74,36,25
,,,,,,,,,,,,,1,,1,,,,1,,6911784820584,Ad #12 u4124128568_Ultra_realistic_se_4X5,6911773196984,FB_iOS_Purchase_itoshi_fbgvariants_4x5_181125_1D,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.12,0.12,,,0.12,,30,30,0,2025-11-21,2025-11-21,1,unknown,4,,,,,4,0.12,,3,,1,1,
,29,,,1,1,1,29,,,,,,33,,33,,,,32,,6911799701784,Ad #9 salty_4X5,6911773196984,FB_iOS_Purchase_itoshi_fbgvariants_4x5_181125_1D,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,1,,8.11,"[{'action_type': 'outbound_click', 'value': '8.11'}]",8.11,8.11,0.279655,,0.245758,0.245758,,,0.253438,8.11,80.29703,84.479167,0.990099,2025-11-21,2025-11-21,1.052083,female,101,0.990099,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.990099'}]",96,8.11,5,4,5,25,19,11
,6,,,,,,6,,,,,,15,,15,,,,15,,6911799701784,Ad #9 salty_4X5,6911773196984,FB_iOS_Purchase_itoshi_fbgvariants_4x5_181125_1D,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,0.46,,0.184,0.184,,,0.184,,57.5,57.5,0,2025-11-21,2025-11-21,1,male,48,,,,,48,2.76,1,3,1,13,5,1
,,,,,,,,,,,,,1,,1,,,,1,,6911799701784,Ad #9 salty_4X5,6911773196984,FB_iOS_Purchase_itoshi_fbgvariants_4x5_181125_1D,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.04,0.04,,,0.04,,10,13.333333,0,2025-11-21,2025-11-21,1.333333,unknown,4,,,,,3,0.04,,2,,1,,
,,1,,10,,,,,,,,,291,,291,1,1,,280,,6912273544584,momo_fb_genericendcard,6912270982784,FB_iOS_Purchase_itoshi_borrowed_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,10,,2.730829,"[{'action_type': 'outbound_click', 'value': '2.730829'}]",2.730829,,,,0.093843,0.093843,27.308291,,0.09753,2.730829,40.159251,52.923044,1.470588,2025-11-21,2025-11-21,1.317829,female,680,1.470588,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.470588'}]",516,27.308291,62,5,64,234,105,78
,,,,,,,,,,,,,45,,45,,,,45,,6912273544584,momo_fb_genericendcard,6912270982784,FB_iOS_Purchase_itoshi_borrowed_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.069335,0.069335,,,0.069335,,28.108897,35.455541,0,2025-11-21,2025-11-21,1.261364,male,111,,,,,88,3.120088,12,5,12,37,18,15
,,,,,,,,,,,,,6,,6,,,,6,,6912273544584,momo_fb_genericendcard,6912270982784,FB_iOS_Purchase_itoshi_borrowed_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.083604,0.083604,,,0.083604,,71.660257,100.324359,0,2025-11-21,2025-11-21,1.4,unknown,7,,,,,5,0.501622,1,9,1,6,3,3
,,,,,,,,,,,,,6,,6,,,,6,,6912278892984,01 aiartist3_A_selfie_of_a_20-yea_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.138333,0.138333,,,0.138333,,37.727273,43.684211,0,2025-11-21,2025-11-21,1.157895,female,22,,,,,19,0.83,,3,,6,1,
,,,,,,,,,,,,,2,,2,,,,2,,6912278892984,01 aiartist3_A_selfie_of_a_20-yea_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.1,0.1,,,0.1,,40,40,0,2025-11-21,2025-11-21,1,male,5,,,,,5,0.2,,2,,1,,
,,,,,,,,,,,,,2,,2,,,,2,,6912279881584,06 aecho_ai_video_iphone_photo_of_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.21,0.21,,,0.21,,60,60,0,2025-11-21,2025-11-21,1,female,7,,,,,7,0.42,1,5,1,2,2,2
,,,,,,,,,,,,,6,,6,,,,6,,6912279881584,06 aecho_ai_video_iphone_photo_of_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.048333,0.048333,,,0.048333,,29,41.428571,0,2025-11-21,2025-11-21,1.428571,male,10,,,,,7,0.29,1,5,1,5,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6912281081184,07 gaiaworksstudio_31415_A_beauti_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.075759,0.075759,,,0.075759,,25.253165,25.253165,0,2025-11-21,2025-11-21,1,female,3,,,,,3,0.075759,,2,,,,
,,,,,,,,,,,,,7,,7,,,,7,,6912281081184,07 gaiaworksstudio_31415_A_beauti_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.233463,0.233463,,,0.233463,,37.14183,44.168662,0,2025-11-21,2025-11-21,1.189189,male,44,,,,,37,1.634241,2,3,2,7,2,2
,5,,,2,,,5,,,,,,21,,21,,,,19,,6912281720584,09 joel5934846_a_ginger_cat_and_w_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,2,,1.715,"[{'action_type': 'outbound_click', 'value': '1.715'}]",1.715,,0.686,,0.163333,0.163333,,,0.180526,1.715,33.627451,39.883721,1.960784,2025-11-21,2025-11-21,1.186047,female,102,1.960784,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.960784'}]",86,3.43,2,3,2,12,5,3
,9,,,3,1,1,9,,,,,,19,,19,,,,16,,6912281720584,09 joel5934846_a_ginger_cat_and_w_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,3,,0.956667,"[{'action_type': 'outbound_click', 'value': '0.956667'}]",0.956667,2.87,0.318889,,0.151053,0.151053,,,0.179375,0.956667,31.888889,37.763158,3.333333,2025-11-21,2025-11-21,1.184211,male,90,3.333333,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '3.333333'}]",76,2.87,5,3,5,14,9,6
,,,,,,,,,,,,,2,,2,,,,2,,6912281720584,09 joel5934846_a_ginger_cat_and_w_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.075,0.075,,,0.075,,50,50,0,2025-11-21,2025-11-21,1,unknown,3,,,,,3,0.15,1,9,1,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6912284591584,12 mathic0321_A_gorgeous_Thai_wom_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.12,0.12,,,0.12,,15,17.142857,0,2025-11-21,2025-11-21,1.142857,female,8,,,,,7,0.12,,2,,1,1,
,,,,,,,,,,,,,2,,2,,,,2,,6912284591584,12 mathic0321_A_gorgeous_Thai_wom_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.175,0.175,,,0.175,,17.5,23.333333,0,2025-11-21,2025-11-21,1.333333,male,20,,,,,15,0.35,,1,,2,,
,,,,,,,,,,,,,1,,1,,,,1,,6912298310784,13 peachyb__beautiful_russian_gir_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.09,0.09,,,0.09,,90,90,0,2025-11-21,2025-11-21,1,female,1,,,,,1,0.09,1,15,1,1,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6912298310784,13 peachyb__beautiful_russian_gir_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.09,0.09,,,0.09,,25.714286,25.714286,0,2025-11-21,2025-11-21,1,male,7,,,,,7,0.18,2,10,2,2,2,2
,,,,,,,,,,,,,2,,2,,,,2,,6912299468384,14 pennsylvanileibin_This_is_a_yo_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.115,0.115,,,0.115,,38.333333,38.333333,0,2025-11-21,2025-11-21,1,female,6,,,,,6,0.23,1,6,1,1,1,1
,,,,,,,,,,,,,5,,5,,,,5,,6912299468384,14 pennsylvanileibin_This_is_a_yo_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.13,0.13,,,0.13,,38.235294,40.625,0,2025-11-21,2025-11-21,1.0625,male,17,,,,,16,0.65,,4,,4,2,1
,,,,1,,,,,,,,,11,,11,1,1,,9,,6912300992384,16 sina_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,1,,0.817056,"[{'action_type': 'outbound_click', 'value': '0.817056'}]",0.817056,,,,0.074278,0.074278,0.817056,,0.090784,0.817056,38.907417,40.852787,4.761905,2025-11-21,2025-11-21,1.05,female,21,4.761905,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.761905'}]",20,0.817056,1,57,1,7,2,1
,,,,2,,,,,,,,,46,,46,,,,44,,6912300992384,16 sina_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,3,,2.456211,"[{'action_type': 'outbound_click', 'value': '2.456211'}]",2.456211,,,,0.106792,0.106792,,,0.111646,1.637474,32.969273,38.378294,2.013423,2025-11-21,2025-11-21,1.164063,male,149,1.342282,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.342282'}]",128,4.912422,4,3,4,38,17,9
,,,,,,,,,,,,,,,,,,,,,6912300992384,16 sina_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,,,,,,,30.261324,60.522648,0,2025-11-21,2025-11-21,2,unknown,2,,,,,1,0.060523,,1,,,,
,,,,3,,,,,,,,,22,,22,,,,19,,6912301518184,01 aiartist3_A_selfie_of_a_20-yea_Y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,2,,0.383333,"[{'action_type': 'outbound_click', 'value': '0.383333'}]",0.383333,,,,0.052273,0.052273,,,0.060526,0.575,35.9375,44.230769,6.25,2025-11-21,2025-11-21,1.230769,female,32,9.375,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '9.375'}]",26,1.15,3,8,3,16,6,4
,,,,,,,,,,,,,4,,4,,,,4,,6912301518184,01 aiartist3_A_selfie_of_a_20-yea_Y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.07,0.07,,,0.07,,31.111111,35,0,2025-11-21,2025-11-21,1.125,male,9,,,,,8,0.28,,4,,3,2,2
,4,,,8,1,1,4,,,,,,149,,149,2,2,,139,,6912301641384,02 anomansollips_A_hyperealistic_Y2K,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,8,,2.525203,"[{'action_type': 'outbound_click', 'value': '2.525203'}]",2.525203,20.201623,5.050406,,0.135581,0.135581,10.100811,,0.145335,2.525203,34.532688,38.999271,1.367521,2025-11-21,2025-11-21,1.129344,female,585,1.367521,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.367521'}]",518,20.201623,9,3,9,115,60,32
,23,,,18,4,4,23,,,,,,162,,162,3,3,,141,,6912301641384,02 anomansollips_A_hyperealistic_Y2K,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,18,,1.479336,"[{'action_type': 'outbound_click', 'value': '1.479336'}]",1.479336,6.657011,1.157741,,0.164371,0.164371,8.876015,,0.188851,1.479336,40.840559,49.311193,2.760736,2025-11-21,2025-11-21,1.207407,male,652,2.760736,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '2.760736'}]",540,26.628044,6,2,6,113,41,17
,,,,,,,,,,,,,,,,,,,,,6912301641384,02 anomansollips_A_hyperealistic_Y2K,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,,,,,,,16.291631,16.291631,0,2025-11-21,2025-11-21,1,unknown,8,,,,,8,0.130333,,1,,,,
,5,,,4,1,1,5,,,,,,68,,68,1,1,,63,,6912301860784,03 acreatydesign06_natural-looking_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,4,,2.71,"[{'action_type': 'outbound_click', 'value': '2.71'}]",2.71,10.84,2.168,,0.159412,0.159412,10.84,,0.172063,2.71,48.609865,51.619048,1.793722,2025-11-21,2025-11-21,1.061905,female,223,1.793722,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.793722'}]",210,10.84,11,4,11,55,28,19
,45,,,3,1,1,45,,,,,,50,,50,,,,47,,6912301860784,03 acreatydesign06_natural-looking_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,3,,2.736667,"[{'action_type': 'outbound_click', 'value': '2.736667'}]",2.736667,8.21,0.182444,,0.1642,0.1642,,,0.174681,2.736667,39.095238,40.643564,1.428571,2025-11-21,2025-11-21,1.039604,male,210,1.428571,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.428571'}]",202,8.21,5,3,5,38,21,13
,,,,,,,,,,,,,,,,,,,,,6912301860784,03 acreatydesign06_natural-looking_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,,,,,,,73.333333,73.333333,0,2025-11-21,2025-11-21,1,unknown,3,,,,,3,0.22,,1,,,,
1,110,,,34,13,13,110,1,1,,,1,743,1,743,7,6,1,702,1,6912302343584,04 creatydesign06_natural-looking_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,33,"[{'action_type': 'subscribe_mobile_app', 'value': '103.55147'}, {'action_type': 'subscribe_total', 'value': '103.55147'}]",3.045631,"[{'action_type': 'outbound_click', 'value': '3.045631'}]",3.045631,7.965498,0.941377,103.55147,0.139369,0.139369,14.793067,103.55147,0.147509,3.137923,37.95875,42.248662,1.209677,2025-11-21,2025-11-21,1.113015,female,2728,1.246334,34,"[{'action_type': 'outbound_click', 'value': '34'}]","[{'action_type': 'outbound_click', 'value': '1.246334'}]",2451,103.55147,95,3,92,606,316,188
,1,,,9,,,1,,,,,,349,,349,1,1,,339,,6912302343584,04 creatydesign06_natural-looking_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,7,,4.644102,"[{'action_type': 'outbound_click', 'value': '4.644102'}]",4.644102,,41.796921,,0.119762,0.119762,41.796921,,0.123295,5.970989,34.008886,38.345799,0.569569,2025-11-21,2025-11-21,1.127523,male,1229,0.732303,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '0.732303'}]",1090,41.796921,44,3,44,278,133,73
,,,,,,,,,,,,,13,,13,,,,13,,6912302343584,04 creatydesign06_natural-looking_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.140124,0.140124,,,0.140124,,41.400207,49.232678,0,2025-11-21,2025-11-21,1.189189,unknown,44,,,,,37,1.821609,6,4,5,10,8,7
,,,,,,,,,,,,,1,,1,,,,1,,6912303707184,06_echo_ai_video_iphone_photo_of__y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.29,0.29,,,0.29,,29,32.222222,0,2025-11-21,2025-11-21,1.111111,female,10,,,,,9,0.29,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6912303707184,06_echo_ai_video_iphone_photo_of__y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.2,0.2,,,0.2,,100,100,0,2025-11-21,2025-11-21,1,male,2,,,,,2,0.2,,5,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6912304054384,07 gaiaworksstudio_31415_A_beauti_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.19,0.19,,,0.19,,38,38,0,2025-11-21,2025-11-21,1,female,5,,,,,5,0.19,,4,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6912304054384,07 gaiaworksstudio_31415_A_beauti_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,,,,,,,28.75,38.333333,0,2025-11-21,2025-11-21,1.333333,male,8,,,,,6,0.23,,1,,,,
2,255,,,53,16,16,255,2,2,,,2,1671,1,1671,8,7,2,1610,2,6912304741984,10 kimk-braids_kpop,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,47,"[{'action_type': 'subscribe_mobile_app', 'value': '149.437025'}, {'action_type': 'subscribe_total', 'value': '149.437025'}]",2.819567,"[{'action_type': 'outbound_click', 'value': '2.819567'}]",2.819567,9.339814,0.586028,74.718513,0.08943,0.08943,18.679628,74.718513,0.092818,3.179511,31.500216,35.597195,0.990725,2025-11-21,2025-11-21,1.130062,female,4744,1.117201,53,"[{'action_type': 'outbound_click', 'value': '53'}]","[{'action_type': 'outbound_click', 'value': '1.117201'}]",4198,149.437025,212,4,205,1370,672,401
,10,,,6,,,10,,,,,,251,,251,1,1,,244,,6912304741984,10 kimk-braids_kpop,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,8,,4.333106,"[{'action_type': 'outbound_click', 'value': '4.333106'}]",4.333106,,2.599863,,0.10358,0.10358,25.998635,,0.106552,3.249829,29.917877,34.711128,0.920598,2025-11-21,2025-11-21,1.160214,male,869,0.690449,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '0.690449'}]",749,25.998635,29,3,28,195,99,54
,,,,,,,,,,,,,15,,15,,,,15,,6912304741984,10 kimk-braids_kpop,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.128289,0.128289,,,0.128289,,38.486799,40.943403,0,2025-11-21,2025-11-21,1.06383,unknown,50,,,,,47,1.92434,2,3,2,13,6,3
,45,,1,15,1,1,45,,,,,,390,,390,3,2,,372,,6912306130584,10 kimk-braids_Slayer,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,15,,2.909649,"[{'action_type': 'outbound_click', 'value': '2.909649'}]",2.909649,43.644737,0.969883,,0.11191,0.11191,14.548246,,0.117325,2.909649,40.675431,44.580937,1.39795,2025-11-21,2025-11-21,1.096016,female,1073,1.39795,15,"[{'action_type': 'outbound_click', 'value': '15'}]","[{'action_type': 'outbound_click', 'value': '1.39795'}]",979,43.644737,60,4,59,325,154,92
