action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,178,1,1,40,17,17,178,,,,,,1472,,1472,9,8,,1423,,6913358815984,jesus_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,55-64,6913347651784,FB_iOS_itoshi_rap_install,40,"[{'action_type': 'subscribe_mobile_app', 'value': '29.8'}, {'action_type': 'subscribe_total', 'value': '29.8'}, {'action_type': 'start_trial_mobile_app', 'value': '29.8'}, {'action_type': 'start_trial_total', 'value': '29.8'}]",0.745,"[{'action_type': 'outbound_click', 'value': '0.745'}]",0.745,1.752941,0.167416,,0.020245,0.020245,3.311111,,0.020942,0.745,9.625323,10.167178,1.29199,2025-11-29,2025-11-29,1.056295,3096,1.29199,40,"[{'action_type': 'outbound_click', 'value': '40'}]","[{'action_type': 'outbound_click', 'value': '1.29199'}]",2931,29.8,125,5,114,1348,600,330
,50,,,15,5,5,50,,,,,,284,,284,1,1,,268,,6913358815984,jesus_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,65+,6913347651784,FB_iOS_itoshi_rap_install,15,,0.454667,"[{'action_type': 'outbound_click', 'value': '0.454667'}]",0.454667,1.364,0.1364,,0.024014,0.024014,6.82,,0.025448,0.454667,11.198686,11.819757,2.463054,2025-11-29,2025-11-29,1.055459,609,2.463054,15,"[{'action_type': 'outbound_click', 'value': '15'}]","[{'action_type': 'outbound_click', 'value': '2.463054'}]",577,6.82,22,3,20,249,102,51
,2,,,1,,,2,,,,,,18,,18,,,,17,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,1.57,"[{'action_type': 'outbound_click', 'value': '1.57'}]",1.57,,0.785,,0.087222,0.087222,,,0.092353,1.57,30.784314,31.4,1.960784,2025-11-29,2025-11-29,1.02,51,1.960784,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.960784'}]",50,1.57,3,4,3,16,10,5
,24,,,4,2,2,24,,,,,,176,,176,,,,172,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,4,"[{'action_type': 'subscribe_mobile_app', 'value': '12.53'}, {'action_type': 'subscribe_total', 'value': '12.53'}, {'action_type': 'start_trial_mobile_app', 'value': '12.53'}, {'action_type': 'start_trial_total', 'value': '12.53'}]",3.1325,"[{'action_type': 'outbound_click', 'value': '3.1325'}]",3.1325,6.265,0.522083,,0.071193,0.071193,,,0.072849,3.1325,22.658228,23.203704,0.723327,2025-11-29,2025-11-29,1.024074,553,0.723327,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.723327'}]",540,12.53,27,4,26,164,86,52
,141,1,,23,7,7,141,,,,,,615,,615,3,3,,589,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,22,"[{'action_type': 'subscribe_mobile_app', 'value': '42.76'}, {'action_type': 'subscribe_total', 'value': '42.76'}, {'action_type': 'start_trial_mobile_app', 'value': '21.38'}, {'action_type': 'start_trial_total', 'value': '21.38'}]",1.85913,"[{'action_type': 'outbound_click', 'value': '1.85913'}]",1.85913,6.108571,0.303262,,0.069528,0.069528,14.253333,,0.072598,1.943636,22.588484,23.277082,1.162176,2025-11-29,2025-11-29,1.030484,1893,1.215003,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '1.215003'}]",1837,42.76,81,3,79,560,264,150
1,249,,1,40,9,9,249,1,1,,,1,792,1,792,7,5,1,745,1,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,37,"[{'action_type': 'subscribe_mobile_app', 'value': '28.015'}, {'action_type': 'subscribe_total', 'value': '28.015'}, {'action_type': 'start_trial_mobile_app', 'value': '28.015'}, {'action_type': 'start_trial_total', 'value': '28.015'}]",1.40075,"[{'action_type': 'outbound_click', 'value': '1.436667'}]",1.40075,6.225556,0.22502,56.03,0.070745,0.070745,8.004286,56.03,0.075208,1.514324,28.099298,29.692634,1.855567,2025-11-29,2025-11-29,1.056704,1994,2.006018,40,"[{'action_type': 'outbound_click', 'value': '39'}]","[{'action_type': 'outbound_click', 'value': '1.955868'}]",1887,56.03,106,4,101,717,377,227
,66,,,15,5,5,66,,,,,,224,,224,,,,209,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,15,"[{'action_type': 'start_trial_mobile_app', 'value': '14.75'}, {'action_type': 'start_trial_total', 'value': '14.75'}]",0.983333,"[{'action_type': 'outbound_click', 'value': '0.983333'}]",0.983333,2.95,0.223485,,0.065848,0.065848,,,0.070574,0.983333,29.207921,30.987395,2.970297,2025-11-29,2025-11-29,1.060924,505,2.970297,15,"[{'action_type': 'outbound_click', 'value': '15'}]","[{'action_type': 'outbound_click', 'value': '2.970297'}]",476,14.75,31,4,29,198,106,70
,,,,1,,,,,,,,,41,,41,,,,40,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,3.75,"[{'action_type': 'outbound_click', 'value': '3.75'}]",3.75,,,,0.091463,0.091463,,,0.09375,3.75,32.051282,33.482143,0.854701,2025-11-29,2025-11-29,1.044643,117,0.854701,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.854701'}]",112,3.75,6,4,6,39,20,13
,,,,,,,,,,,,,18,,18,,,,18,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.059444,0.059444,,,0.059444,,15.070423,16.212121,0,2025-11-29,2025-11-29,1.075758,71,,,,,66,1.07,2,48,2,17,8,6
,21,,,6,5,5,21,,,,,,242,,242,1,1,,235,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,6,"[{'action_type': 'subscribe_mobile_app', 'value': '13.39'}, {'action_type': 'subscribe_total', 'value': '13.39'}, {'action_type': 'start_trial_mobile_app', 'value': '6.695'}, {'action_type': 'start_trial_total', 'value': '6.695'}]",2.231667,"[{'action_type': 'outbound_click', 'value': '2.231667'}]",2.231667,2.678,0.637619,,0.055331,0.055331,13.39,,0.056979,2.231667,15.215909,16.349206,0.681818,2025-11-29,2025-11-29,1.074481,880,0.681818,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '0.681818'}]",819,13.39,16,2,15,224,79,39
,170,,1,25,11,11,170,,,,,,1335,1,1335,6,4,,1304,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,27,"[{'action_type': 'subscribe_mobile_app', 'value': '36.32'}, {'action_type': 'subscribe_total', 'value': '36.32'}, {'action_type': 'start_trial_mobile_app', 'value': '12.106667'}, {'action_type': 'start_trial_total', 'value': '12.106667'}]",2.9056,"[{'action_type': 'outbound_click', 'value': '2.9056'}]",2.9056,6.603636,0.427294,,0.054412,0.054412,12.106667,,0.055706,2.69037,17.874016,18.770026,0.66437,2025-11-29,2025-11-29,1.050129,4064,0.615157,25,"[{'action_type': 'outbound_click', 'value': '25'}]","[{'action_type': 'outbound_click', 'value': '0.615157'}]",3870,72.64,89,3,83,1216,441,229
,386,1,,46,22,22,386,,,,,,1937,1,1937,10,9,,1881,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,45,"[{'action_type': 'subscribe_mobile_app', 'value': '24.9'}, {'action_type': 'subscribe_total', 'value': '24.9'}, {'action_type': 'start_trial_mobile_app', 'value': '16.6'}, {'action_type': 'start_trial_total', 'value': '16.6'}]",2.165217,"[{'action_type': 'outbound_click', 'value': '2.165217'}]",2.165217,4.527273,0.258031,,0.05142,0.05142,9.96,,0.052951,2.213333,20.489611,21.952832,0.925735,2025-11-29,2025-11-29,1.071413,4861,0.946307,46,"[{'action_type': 'outbound_click', 'value': '46'}]","[{'action_type': 'outbound_click', 'value': '0.946307'}]",4537,99.6,160,4,146,1798,747,394
,115,,,14,6,6,115,,,,,,554,,554,,,,540,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,14,"[{'action_type': 'start_trial_mobile_app', 'value': '35.95'}, {'action_type': 'start_trial_total', 'value': '35.95'}]",2.567857,"[{'action_type': 'outbound_click', 'value': '2.567857'}]",2.567857,5.991667,0.312609,,0.064892,0.064892,,,0.066574,2.567857,26.27924,28.151919,1.023392,2025-11-29,2025-11-29,1.071261,1368,1.023392,14,"[{'action_type': 'outbound_click', 'value': '14'}]","[{'action_type': 'outbound_click', 'value': '1.023392'}]",1277,35.95,50,4,45,516,211,120
,12,,,5,,,12,,,,,,83,,83,,,,78,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,5,,1.192,"[{'action_type': 'outbound_click', 'value': '1.192'}]",1.192,,0.496667,,0.071807,0.071807,,,0.07641,1.192,27.33945,30.408163,2.293578,2025-11-29,2025-11-29,1.112245,218,2.293578,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.293578'}]",196,5.96,9,4,8,68,28,21
,,,,,,,,,,,,,,,,,,,,,6915585772384,tyson_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,50,50,0,2025-11-29,2025-11-29,1,1,,,,,1,0.05,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6915585772384,tyson_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.07,0.07,,,0.07,,35,35,0,2025-11-29,2025-11-29,1,2,,,,,2,0.07,,10,,1,1,
,,,,,,,,,,,,,,,,,,,,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,30,30,0,2025-11-29,2025-11-29,1,2,,,,,2,0.06,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-29,2025-11-29,1,1,,,,,1,0.01,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-29,2025-11-29,1,3,,,,,3,0.03,,1,,,,
,6,,,2,,,6,,,,,,80,,80,3,3,,75,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,3.4,"[{'action_type': 'outbound_click', 'value': '3.4'}]",3.4,,1.133333,,0.085,0.085,2.266667,,0.090667,3.4,20.359281,20.606061,0.598802,2025-11-29,2025-11-29,1.012121,334,0.598802,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.598802'}]",330,6.8,4,2,4,72,30,17
,71,1,,19,4,4,71,,,,,,560,,560,2,2,,539,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,19,"[{'action_type': 'subscribe_mobile_app', 'value': '39.96'}, {'action_type': 'subscribe_total', 'value': '39.96'}]",2.103158,"[{'action_type': 'outbound_click', 'value': '2.103158'}]",2.103158,9.99,0.562817,,0.071357,0.071357,19.98,,0.074137,2.103158,18.672897,20.40858,0.88785,2025-11-29,2025-11-29,1.092952,2140,0.88785,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '0.88785'}]",1958,39.96,46,3,43,508,216,105
,267,1,,29,21,21,267,,,,,,1128,,1128,1,1,,1098,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,29,"[{'action_type': 'subscribe_mobile_app', 'value': '17.302'}, {'action_type': 'subscribe_total', 'value': '17.302'}, {'action_type': 'start_trial_mobile_app', 'value': '9.612222'}, {'action_type': 'start_trial_total', 'value': '9.612222'}]",2.983103,"[{'action_type': 'outbound_click', 'value': '2.983103'}]",2.983103,4.119524,0.324007,,0.076693,0.076693,86.51,,0.078789,2.983103,23.400054,25.082633,0.78442,2025-11-29,2025-11-29,1.071905,3697,0.78442,29,"[{'action_type': 'outbound_click', 'value': '29'}]","[{'action_type': 'outbound_click', 'value': '0.78442'}]",3449,86.51,111,3,106,1047,459,263
,174,,,22,10,10,174,,,,,,783,,783,5,5,,756,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,22,"[{'action_type': 'subscribe_mobile_app', 'value': '28.56'}, {'action_type': 'subscribe_total', 'value': '28.56'}, {'action_type': 'start_trial_mobile_app', 'value': '28.56'}, {'action_type': 'start_trial_total', 'value': '28.56'}]",2.596364,"[{'action_type': 'outbound_click', 'value': '2.596364'}]",2.596364,5.712,0.328276,,0.07295,0.07295,11.424,,0.075556,2.596364,28.375559,31.419142,1.092896,2025-11-29,2025-11-29,1.107261,2013,1.092896,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '1.092896'}]",1818,57.12,81,5,75,713,318,169
,16,,,4,,,16,,,,,,125,,125,1,1,,120,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,4,,2.4525,"[{'action_type': 'outbound_click', 'value': '2.4525'}]",2.4525,,0.613125,,0.07848,0.07848,9.81,,0.08175,2.4525,33.827586,36.199262,1.37931,2025-11-29,2025-11-29,1.070111,290,1.37931,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.37931'}]",271,9.81,10,4,8,109,39,22
,1,,,,,,1,,,,,,21,,21,,,,21,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,1.15,,0.054762,0.054762,,,0.054762,,22.115385,22.54902,0,2025-11-29,2025-11-29,1.019608,52,,,,,51,1.15,4,4,4,21,9,5
,6,,,4,1,1,6,,,,,,129,1,129,4,3,,121,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,6,,2.3425,"[{'action_type': 'outbound_click', 'value': '2.3425'}]",2.3425,9.37,1.561667,,0.072636,0.072636,2.3425,,0.077438,1.561667,22.256532,22.798054,1.425178,2025-11-29,2025-11-29,1.024331,421,0.950119,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.950119'}]",411,9.37,16,3,15,116,62,38
,175,,1,23,12,12,175,,,,,,461,,461,7,6,,431,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,22,"[{'action_type': 'subscribe_mobile_app', 'value': '19.29'}, {'action_type': 'subscribe_total', 'value': '19.29'}, {'action_type': 'start_trial_mobile_app', 'value': '7.716'}, {'action_type': 'start_trial_total', 'value': '7.716'}]",1.677391,"[{'action_type': 'outbound_click', 'value': '1.677391'}]",1.677391,3.215,0.220457,,0.083688,0.083688,5.511429,,0.089513,1.753636,23.538743,24.794344,1.342282,2025-11-29,2025-11-29,1.053342,1639,1.403295,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '1.403295'}]",1556,38.58,53,3,51,411,193,105
,185,1,,38,10,10,185,,,,,,775,3,775,9,6,,728,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,35,"[{'action_type': 'start_trial_mobile_app', 'value': '21.37'}, {'action_type': 'start_trial_total', 'value': '21.37'}]",1.687105,"[{'action_type': 'outbound_click', 'value': '1.732703'}]",1.687105,6.411,0.346541,,0.082723,0.082723,7.123333,,0.088063,1.831714,25.623501,27.07348,1.398881,2025-11-29,2025-11-29,1.056588,2502,1.518785,38,"[{'action_type': 'outbound_click', 'value': '37'}]","[{'action_type': 'outbound_click', 'value': '1.478817'}]",2368,64.11,99,3,96,688,356,206
,175,,,25,7,7,175,,,,,,390,1,390,4,3,,361,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,23,"[{'action_type': 'subscribe_mobile_app', 'value': '39.01'}, {'action_type': 'subscribe_total', 'value': '39.01'}, {'action_type': 'start_trial_mobile_app', 'value': '5.572857'}, {'action_type': 'start_trial_total', 'value': '5.572857'}]",1.5604,"[{'action_type': 'outbound_click', 'value': '1.5604'}]",1.5604,5.572857,0.222914,,0.100026,0.100026,9.7525,,0.108061,1.696087,34.64476,37.294455,2.042629,2025-11-29,2025-11-29,1.076482,1126,2.220249,25,"[{'action_type': 'outbound_click', 'value': '25'}]","[{'action_type': 'outbound_click', 'value': '2.220249'}]",1046,39.01,68,3,62,334,175,107
,4,,,2,,,4,,,,,,72,,72,1,1,,69,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,3.47,"[{'action_type': 'outbound_click', 'value': '3.47'}]",3.47,,1.735,,0.096389,0.096389,6.94,,0.10058,3.47,41.065089,42.317073,1.183432,2025-11-29,2025-11-29,1.030488,169,1.183432,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.183432'}]",164,6.94,9,5,10,66,37,18
,1,,,,,,1,,,,,,13,,13,1,1,,12,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,0.85,,0.065385,0.065385,0.85,,0.070833,,23.611111,25,0,2025-11-29,2025-11-29,1.058824,36,,,,,34,0.85,1,3,1,12,5,3
,6,,,1,1,1,6,,,,,,2,,2,,,,1,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.5,"[{'action_type': 'outbound_click', 'value': '0.5'}]",0.5,0.5,0.083333,,0.25,0.25,,,0.5,0.5,500,500,100,2025-11-29,2025-11-29,1,1,100,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '100'}]",1,0.5,,5,,1,,
