action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,conversion_rate_ranking,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,engagement_rate_ranking,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,quality_ranking,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
1,318,3,,91,28,28,318,1,1,3,3,1,1,2787,6,2787,56,47,1,2640,1,6920221871184,02_blackNew_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,98,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '57.47'}, {'action_type': 'subscribe_total', 'value': '57.47'}]",0.631538,"[{'action_type': 'outbound_click', 'value': '0.631538'}]",0.631538,2.0525,0.180723,57.47,0.020621,0.020621,1.02625,57.47,0.021769,0.586429,10.233262,10.692093,1.745014,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.044837,5616,1.62037,91,"[{'action_type': 'outbound_click', 'value': '91'}]","[{'action_type': 'outbound_click', 'value': '1.62037'}]",AVERAGE,5375,57.47,221,5,203,2382,1415,866
,,,,,,,,,,,,,,,,,,,,,,6920222631184,03_blackbodysuit_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,1,,,,
,121,4,,62,15,15,121,,,,,1,,1124,,1124,13,13,,1049,,6920223269984,04_fbg_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,59,ABOVE_AVERAGE,,0.419032,"[{'action_type': 'outbound_click', 'value': '0.419032'}]",0.419032,1.732,0.214711,,0.023114,0.023114,1.998462,,0.024766,0.440339,10.24448,11.121575,2.326498,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.085616,2536,2.444795,62,"[{'action_type': 'outbound_click', 'value': '62'}]","[{'action_type': 'outbound_click', 'value': '2.444795'}]",AVERAGE,2336,25.98,96,4,97,917,460,332
,,,,,,,,,,,,,,,,,,,,,,6920223592384,05_greendress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,,,,,,,13.333333,13.333333,0,2025-12-04,2025-12-04,UNKNOWN,1,3,,,,,UNKNOWN,3,0.04,,2,,,,
,,,,2,,,,,,,,,,13,,13,,,,11,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,UNKNOWN,,0.275,"[{'action_type': 'outbound_click', 'value': '0.275'}]",0.275,,,,0.042308,0.042308,,,0.05,0.275,15.277778,15.714286,5.555556,2025-12-04,2025-12-04,UNKNOWN,1.028571,36,5.555556,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '5.555556'}]",UNKNOWN,35,0.55,1,4,1,10,9,6
,,,,,,,,,,,,,,1,,1,,,,1,,6920227125384,08_Red dress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.08,0.08,,,0.08,,20,20,0,2025-12-04,2025-12-04,UNKNOWN,1,4,,,,,UNKNOWN,4,0.08,,2,,1,,
,,,,,,,,,,,,,,4,,4,,,,4,,6920227655384,09_red lipstick_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.025,0.025,,,0.025,,14.285714,14.285714,0,2025-12-04,2025-12-04,UNKNOWN,1,7,,,,,UNKNOWN,7,0.1,,3,,4,1,
,,,,1,,,,,,,,,,9,,9,,,,8,,6920227964784,10_Red pants_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,UNKNOWN,,0.15,"[{'action_type': 'outbound_click', 'value': '0.15'}]",0.15,,,,0.016667,0.016667,,,0.01875,0.15,11.538462,11.538462,7.692308,2025-12-04,2025-12-04,UNKNOWN,1,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",UNKNOWN,13,0.15,1,6,1,7,4,3
,,,,,,,,,,,,,,1,,1,,,,1,,6920228199384,11_yellow dress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0.01,,6,,1,,
,,,,,,,,,,,,,,,,,,,,,,6920228640584,01_black4_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,1,,,,
,458,3,,168,61,61,458,,,1,1,,,4377,6,4377,62,55,,4147,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,165,ABOVE_AVERAGE,,0.501726,"[{'action_type': 'outbound_click', 'value': '0.501726'}]",0.501726,1.381803,0.184039,,0.019257,0.019257,1.359516,,0.020326,0.510848,11.045735,11.629415,2.162233,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.052842,7631,2.201546,168,"[{'action_type': 'outbound_click', 'value': '168'}]","[{'action_type': 'outbound_click', 'value': '2.201546'}]",AVERAGE,7248,84.29,499,6,462,3777,2211,1549
,,,,,,,,,,,,,,3,,3,,,,3,,6920230659184,03_blackbodysuit_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-04,2025-12-04,UNKNOWN,1,6,,,,,UNKNOWN,6,0.03,1,5,1,3,1,1
,,,,,,,,,,,,,,3,,3,,,,3,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.083333,0.083333,,,0.083333,,20.833333,25,0,2025-12-04,2025-12-04,UNKNOWN,1.2,12,,,,,UNKNOWN,10,0.25,,2,,2,,
,,,,1,,,,,,,,,,3,,3,,,,2,,6920231786584,05_greendress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,UNKNOWN,,0.17,"[{'action_type': 'outbound_click', 'value': '0.17'}]",0.17,,,,0.056667,0.056667,,,0.085,0.17,42.5,42.5,25,2025-12-04,2025-12-04,UNKNOWN,1,4,25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '25'}]",UNKNOWN,4,0.17,1,7,1,2,1,1
,,,,,,,,,,,,,,1,,1,,,,1,,6920232153584,06_green hair_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-04,2025-12-04,UNKNOWN,1,2,,,,,UNKNOWN,2,0.01,1,12,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6920232426184,07_nose ring_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920233658384,08_Red dress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0,0,,,0,,0,0,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,5,,1,,
,,,,,,,,,,,,,,3,,3,,,,3,,6920233824384,09_red lipstick_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.05,0.05,,,0.05,,13.636364,16.666667,0,2025-12-04,2025-12-04,UNKNOWN,1.222222,11,,,,,UNKNOWN,9,0.15,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920234269584,10_Red pants_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0.01,,7,,1,,
,,,,,,,,,,,,,,8,,8,,,,8,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.03125,0.03125,,,0.03125,,8.333333,8.62069,0,2025-12-04,2025-12-04,UNKNOWN,1.034483,30,,,,,UNKNOWN,29,0.25,,3,,7,3,1
,,,,,,,,,,,,,,1,,1,,,,1,,6920249722184,02_jesus_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.03,0.03,,,0.03,,7.5,7.5,0,2025-12-04,2025-12-04,UNKNOWN,1,4,,,,,UNKNOWN,4,0.03,,5,,1,1,1
1,647,8,1,293,67,67,647,1,1,,,1,1,4399,22,4399,80,57,1,4026,1,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,293,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '81.3'}, {'action_type': 'subscribe_total', 'value': '81.3'}]",0.277474,"[{'action_type': 'outbound_click', 'value': '0.277474'}]",0.277474,1.213433,0.125657,81.3,0.018481,0.018481,1.01625,81.3,0.020194,0.277474,9.420626,10.287233,3.395133,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.09199,8630,3.395133,293,"[{'action_type': 'outbound_click', 'value': '293'}]","[{'action_type': 'outbound_click', 'value': '3.395133'}]",AVERAGE,7903,81.3,468,5,432,3571,2002,1164
,,,,,,,,,,,,,,,,,,,,,,6920251233984,05_Snoop_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,,,,,,,3.333333,3.333333,0,2025-12-04,2025-12-04,UNKNOWN,1,3,,,,,UNKNOWN,3,0.01,,1,,,,
,,,,,,,,,,,,,,24,,24,,,,24,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,UNKNOWN,,,,,,,,0.027917,0.027917,,,0.027917,,8.701299,9.054054,0,2025-12-04,2025-12-04,UNKNOWN,1.040541,77,,,,,UNKNOWN,74,0.67,4,4,4,22,8,6
,288,11,,227,30,30,288,,,3,3,,,3169,11,3169,44,30,,2898,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,220,ABOVE_AVERAGE,,0.288502,"[{'action_type': 'outbound_click', 'value': '0.288502'}]",0.288502,2.183,0.227396,,0.020666,0.020666,1.488409,,0.022598,0.297682,10.073835,11.501581,3.384095,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.141728,6501,3.491771,227,"[{'action_type': 'outbound_click', 'value': '227'}]","[{'action_type': 'outbound_click', 'value': '3.491771'}]",AVERAGE,5694,65.49,429,5,407,2612,1438,991
,,,,,,,,,,,,,,1,,1,,,,1,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,UNKNOWN,,,,,,,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-12-04,2025-12-04,UNKNOWN,1,3,,,,,UNKNOWN,3,0.04,,2,,1,,
,108,1,,28,12,12,108,,,,,1,,569,3,569,8,5,,533,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,28,ABOVE_AVERAGE,,0.473929,"[{'action_type': 'outbound_click', 'value': '0.473929'}]",0.473929,1.105833,0.12287,,0.023322,0.023322,1.65875,,0.024897,0.473929,9.636892,10.515055,2.033406,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.091125,1377,2.033406,28,"[{'action_type': 'outbound_click', 'value': '28'}]","[{'action_type': 'outbound_click', 'value': '2.033406'}]",AVERAGE,1262,13.27,51,5,48,475,280,197
,,,,1,,,,,,,,,,5,,5,,,,4,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,UNKNOWN,,0.05,"[{'action_type': 'outbound_click', 'value': '0.05'}]",0.05,,,,0.01,0.01,,,0.0125,0.05,8.333333,8.333333,16.666667,2025-12-04,2025-12-04,UNKNOWN,1,6,16.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '16.666667'}]",UNKNOWN,6,0.05,,5,,4,2,
,,,,,,,,,,,,,,1,,1,,,,1,,6920988497984,05_SamJ_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,UNKNOWN,,,,,,,,0,0,,,0,,0,0,0,2025-12-04,2025-12-04,UNKNOWN,1,3,,,,,UNKNOWN,3,0,,2,,,,
,,,,,,,,,,,,,,6,,6,1,1,,5,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,UNKNOWN,,,,,,,,0.02,0.02,0.12,,0.024,,8.571429,9.230769,0,2025-12-04,2025-12-04,UNKNOWN,1.076923,14,,,,,UNKNOWN,13,0.12,,3,,5,1,
,23,,,7,2,2,23,,,,,,,102,2,102,4,2,,91,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,7,UNKNOWN,,0.338571,"[{'action_type': 'outbound_click', 'value': '0.338571'}]",0.338571,1.185,0.103043,,0.023235,0.023235,0.5925,,0.026044,0.338571,10.440529,11.232227,3.0837,2025-12-04,2025-12-04,UNKNOWN,1.075829,227,3.0837,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '3.0837'}]",UNKNOWN,211,2.37,14,4,13,79,47,34
,,,,,,,,,,,,,,,,,,,,,,6920989126984,08_TomC_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,UNKNOWN,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,1,,,,
,22,,,8,1,1,22,,,,,,,108,,108,1,1,,99,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,8,UNKNOWN,,0.3825,"[{'action_type': 'outbound_click', 'value': '0.3825'}]",0.3825,3.06,0.139091,,0.028333,0.028333,3.06,,0.030909,0.3825,10.065789,10.928571,2.631579,2025-12-04,2025-12-04,UNKNOWN,1.085714,304,2.631579,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '2.631579'}]",UNKNOWN,280,3.06,17,4,17,85,52,38
,,,,,,,,,,,,,,2,,2,,,,2,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.035,0.035,,,0.035,,8.75,8.75,0,2025-12-04,2025-12-04,UNKNOWN,1,8,,,,,UNKNOWN,8,0.07,,1,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992821984,02 snoop_loseYourself - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.31,0.31,,,0.31,,28.181818,31,0,2025-12-04,2025-12-04,UNKNOWN,1.1,11,,,,,UNKNOWN,10,0.31,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992822184,03 will_loseYourself - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.06,0.06,,,0.06,,20,20,0,2025-12-04,2025-12-04,UNKNOWN,1,3,,,,,UNKNOWN,3,0.06,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992822384,04 Will_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0,0,,,0,,0,0,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,3,,,,
2,289,2,,143,28,28,289,2,2,6,6,2,2,2746,5,2746,52,41,2,2551,2,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,155,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '66.925'}, {'action_type': 'subscribe_total', 'value': '66.925'}]",0.936014,"[{'action_type': 'outbound_click', 'value': '0.936014'}]",0.936014,4.780357,0.463149,66.925,0.048744,0.048744,2.574038,66.925,0.05247,0.863548,21.85663,23.213666,2.531025,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.062088,6124,2.335075,143,"[{'action_type': 'outbound_click', 'value': '143'}]","[{'action_type': 'outbound_click', 'value': '2.335075'}]",BELOW_AVERAGE_35,5766,133.85,305,5,294,2288,1244,769
,,,,,,,,,,,,,,5,,5,,,,5,,6920992822784,03 Mike_gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.054,0.054,,,0.054,,12.857143,13.5,0,2025-12-04,2025-12-04,UNKNOWN,1.05,21,,,,,UNKNOWN,20,0.27,1,2,1,5,2,1
,,,,,,,,,,,,,,2,,2,,,,2,,6920992822984,02 Mike_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.04,0.04,,,0.04,,11.428571,11.428571,0,2025-12-04,2025-12-04,UNKNOWN,1,7,,,,,UNKNOWN,7,0.08,,2,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992823184,03 Snoop_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.08,0.08,,,0.08,,26.666667,40,0,2025-12-04,2025-12-04,UNKNOWN,1.5,3,,,,,UNKNOWN,2,0.08,,3,,1,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992823384,02 Timothy_slim - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.21,0.21,,,0.21,,35,35,0,2025-12-04,2025-12-04,UNKNOWN,1,6,,,,,UNKNOWN,6,0.21,,2,,1,,
,48,,,10,2,2,48,,,,,,,254,,254,1,1,,243,,6920992823584,02 Eddie_Snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,11,ABOVE_AVERAGE,,1.068,"[{'action_type': 'outbound_click', 'value': '1.068'}]",1.068,5.34,0.2225,,0.042047,0.042047,10.68,,0.043951,0.970909,19.312839,20.150943,1.98915,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.043396,553,1.808318,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.808318'}]",BELOW_AVERAGE_35,530,10.68,18,4,18,224,122,60
,,,,,,,,,,,,,,3,,3,1,1,,2,,6920992823784,02 Mike_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.013333,0.013333,0.04,,0.02,,20,20,0,2025-12-04,2025-12-04,UNKNOWN,1,2,,,,,UNKNOWN,2,0.04,,3,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920992823984,01 Santa_slim - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.06,0.06,,,0.06,,20,20,0,2025-12-04,2025-12-04,UNKNOWN,1,3,,,,,UNKNOWN,3,0.06,1,11,1,1,1,1
,4,,,1,1,1,4,,,,,,,12,,12,,,,11,,6920992824184,01 Jesus_travis - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,0.83,"[{'action_type': 'outbound_click', 'value': '0.83'}]",0.83,0.83,0.2075,,0.069167,0.069167,,,0.075455,0.83,19.302326,21.842105,2.325581,2025-12-04,2025-12-04,UNKNOWN,1.131579,43,2.325581,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.325581'}]",UNKNOWN,38,0.83,3,6,3,11,7,4
,,,,,,,,,,,,,,,,,,,,,,6920992824584,01 Jesus_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,30,60,0,2025-12-04,2025-12-04,UNKNOWN,2,2,,,,,UNKNOWN,1,0.06,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6920992824784,01 Bob_snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,5,5,0,2025-12-04,2025-12-04,UNKNOWN,1,2,,,,,UNKNOWN,2,0.01,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920994402584,07_nose ring_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.12,0.12,,,0.12,,30,30,0,2025-12-04,2025-12-04,UNKNOWN,1,4,,,,,UNKNOWN,4,0.12,,2,,1,,
,,,,1,,,,,,,,,,6,,6,,,,5,,6920994402784,09_red lipstick_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,0.57,"[{'action_type': 'outbound_click', 'value': '0.57'}]",0.57,,,,0.095,0.095,,,0.114,0.57,81.428571,81.428571,14.285714,2025-12-04,2025-12-04,UNKNOWN,1,7,14.285714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",UNKNOWN,7,0.57,,4,,2,1,
,28,,,11,5,5,28,,,,,,,289,1,289,10,9,,268,,6920994402984,06_green hair_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,12,ABOVE_AVERAGE,,1.798182,"[{'action_type': 'outbound_click', 'value': '1.798182'}]",1.798182,3.956,0.706429,,0.068443,0.068443,1.978,,0.073806,1.648333,25.165394,26.26826,1.526718,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.043825,786,1.399491,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.399491'}]",BELOW_AVERAGE_20,753,19.78,29,3,29,239,102,64
,,,,,,,,,,,,,,,,,,,,,,6920994403184,01_black4_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,20,20,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6920994403384,10_Red pants_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,20,20,0,2025-12-04,2025-12-04,UNKNOWN,1,1,,,,,UNKNOWN,1,0.02,,1,,,,
,363,2,,88,38,38,363,,,1,1,1,,1642,3,1642,23,19,,1531,,6920994403584,03_blackbodysuit_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,85,ABOVE_AVERAGE,,0.925682,"[{'action_type': 'outbound_click', 'value': '0.925682'}]",0.925682,2.143684,0.224408,,0.04961,0.04961,3.541739,,0.053207,0.958353,24.88088,27.189586,2.596213,2025-12-04,2025-12-04,ABOVE_AVERAGE,1.09279,3274,2.687844,88,"[{'action_type': 'outbound_click', 'value': '88'}]","[{'action_type': 'outbound_click', 'value': '2.687844'}]",AVERAGE,2996,81.46,267,5,256,1401,837,621
,,,,,,,,,,,,,,1,,1,,,,1,,6920994403784,11_yellow dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-04,2025-12-04,UNKNOWN,1,2,,,,,UNKNOWN,2,0.02,,4,,1,,
,,,,1,,,,,,,,,,10,,10,,,,9,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,0.34,"[{'action_type': 'outbound_click', 'value': '0.34'}]",0.34,,,,0.034,0.034,,,0.037778,0.34,14.782609,16.190476,4.347826,2025-12-04,2025-12-04,UNKNOWN,1.095238,23,4.347826,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.347826'}]",UNKNOWN,21,0.34,3,6,3,9,6,6
,,,,,,,,,,,,,,1,,1,,,,1,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.2,0.2,,,0.2,,22.222222,28.571429,0,2025-12-04,2025-12-04,UNKNOWN,1.285714,9,,,,,UNKNOWN,7,0.2,,2,,,,
