action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,15,,,,,,15,,,,,,,,,,,,,,6898088286784,#22_fbg,6898088286984,FB_iOS_Purchase_itoshi_mixedstyles,6897116451584,FB_iOS_Purchase_itoshi_v1_set2,0,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,0,0,,,,,facebook,0,0,,,,,,
,5,,,,,,5,,,,,,,,,,,,,,6910104803984,redpants_braids_4x5,6910102448584,FB_iOS_Purchase_itoshi_sliding_mixed_141125,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,0,0,,,,,facebook,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,6910105019184,spacebuns_braids_4x5,6910102448584,FB_iOS_Purchase_itoshi_sliding_mixed_141125,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,0,0,,,,,audience_network,0,0,,,,,,
,2,,,,,,2,,,,,,,,,,,,,,6910105019184,spacebuns_braids_4x5,6910102448584,FB_iOS_Purchase_itoshi_sliding_mixed_141125,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,0,0,,,,,facebook,0,0,,,,,,
,2,,,,,,2,,,,,,,,,,,,,,6910105019184,spacebuns_braids_4x5,6910102448584,FB_iOS_Purchase_itoshi_sliding_mixed_141125,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,0,0,,,,,instagram,0,0,,,,,,
,2,,,,,,2,,,,,,,,,,,,,,6910489554784,kdash_sisters,6910489554184,FB_iOS_Purchase_itoshi_kimkvariants_151125,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,0,0,,,,,facebook,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,6911402806784,#22_fbg_dre,6911402806384,FB_iOS_Purchase_itoshi_ogfbgvariants_MUSIC_171125_1day,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,0,0,,,,,facebook,0,0,,,,,,
,10,,,,1,1,10,,,,,,,,,,,,,,6911404174784,snoop_y2kslide,6911404173984,FB_iOS_Purchase_itoshi_y2ksliding_151125_1day,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,,,,,0,0,,,,,,,,,,,2025-11-21,2025-11-21,0,0,,,,,audience_network,0,0,,,,,,
,9,,,,1,1,9,,,,,,,,,,,,,,6911404174784,snoop_y2kslide,6911404173984,FB_iOS_Purchase_itoshi_y2ksliding_151125_1day,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,,,,,0,0,,,,,,,,,,,2025-11-21,2025-11-21,0,0,,,,,facebook,0,0,,,,,,
,4,,,,,,4,,,,,,,,,,,,,,6911404174784,snoop_y2kslide,6911404173984,FB_iOS_Purchase_itoshi_y2ksliding_151125_1day,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,0,0,,,,,instagram,0,0,,,,,,
