action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,170,,,37,17,17,170,,,1,1,,1149,,1149,5,4,,1107,,6913358815984,jesus_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,55-64,6913347651784,FB_iOS_itoshi_rap_install,36,,0.636486,"[{'action_type': 'outbound_click', 'value': '0.636486'}]",0.636486,1.385294,0.138529,,0.020496,0.020496,4.71,,0.021274,0.654167,10.168394,10.54635,1.554404,2025-12-02,2025-12-02,1.03717,2316,1.597582,37,"[{'action_type': 'outbound_click', 'value': '37'}]","[{'action_type': 'outbound_click', 'value': '1.597582'}]",2233,23.55,113,4,105,1061,489,288
,35,,,10,3,3,35,,,,,,223,,223,2,2,,211,,6913358815984,jesus_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,65+,6913347651784,FB_iOS_itoshi_rap_install,10,,0.508,"[{'action_type': 'outbound_click', 'value': '0.508'}]",0.508,1.693333,0.145143,,0.02278,0.02278,2.54,,0.024076,0.508,11.705069,11.705069,2.304147,2025-12-02,2025-12-02,1,434,2.304147,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '2.304147'}]",434,5.08,19,8,17,202,90,48
,,,,,,,,,,,,,,,,,,,,,6913359259784,kendrick_4x5,6913347655784,FB_iOS_itoshi_rap_set1,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,20,20,0,2025-12-02,2025-12-02,1,1,,,,,1,0.02,,2,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6913359259784,kendrick_4x5,6913347655784,FB_iOS_itoshi_rap_set1,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.05,0.05,,,0.05,,50,50,0,2025-12-02,2025-12-02,1,1,,,,,1,0.05,,7,,1,,
,1,,,,,,1,,,,,,1,,1,,,,1,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,0.06,,0.06,0.06,,,0.06,,12,12,0,2025-12-02,2025-12-02,1,5,,,,,5,0.06,,2,,1,1,1
,,,,,,,,,,,,,13,,13,,,,13,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.146154,0.146154,,,0.146154,,48.717949,50,0,2025-12-02,2025-12-02,1.026316,39,,,,,38,1.9,3,5,3,13,7,5
,1,,,1,,,1,,,,,,69,,69,,,,68,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,5.71,"[{'action_type': 'outbound_click', 'value': '5.71'}]",5.71,,5.71,,0.082754,0.082754,,,0.083971,5.71,32.443182,32.816092,0.568182,2025-12-02,2025-12-02,1.011494,176,0.568182,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.568182'}]",174,5.71,11,4,11,64,35,23
,2,,,3,1,1,2,,,,,,94,,94,1,1,,90,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,,3.003333,"[{'action_type': 'outbound_click', 'value': '3.003333'}]",3.003333,9.01,4.505,,0.095851,0.095851,9.01,,0.100111,3.003333,40.044444,41.330275,1.333333,2025-12-02,2025-12-02,1.03211,225,1.333333,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.333333'}]",218,9.01,16,4,16,83,48,25
,,,,,,,,,,,,,26,,26,,,,26,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.065,0.065,,,0.065,,34.489796,34.489796,0,2025-12-02,2025-12-02,1,49,,,,,49,1.69,6,4,6,26,10,9
,,,,,,,,,,,,,6,,6,,,,6,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.136667,0.136667,,,0.136667,,91.111111,91.111111,0,2025-12-02,2025-12-02,1,9,,,,,9,0.82,1,6,1,6,4,4
,2,,,,,,2,,,,,,8,,8,,,,8,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,0.22,,0.055,0.055,,,0.055,,13.75,13.75,0,2025-12-02,2025-12-02,1,32,,,,,32,0.44,,2,,8,1,
,1,,,2,,,1,,,,,,56,,56,,,,54,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,2.095,"[{'action_type': 'outbound_click', 'value': '2.095'}]",2.095,,4.19,,0.074821,0.074821,,,0.077593,2.095,20.047847,20.539216,0.956938,2025-12-02,2025-12-02,1.02451,209,0.956938,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.956938'}]",204,4.19,5,10,4,53,16,9
,33,,,11,3,3,33,,,,,,361,,361,1,1,,349,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,11,,2.102727,"[{'action_type': 'outbound_click', 'value': '2.102727'}]",2.102727,7.71,0.700909,,0.064072,0.064072,23.13,,0.066275,2.102727,23.037849,23.919338,1.095618,2025-12-02,2025-12-02,1.038263,1004,1.095618,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.095618'}]",967,23.13,33,3,33,337,134,69
,49,,,9,5,5,49,,,,,,498,,498,1,1,,488,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,11,,3.378889,"[{'action_type': 'outbound_click', 'value': '3.378889'}]",3.378889,6.082,0.620612,,0.061064,0.061064,30.41,,0.062316,2.764545,26.745822,29.072658,0.967458,2025-12-02,2025-12-02,1.086998,1137,0.791557,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '0.791557'}]",1046,30.41,43,4,41,462,211,117
,17,,,5,1,1,17,,,,,,135,,135,,,,130,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,6,,1.95,"[{'action_type': 'outbound_click', 'value': '1.95'}]",1.95,9.75,0.573529,,0.072222,0.072222,,,0.075,1.625,33.163265,35.97786,2.040816,2025-12-02,2025-12-02,1.084871,294,1.70068,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.70068'}]",271,9.75,12,4,11,125,62,37
,,,,1,,,,,,,,,17,,17,,,,16,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,0.97,"[{'action_type': 'outbound_click', 'value': '0.97'}]",0.97,,,,0.057059,0.057059,,,0.060625,0.97,24.871795,25.526316,2.564103,2025-12-02,2025-12-02,1.026316,39,2.564103,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.564103'}]",38,0.97,1,3,1,16,5,5
,,,,,,,,,,,,,5,,5,,,,5,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.07,0.07,,,0.07,,21.875,21.875,0,2025-12-02,2025-12-02,1,16,,,,,16,0.35,1,4,1,5,3,1
,1,,,1,,,1,,,,,,28,,28,,,,27,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,2.43,"[{'action_type': 'outbound_click', 'value': '2.43'}]",2.43,,2.43,,0.086786,0.086786,,,0.09,2.43,20.420168,20.769231,0.840336,2025-12-02,2025-12-02,1.017094,119,0.840336,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.840336'}]",117,2.43,2,2,2,25,14,7
,7,,1,3,,,7,,,,,,93,,93,4,3,,86,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,2.38,"[{'action_type': 'outbound_click', 'value': '2.38'}]",2.38,,1.02,,0.076774,0.076774,1.785,,0.083023,3.57,23.181818,24.20339,0.649351,2025-12-02,2025-12-02,1.044068,308,0.974026,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.974026'}]",295,7.14,14,3,14,82,39,21
,,,,2,,,,,,,,,61,,61,,,,59,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,2.4,"[{'action_type': 'outbound_click', 'value': '2.4'}]",2.4,,,,0.078689,0.078689,,,0.081356,2.4,27.118644,27.745665,1.129944,2025-12-02,2025-12-02,1.023121,177,1.129944,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.129944'}]",173,4.8,10,3,10,59,31,19
,,,,,,,,,,,,,10,,10,,,,10,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.073,0.073,,,0.073,,24.333333,25.172414,0,2025-12-02,2025-12-02,1.034483,30,,,,,29,0.73,2,3,2,10,3,2
,,,,,,,,,,,,,2,,2,,,,2,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.035,0.035,,,0.035,,11.666667,11.666667,0,2025-12-02,2025-12-02,1,6,,,,,6,0.07,,4,,2,2,1
,1,,,,,,1,,,,,,6,,6,,,,6,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,0.57,,0.095,0.095,,,0.095,,31.666667,31.666667,0,2025-12-02,2025-12-02,1,18,,,,,18,0.57,,2,,6,2,1
,4,,,1,,,4,,,,,,42,,42,,,,41,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,3.48,"[{'action_type': 'outbound_click', 'value': '3.48'}]",3.48,,0.87,,0.082857,0.082857,,,0.084878,3.48,30.26087,31.351351,0.869565,2025-12-02,2025-12-02,1.036036,115,0.869565,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.869565'}]",111,3.48,4,3,4,39,17,9
,27,,,6,3,3,27,,,,,,96,,96,,,,90,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,6,"[{'action_type': 'start_trial_mobile_app', 'value': '8.65'}, {'action_type': 'start_trial_total', 'value': '8.65'}]",1.441667,"[{'action_type': 'outbound_click', 'value': '1.441667'}]",1.441667,2.883333,0.32037,,0.090104,0.090104,,,0.096111,1.441667,33.269231,34.738956,2.307692,2025-12-02,2025-12-02,1.044177,260,2.307692,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '2.307692'}]",249,8.65,23,4,22,85,52,35
,76,,,5,2,2,76,,,,,,63,,63,,,,58,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,5,"[{'action_type': 'start_trial_mobile_app', 'value': '6.07'}, {'action_type': 'start_trial_total', 'value': '6.07'}]",1.214,"[{'action_type': 'outbound_click', 'value': '1.5175'}]",1.214,3.035,0.079868,,0.096349,0.096349,,,0.104655,1.214,42.746479,43.669065,3.521127,2025-12-02,2025-12-02,1.021583,142,3.521127,5,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.816901'}]",139,6.07,20,4,19,56,40,28
,,,,1,,,,,,,,,12,,12,,,,11,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.93,"[{'action_type': 'outbound_click', 'value': '0.93'}]",0.93,,,,0.0775,0.0775,,,0.084545,0.93,46.5,46.5,5,2025-12-02,2025-12-02,1,20,5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5'}]",20,0.93,4,6,4,10,8,6
,,,,,,,,,,,,,2,,2,,,,2,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.015,0.015,,,0.015,,10,10,0,2025-12-02,2025-12-02,1,3,,,,,3,0.03,,4,,2,1,
,,,,,,,,,,,,,,,,,,,,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,22.222222,22.222222,0,2025-12-02,2025-12-02,1,9,,,,,9,0.2,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,40,40,0,2025-12-02,2025-12-02,1,8,,,,,8,0.32,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,60,60,0,2025-12-02,2025-12-02,1,1,,,,,1,0.06,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,60,60,0,2025-12-02,2025-12-02,1,1,,,,,1,0.06,,,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-02,2025-12-02,1,1,,,,,1,0.01,,7,,1,1,
,,,,,,,,,,,,,,,,,,,,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,30,30,0,2025-12-02,2025-12-02,1,2,,,,,2,0.06,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.09,0.09,,,0.09,,30,30,0,2025-12-02,2025-12-02,1,3,,,,,3,0.09,,3,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.19,0.19,,,0.19,,190,190,0,2025-12-02,2025-12-02,1,1,,,,,1,0.19,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-12-02,2025-12-02,1,1,,,,,1,0.01,,1,,,,
,,,,1,,,,,,,,,9,,9,1,1,,7,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,0.85,"[{'action_type': 'outbound_click', 'value': '0.85'}]",0.85,,,,0.094444,0.094444,0.85,,0.121429,0.85,47.222222,50,5.555556,2025-12-02,2025-12-02,1.058824,18,5.555556,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.555556'}]",17,0.85,1,4,1,7,5,4
,1,,,1,,,1,,,,,,80,,80,1,1,,78,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,6.29,"[{'action_type': 'outbound_click', 'value': '6.29'}]",6.29,,6.29,,0.078625,0.078625,6.29,,0.080641,6.29,22.147887,23.125,0.352113,2025-12-02,2025-12-02,1.044118,284,0.352113,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.352113'}]",272,6.29,14,3,12,67,32,29
2,106,,,20,9,9,106,2,2,,,2,408,,408,5,5,2,383,2,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,18,"[{'action_type': 'subscribe_mobile_app', 'value': '12.445'}, {'action_type': 'subscribe_total', 'value': '12.445'}]",1.2445,"[{'action_type': 'outbound_click', 'value': '1.2445'}]",1.2445,2.765556,0.234811,12.445,0.061005,0.061005,4.978,12.445,0.064987,1.382778,24.425908,25.819502,1.766438,2025-12-02,2025-12-02,1.057054,1019,1.962709,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '1.962709'}]",964,24.89,74,4,68,329,189,154
,86,,,19,8,8,86,,,,,,461,,461,4,4,,438,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,19,,1.473158,"[{'action_type': 'outbound_click', 'value': '1.473158'}]",1.473158,3.49875,0.325465,,0.060716,0.060716,6.9975,,0.063904,1.473158,30.457019,32.546512,2.067465,2025-12-02,2025-12-02,1.068605,919,2.067465,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '2.067465'}]",860,27.99,90,5,84,387,227,189
