action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,conversion_rate_ranking,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,engagement_rate_ranking,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,quality_ranking,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,4,,4,,,,4,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.125,0.125,,,0.125,,35.714286,38.461538,0,2025-12-01,2025-12-01,UNKNOWN,1.076923,14,,,,,UNKNOWN,13,0.5,,2,,3,2,2
,,,,,,,,,,,,,4,,4,,,,4,,6916143725584,jesus_rap_1_4x5_subtitles,6913347655784,FB_iOS_itoshi_rap_set1,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.045,0.045,,,0.045,,16.363636,16.363636,0,2025-12-01,2025-12-01,UNKNOWN,1,11,,,,,UNKNOWN,11,0.18,1,4,1,4,1,1
,,,,,,,,,,,,,,,,,,,,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,,,,,,,23.333333,23.333333,0,2025-12-01,2025-12-01,UNKNOWN,1,3,,,,,UNKNOWN,3,0.07,,1,,,,
,,,,,,,,,,,,,4,,4,1,1,,3,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.13,0.13,0.52,,0.173333,,65,65,0,2025-12-01,2025-12-01,UNKNOWN,1,8,,,,,UNKNOWN,8,0.52,,3,,3,,
,,,,,,,,,,,,,,,,,,,,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,,,,,,,172.5,172.5,0,2025-12-01,2025-12-01,UNKNOWN,1,4,,,,,UNKNOWN,4,0.69,,0,,,,
,364,1,,73,28,28,364,,,,,,1977,,1977,16,16,,1888,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,72,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '26.584'}, {'action_type': 'subscribe_total', 'value': '26.584'}, {'action_type': 'start_trial_mobile_app', 'value': '14.768889'}, {'action_type': 'start_trial_total', 'value': '14.768889'}]",1.820822,"[{'action_type': 'outbound_click', 'value': '1.846111'}]",1.820822,4.747143,0.365165,,0.067233,0.067233,8.3075,,0.070403,1.846111,27.115463,29.603563,1.468788,2025-12-01,2025-12-01,AVERAGE,1.091759,4902,1.489188,73,"[{'action_type': 'outbound_click', 'value': '72'}]","[{'action_type': 'outbound_click', 'value': '1.468788'}]",AVERAGE,4490,132.92,271,4,261,1652,898,708
,49,,,13,4,4,49,,,,,,294,,294,,,,281,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,14,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '26.96'}, {'action_type': 'subscribe_total', 'value': '26.96'}, {'action_type': 'start_trial_mobile_app', 'value': '13.48'}, {'action_type': 'start_trial_total', 'value': '13.48'}]",2.073846,"[{'action_type': 'outbound_click', 'value': '2.073846'}]",2.073846,6.74,0.550204,,0.091701,0.091701,,,0.095943,1.925714,27.880041,30.811429,1.447777,2025-12-01,2025-12-01,AVERAGE,1.105143,967,1.344364,13,"[{'action_type': 'outbound_click', 'value': '13'}]","[{'action_type': 'outbound_click', 'value': '1.344364'}]",BELOW_AVERAGE_35,875,26.96,34,3,32,247,131,82
,,,,,,,,,,,,,4,,4,,,,4,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.31,0.31,,,0.31,,137.777778,137.777778,0,2025-12-01,2025-12-01,UNKNOWN,1,9,,,,,UNKNOWN,9,1.24,,4,,3,3,1
,,,,,,,,,,,,,1,,1,,,,1,,6916167868984,09 anomansollips,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.21,0.21,,,0.21,,210,210,0,2025-12-01,2025-12-01,UNKNOWN,1,1,,,,,UNKNOWN,1,0.21,1,24,1,1,1,1
1,651,5,,122,46,46,651,1,1,3,3,1,3281,1,3281,51,47,1,3108,1,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,136,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '17.407143'}, {'action_type': 'subscribe_total', 'value': '17.407143'}, {'action_type': 'start_trial_mobile_app', 'value': '13.538889'}, {'action_type': 'start_trial_total', 'value': '13.538889'}]",1.997541,"[{'action_type': 'outbound_click', 'value': '1.997541'}]",1.997541,5.297826,0.374347,243.7,0.074276,0.074276,4.778431,243.7,0.078411,1.791912,26.357344,28.492926,1.470906,2025-12-01,2025-12-01,AVERAGE,1.081024,9246,1.31949,122,"[{'action_type': 'outbound_click', 'value': '122'}]","[{'action_type': 'outbound_click', 'value': '1.31949'}]",AVERAGE,8553,243.7,370,4,354,2797,1446,910
,,,,,,,,,,,,,1,,1,,,,1,,6916170551184,14 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-12-01,2025-12-01,UNKNOWN,1,1,,,,,UNKNOWN,1,0.04,,9,,1,1,
,,,,,,,,,,,,,,,,,,,,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,,,,,,,30,37.5,0,2025-12-01,2025-12-01,UNKNOWN,1.25,5,,,,,UNKNOWN,4,0.15,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916171835184,16 Curry,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,,,,,,,20,20,0,2025-12-01,2025-12-01,UNKNOWN,1,1,,,,,UNKNOWN,1,0.02,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916172137384,17 Lebrone,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.16,0.16,,,0.16,,32,32,0,2025-12-01,2025-12-01,UNKNOWN,1,10,,,,,UNKNOWN,10,0.32,,1,,2,,
,20,,,17,6,6,20,,,,,,517,2,517,3,1,,497,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,18,AVERAGE,,3.228235,"[{'action_type': 'outbound_click', 'value': '3.228235'}]",3.228235,9.146667,2.744,,0.106151,0.106151,18.293333,,0.110423,3.048889,35.636364,40.561715,1.168831,2025-12-01,2025-12-01,AVERAGE,1.138211,1540,1.103896,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '1.103896'}]",AVERAGE,1353,54.88,68,4,67,440,216,146
,482,,,80,35,35,482,,,2,2,,1508,5,1508,21,14,,1407,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,78,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '51.75'}, {'action_type': 'subscribe_total', 'value': '51.75'}, {'action_type': 'start_trial_mobile_app', 'value': '17.25'}, {'action_type': 'start_trial_total', 'value': '17.25'}]",0.646875,"[{'action_type': 'outbound_click', 'value': '0.646875'}]",0.646875,1.478571,0.107365,,0.034317,0.034317,2.464286,,0.03678,0.663462,11.4188,12.046089,1.721094,2025-12-01,2025-12-01,AVERAGE,1.054935,4532,1.765225,80,"[{'action_type': 'outbound_click', 'value': '80'}]","[{'action_type': 'outbound_click', 'value': '1.765225'}]",AVERAGE,4296,51.75,185,3,165,1241,610,402
,7,,,2,1,1,7,,,,,,9,,9,,,,7,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,UNKNOWN,,0.465,"[{'action_type': 'outbound_click', 'value': '0.465'}]",0.465,0.93,0.132857,,0.103333,0.103333,,,0.132857,0.465,30,31,6.451613,2025-12-01,2025-12-01,UNKNOWN,1.033333,31,6.451613,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '6.451613'}]",UNKNOWN,30,0.93,,3,,6,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6916177884984,14 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-12-01,2025-12-01,UNKNOWN,1,3,,,,,UNKNOWN,3,0.04,,3,,1,,
,6,,,2,,,6,,,1,1,,27,,27,3,2,,22,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,UNKNOWN,,0.295,"[{'action_type': 'outbound_click', 'value': '0.295'}]",0.295,,0.098333,,0.021852,0.021852,0.196667,,0.026818,0.295,14.047619,14.390244,4.761905,2025-12-01,2025-12-01,UNKNOWN,1.02439,42,4.761905,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '4.761905'}]",UNKNOWN,41,0.59,2,4,1,21,10,5
,,,,,,,,,,,,,1,,1,,,,1,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.04,0.04,,,0.04,,10,10,0,2025-12-01,2025-12-01,UNKNOWN,1,4,,,,,UNKNOWN,4,0.04,,2,,1,,
,125,,,8,9,9,125,,,,,,170,,170,2,2,,160,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,8,ABOVE_AVERAGE,,0.8175,"[{'action_type': 'outbound_click', 'value': '0.8175'}]",0.8175,0.726667,0.05232,,0.038471,0.038471,3.27,,0.040875,0.8175,12.133581,12.178771,1.48423,2025-12-01,2025-12-01,ABOVE_AVERAGE,1.003724,539,1.48423,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.48423'}]",AVERAGE,537,6.54,26,3,24,145,86,61
,1018,6,3,185,71,71,1018,,,2,2,,4507,3,4507,96,88,,4226,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,182,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '13.0475'}, {'action_type': 'subscribe_total', 'value': '13.0475'}, {'action_type': 'start_trial_mobile_app', 'value': '11.597778'}, {'action_type': 'start_trial_total', 'value': '11.597778'}]",0.564216,"[{'action_type': 'outbound_click', 'value': '0.564216'}]",0.564216,1.470141,0.102534,,0.02316,0.02316,1.087292,,0.024699,0.573516,11.385253,11.52988,1.985166,2025-12-01,2025-12-01,ABOVE_AVERAGE,1.012703,9168,2.017888,185,"[{'action_type': 'outbound_click', 'value': '185'}]","[{'action_type': 'outbound_click', 'value': '2.017888'}]",AVERAGE,9053,104.38,542,5,481,3783,2052,1628
,,,,,,,,,,,,,1,,1,,,,1,,6916177886784,04 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.04,0.04,,,0.04,,10,10,0,2025-12-01,2025-12-01,UNKNOWN,1,4,,,,,UNKNOWN,4,0.04,,4,,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0,0,,,0,,0,0,0,2025-12-01,2025-12-01,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,3,,,,
,,,,,,,,,,,,,,,,,,,,,6916857336784,01 Santa_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,UNKNOWN,1,2,,,,,UNKNOWN,2,0.02,,1,,,,
,94,1,,29,5,5,94,,,,,,531,1,531,8,7,,494,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,26,ABOVE_AVERAGE,,0.371034,"[{'action_type': 'outbound_click', 'value': '0.371034'}]",0.371034,2.152,0.114468,,0.020264,0.020264,1.345,,0.021781,0.413846,10.150943,10.356112,2.45283,2025-12-01,2025-12-01,ABOVE_AVERAGE,1.020212,1060,2.735849,29,"[{'action_type': 'outbound_click', 'value': '29'}]","[{'action_type': 'outbound_click', 'value': '2.735849'}]",AVERAGE,1039,10.76,75,5,70,455,261,186
,,,,,,,,,,,,,2,,2,,,,2,,6916862364784,03 Mike_gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-01,2025-12-01,UNKNOWN,1,4,,,,,UNKNOWN,4,0.04,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,,,,,,,14,14,0,2025-12-01,2025-12-01,UNKNOWN,1,5,,,,,UNKNOWN,5,0.07,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916863278384,03 will_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-01,2025-12-01,UNKNOWN,1,2,,,,,UNKNOWN,2,0.02,,4,,1,1,
,1047,4,,215,91,91,1047,,,,,,4691,6,4691,95,89,,4381,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,215,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '11.592222'}, {'action_type': 'subscribe_total', 'value': '11.592222'}, {'action_type': 'start_trial_mobile_app', 'value': '11.592222'}, {'action_type': 'start_trial_total', 'value': '11.592222'}]",0.485256,"[{'action_type': 'outbound_click', 'value': '0.485256'}]",0.485256,1.146484,0.099647,,0.02224,0.02224,1.098211,,0.023814,0.485256,10.862051,11.368639,2.238417,2025-12-01,2025-12-01,ABOVE_AVERAGE,1.046638,9605,2.238417,215,"[{'action_type': 'outbound_click', 'value': '215'}]","[{'action_type': 'outbound_click', 'value': '2.238417'}]",AVERAGE,9177,104.33,535,5,469,3998,2271,1399
,,,,,,,,,,,,,2,,2,,,,2,,6916865002784,04 will_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.005,0.005,,,0.005,,5,5,0,2025-12-01,2025-12-01,UNKNOWN,1,2,,,,,UNKNOWN,2,0.01,,7,,1,1,1
,,,,,,,,,,,,,5,,5,,,,5,,6917461954584,02 snoop_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.028,0.028,,,0.028,,20,20,0,2025-12-01,2025-12-01,UNKNOWN,1,7,,,,,UNKNOWN,7,0.14,,4,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,6917461954784,04 will_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,UNKNOWN,1,1,,,,,UNKNOWN,1,0.01,,1,,,,
,299,,,52,18,18,299,,,2,2,,1099,3,1099,25,20,,1022,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,53,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '15.3975'}, {'action_type': 'subscribe_total', 'value': '15.3975'}, {'action_type': 'start_trial_mobile_app', 'value': '15.3975'}, {'action_type': 'start_trial_total', 'value': '15.3975'}]",1.184423,"[{'action_type': 'outbound_click', 'value': '1.184423'}]",1.184423,3.421667,0.205987,,0.056042,0.056042,2.4636,,0.060264,1.162075,21.23061,21.933761,1.826956,2025-12-01,2025-12-01,ABOVE_AVERAGE,1.03312,2901,1.792485,52,"[{'action_type': 'outbound_click', 'value': '52'}]","[{'action_type': 'outbound_click', 'value': '1.792485'}]",AVERAGE,2808,61.59,139,4,131,935,505,311
,,,,,,,,,,,,,,,,,,,,,6917461955184,03 will_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,,,,,,,0,0,0,2025-12-01,2025-12-01,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.045,0.045,,,0.045,,15,15,0,2025-12-01,2025-12-01,UNKNOWN,1,6,,,,,UNKNOWN,6,0.09,,3,,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,UNKNOWN,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-12-01,2025-12-01,UNKNOWN,1,3,,,,,UNKNOWN,3,0.05,,2,,1,,
