action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,1,,1,,,,1,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.08,0.08,,,0.08,,20,20,0,2025-12-01,2025-12-01,1,4,,,,,4,0.08,,3,,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.18,0.18,,,0.18,,45,45,0,2025-12-01,2025-12-01,1,4,,,,,4,0.18,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916143725584,jesus_rap_1_4x5_subtitles,6913347655784,FB_iOS_itoshi_rap_set1,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-01,2025-12-01,1,2,,,,,2,0.03,,3,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6916143725584,jesus_rap_1_4x5_subtitles,6913347655784,FB_iOS_itoshi_rap_set1,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.06,0.06,,,0.06,,10,10,0,2025-12-01,2025-12-01,1,6,,,,,6,0.06,,1,,1,,
,,,,,,,,,,,,,2,,2,,,,2,,6916143725584,jesus_rap_1_4x5_subtitles,6913347655784,FB_iOS_itoshi_rap_set1,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.045,0.045,,,0.045,,30,30,0,2025-12-01,2025-12-01,1,3,,,,,3,0.09,1,10,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,30,30,0,2025-12-01,2025-12-01,1,2,,,,,2,0.06,,2,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.19,0.19,,,0.19,,95,95,0,2025-12-01,2025-12-01,1,4,,,,,4,0.38,,3,,2,,
,,,,,,,,,,,,,,,,,,,,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,45,45,0,2025-12-01,2025-12-01,1,2,,,,,2,0.09,,1,,,,
,,,,,,,,,,,,,2,,2,1,1,,1,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.025,0.025,0.05,,0.05,,25,25,0,2025-12-01,2025-12-01,1,2,,,,,2,0.05,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,172.5,172.5,0,2025-12-01,2025-12-01,1,4,,,,,4,0.69,,0,,,,
,,,,1,,,,,,,,,19,,19,,,,18,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,1.940146,"[{'action_type': 'outbound_click', 'value': '1.940146'}]",1.940146,,,,0.102113,0.102113,,,0.107786,1.940146,37.310499,38.802919,1.923077,2025-12-01,2025-12-01,1.04,52,1.923077,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.923077'}]",50,1.940146,5,18,5,18,10,9
,47,,,8,3,3,47,,,,,,239,,239,2,2,,229,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,7,"[{'action_type': 'start_trial_mobile_app', 'value': '15.661178'}, {'action_type': 'start_trial_total', 'value': '15.661178'}]",1.957647,"[{'action_type': 'outbound_click', 'value': '1.957647'}]",1.957647,5.220393,0.333217,,0.065528,0.065528,7.830589,,0.068389,2.237311,19.600974,21.049971,0.876095,2025-12-01,2025-12-01,1.073925,799,1.001252,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.001252'}]",744,15.661178,29,3,28,202,100,71
,185,,,36,15,15,185,,,,,,836,,836,6,6,,794,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,36,"[{'action_type': 'subscribe_mobile_app', 'value': '27.567074'}, {'action_type': 'subscribe_total', 'value': '27.567074'}, {'action_type': 'start_trial_mobile_app', 'value': '18.378049'}, {'action_type': 'start_trial_total', 'value': '18.378049'}]",1.531504,"[{'action_type': 'outbound_click', 'value': '1.531504'}]",1.531504,3.67561,0.298022,,0.06595,0.06595,9.189025,,0.069438,1.531504,25.349034,28.23049,1.655172,2025-12-01,2025-12-01,1.113671,2175,1.655172,36,"[{'action_type': 'outbound_click', 'value': '36'}]","[{'action_type': 'outbound_click', 'value': '1.655172'}]",1953,55.134148,103,4,98,692,384,304
,87,1,,19,8,8,87,,,,,,688,,688,5,5,,664,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,18,"[{'action_type': 'subscribe_mobile_app', 'value': '23.26675'}, {'action_type': 'subscribe_total', 'value': '23.26675'}, {'action_type': 'start_trial_mobile_app', 'value': '23.26675'}, {'action_type': 'start_trial_total', 'value': '23.26675'}]",2.449132,"[{'action_type': 'outbound_click', 'value': '2.585194'}]",2.449132,5.816688,0.534868,,0.067636,0.067636,9.3067,,0.070081,2.585194,31.251512,32.45014,1.208865,2025-12-01,2025-12-01,1.038354,1489,1.276024,19,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '1.208865'}]",1434,46.533501,92,5,89,576,295,231
,45,,,9,2,2,45,,,,,,170,,170,3,3,,158,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,10,"[{'action_type': 'subscribe_mobile_app', 'value': '11.420859'}, {'action_type': 'subscribe_total', 'value': '11.420859'}, {'action_type': 'start_trial_mobile_app', 'value': '3.806953'}, {'action_type': 'start_trial_total', 'value': '3.806953'}]",1.268984,"[{'action_type': 'outbound_click', 'value': '1.268984'}]",1.268984,5.71043,0.253797,,0.067182,0.067182,3.806953,,0.072284,1.142086,35.249566,38.84646,3.08642,2025-12-01,2025-12-01,1.102041,324,2.777778,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '2.777778'}]",294,11.420859,39,6,38,140,97,84
,,,,,,,,,,,,,25,,25,,,,25,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.089207,0.089207,,,0.089207,,35.399489,37.799454,0,2025-12-01,2025-12-01,1.067797,63,,,,,59,2.230168,3,4,3,24,12,9
,,,,,,,,,,,,,3,,3,,,,3,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.096667,0.096667,,,0.096667,,17.058824,18.125,0,2025-12-01,2025-12-01,1.0625,17,,,,,16,0.29,,3,,3,2,1
,5,,,2,,,5,,,,,,45,,45,,,,43,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,,2.435,"[{'action_type': 'outbound_click', 'value': '2.435'}]",2.435,,0.974,,0.108222,0.108222,,,0.113256,1.623333,22.86385,25.631579,1.408451,2025-12-01,2025-12-01,1.121053,213,0.938967,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.938967'}]",190,4.87,10,3,10,33,19,15
,32,,,5,1,1,32,,,,,,138,,138,,,,133,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,5,"[{'action_type': 'start_trial_mobile_app', 'value': '11.61'}, {'action_type': 'start_trial_total', 'value': '11.61'}]",2.322,"[{'action_type': 'outbound_click', 'value': '2.322'}]",2.322,11.61,0.362813,,0.08413,0.08413,,,0.087293,2.322,25.973154,28.248175,1.118568,2025-12-01,2025-12-01,1.087591,447,1.118568,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.118568'}]",411,11.61,11,3,9,123,65,39
,12,,,6,3,3,12,,,,,,85,,85,,,,79,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,6,"[{'action_type': 'subscribe_mobile_app', 'value': '7.63'}, {'action_type': 'subscribe_total', 'value': '7.63'}, {'action_type': 'start_trial_mobile_app', 'value': '7.63'}, {'action_type': 'start_trial_total', 'value': '7.63'}]",1.271667,"[{'action_type': 'outbound_click', 'value': '1.271667'}]",1.271667,2.543333,0.635833,,0.089765,0.089765,,,0.096582,1.271667,32.468085,34.215247,2.553191,2025-12-01,2025-12-01,1.053812,235,2.553191,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '2.553191'}]",223,7.63,11,4,11,68,36,23
,,,,,,,,,,,,,22,,22,,,,22,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.112273,0.112273,,,0.112273,,49.4,50.408163,0,2025-12-01,2025-12-01,1.020408,50,,,,,49,2.47,2,4,2,19,9,4
,,,,,,,,,,,,,1,,1,,,,1,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.09,0.09,,,0.09,,18,18,0,2025-12-01,2025-12-01,1,5,,,,,5,0.09,,1,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.34,0.34,,,0.34,,170,170,0,2025-12-01,2025-12-01,1,2,,,,,2,0.34,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.13,0.13,,,0.13,,43.333333,43.333333,0,2025-12-01,2025-12-01,1,3,,,,,3,0.13,,3,,1,1,
,,,,,,,,,,,,,,,,,,,,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,40,40,0,2025-12-01,2025-12-01,1,1,,,,,1,0.04,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.58,0.58,,,0.58,,580,580,0,2025-12-01,2025-12-01,1,1,,,,,1,0.58,,8,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.14,0.14,,,0.14,,140,140,0,2025-12-01,2025-12-01,1,1,,,,,1,0.14,,11,,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6916167868984,09 anomansollips,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.21,0.21,,,0.21,,210,210,0,2025-12-01,2025-12-01,1,1,,,,,1,0.21,1,24,1,1,1,1
,,,,1,,,,,,,,,39,,39,1,1,,37,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,4,,3.739847,"[{'action_type': 'outbound_click', 'value': '3.739847'}]",3.739847,,,,0.095894,0.095894,3.739847,,0.101077,0.934962,20.892997,22.129269,2.234637,2025-12-01,2025-12-01,1.059172,179,0.558659,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.558659'}]",169,3.739847,2,3,2,35,19,10
,17,,,15,2,2,17,,,,,,444,,444,3,3,,426,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,15,"[{'action_type': 'subscribe_mobile_app', 'value': '34.988564'}, {'action_type': 'subscribe_total', 'value': '34.988564'}, {'action_type': 'start_trial_mobile_app', 'value': '34.988564'}, {'action_type': 'start_trial_total', 'value': '34.988564'}]",2.332571,"[{'action_type': 'outbound_click', 'value': '2.332571'}]",2.332571,17.494282,2.058151,,0.078803,0.078803,11.662855,,0.082133,2.332571,20.44919,23.140585,0.87668,2025-12-01,2025-12-01,1.131614,1711,0.87668,15,"[{'action_type': 'outbound_click', 'value': '15'}]","[{'action_type': 'outbound_click', 'value': '0.87668'}]",1512,34.988564,50,3,47,399,191,112
,239,2,,49,15,15,239,,,2,2,,1412,1,1412,23,20,,1340,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,58,"[{'action_type': 'subscribe_mobile_app', 'value': '14.582259'}, {'action_type': 'subscribe_total', 'value': '14.582259'}, {'action_type': 'start_trial_mobile_app', 'value': '14.582259'}, {'action_type': 'start_trial_total', 'value': '14.582259'}]",2.08318,"[{'action_type': 'outbound_click', 'value': '2.08318'}]",2.08318,6.805054,0.427095,,0.072292,0.072292,4.438079,,0.076176,1.759928,24.632194,26.947152,1.399614,2025-12-01,2025-12-01,1.093981,4144,1.182432,49,"[{'action_type': 'outbound_click', 'value': '49'}]","[{'action_type': 'outbound_click', 'value': '1.182432'}]",3788,102.075811,149,4,145,1181,593,372
,262,2,,37,19,19,262,,,1,1,,1054,,1054,17,16,,1000,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,40,"[{'action_type': 'subscribe_mobile_app', 'value': '20.214171'}, {'action_type': 'subscribe_total', 'value': '20.214171'}, {'action_type': 'start_trial_mobile_app', 'value': '10.107085'}, {'action_type': 'start_trial_total', 'value': '10.107085'}]",2.185316,"[{'action_type': 'outbound_click', 'value': '2.185316'}]",2.185316,4.255615,0.308613,,0.076714,0.076714,4.756275,,0.080857,2.021417,31.279181,35.2624,1.547389,2025-12-01,2025-12-01,1.127344,2585,1.431335,37,"[{'action_type': 'outbound_click', 'value': '37'}]","[{'action_type': 'outbound_click', 'value': '1.431335'}]",2293,80.856682,120,5,114,907,497,317
1,132,1,,16,10,10,132,1,1,,,1,270,,270,5,5,1,249,1,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,15,"[{'action_type': 'subscribe_mobile_app', 'value': '9.384615'}, {'action_type': 'subscribe_total', 'value': '9.384615'}, {'action_type': 'start_trial_mobile_app', 'value': '9.384615'}, {'action_type': 'start_trial_total', 'value': '9.384615'}]",1.173077,"[{'action_type': 'outbound_click', 'value': '1.173077'}]",1.173077,1.876923,0.142191,18.76923,0.069516,0.069516,3.753846,18.76923,0.075378,1.251282,36.025393,37.689217,2.879079,2025-12-01,2025-12-01,1.046185,521,3.071017,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '3.071017'}]",498,18.76923,43,5,40,224,123,84
,1,,,4,,,1,,,,,,62,,62,2,2,,56,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,4,,0.817466,"[{'action_type': 'outbound_click', 'value': '0.817466'}]",0.817466,,3.269866,,0.05274,0.05274,1.634933,,0.05839,0.817466,30.847791,32.057508,3.773585,2025-12-01,2025-12-01,1.039216,106,3.773585,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.773585'}]",102,3.269866,6,5,6,51,23,15
,,,,,,,,,,,,,1,,1,,,,1,,6916170551184,14 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-12-01,2025-12-01,1,1,,,,,1,0.04,,9,,1,1,
,,,,,,,,,,,,,,,,,,,,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,30,60,0,2025-12-01,2025-12-01,2,2,,,,,1,0.06,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,50,50,0,2025-12-01,2025-12-01,1,1,,,,,1,0.05,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,30,30,0,2025-12-01,2025-12-01,1,1,,,,,1,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916171835184,16 Curry,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,20,20,0,2025-12-01,2025-12-01,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916172137384,17 Lebrone,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-12-01,2025-12-01,1,3,,,,,3,0.05,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,6916172137384,17 Lebrone,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,22.5,22.5,0,2025-12-01,2025-12-01,1,4,,,,,4,0.09,,0,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916172137384,17 Lebrone,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.18,0.18,,,0.18,,60,60,0,2025-12-01,2025-12-01,1,3,,,,,3,0.18,,2,,1,,
,,,,,,,,,,,,,5,,5,,,,5,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.324,0.324,,,0.324,,73.636364,90,0,2025-12-01,2025-12-01,1.222222,22,,,,,18,1.62,1,4,1,5,4,2
,2,,,2,,,2,,,,,,57,,57,1,1,,54,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,2.615,"[{'action_type': 'outbound_click', 'value': '2.615'}]",2.615,,2.615,,0.091754,0.091754,5.23,,0.096852,2.615,23.141593,26.683673,0.884956,2025-12-01,2025-12-01,1.153061,226,0.884956,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.884956'}]",196,5.23,4,3,4,46,20,12
,,,,4,,,,,,,,,146,1,146,1,,,141,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,4,,3.9425,"[{'action_type': 'outbound_click', 'value': '3.9425'}]",3.9425,,,,0.108014,0.108014,15.77,,0.111844,3.9425,29.867424,33.481953,0.757576,2025-12-01,2025-12-01,1.121019,528,0.757576,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.757576'}]",471,15.77,18,4,18,123,53,35
,16,,,6,4,4,16,,,,,,172,1,172,1,,,165,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,7,,2.881667,"[{'action_type': 'outbound_click', 'value': '2.881667'}]",2.881667,4.3225,1.080625,,0.100523,0.100523,17.29,,0.104788,2.47,35.357873,39.295455,1.431493,2025-12-01,2025-12-01,1.111364,489,1.226994,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.226994'}]",440,17.29,21,4,20,144,75,48
,2,,,3,2,2,2,,,,,,97,,97,,,,94,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,,3.5,"[{'action_type': 'outbound_click', 'value': '3.5'}]",3.5,5.25,5.25,,0.108247,0.108247,,,0.111702,3.5,49.528302,54.404145,1.415094,2025-12-01,2025-12-01,1.098446,212,1.415094,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.415094'}]",193,10.5,18,5,18,86,46,37
,,,,2,,,,,,,,,40,,40,,,,38,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,2.235,"[{'action_type': 'outbound_click', 'value': '2.235'}]",2.235,,,,0.11175,0.11175,,,0.117632,2.235,70.952381,93.125,3.174603,2025-12-01,2025-12-01,1.3125,63,3.174603,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.174603'}]",48,4.47,6,6,6,36,18,12
,15,,,2,2,2,15,,,,,,29,,29,,,,27,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,18-24,6913347651784,FB_iOS_itoshi_rap_install,2,,0.655,"[{'action_type': 'outbound_click', 'value': '0.655'}]",0.655,0.655,0.087333,,0.045172,0.045172,,,0.048519,0.655,15.057471,15.057471,2.298851,2025-12-01,2025-12-01,1,87,2.298851,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.298851'}]",87,1.31,3,4,3,25,10,4
,71,,,8,3,3,71,,,,,,112,1,112,2,1,,102,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,25-34,6913347651784,FB_iOS_itoshi_rap_install,8,,0.5625,"[{'action_type': 'outbound_click', 'value': '0.5625'}]",0.5625,1.5,0.06338,,0.040179,0.040179,2.25,,0.044118,0.5625,9.533898,10.089686,1.694915,2025-12-01,2025-12-01,1.058296,472,1.694915,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.694915'}]",446,4.5,12,3,12,88,40,26
,149,,,19,9,9,149,,,,,,384,1,384,2,1,,363,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,35-44,6913347651784,FB_iOS_itoshi_rap_install,18,,0.656316,"[{'action_type': 'outbound_click', 'value': '0.656316'}]",0.656316,1.385556,0.083691,,0.032474,0.032474,6.235,,0.034353,0.692778,9.148936,9.666667,1.320616,2025-12-01,2025-12-01,1.056589,1363,1.393984,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '1.393984'}]",1290,12.47,32,3,27,331,139,82
,115,,,24,6,6,115,,,2,2,,508,2,508,9,5,,475,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,45-54,6913347651784,FB_iOS_itoshi_rap_install,24,"[{'action_type': 'subscribe_mobile_app', 'value': '15.84'}, {'action_type': 'subscribe_total', 'value': '15.84'}, {'action_type': 'start_trial_mobile_app', 'value': '15.84'}, {'action_type': 'start_trial_total', 'value': '15.84'}]",0.66,"[{'action_type': 'outbound_click', 'value': '0.66'}]",0.66,2.64,0.137739,,0.031181,0.031181,1.76,,0.033347,0.66,10.969529,11.84742,1.66205,2025-12-01,2025-12-01,1.08003,1444,1.66205,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '1.66205'}]",1337,15.84,77,4,64,410,225,165
