action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,conversion_rate_ranking,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,engagement_rate_ranking,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,quality_ranking,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,2,,,1,,,2,,,,,,14,,14,,,,13,,6912281720584,09 joel5934846_a_ginger_cat_and_w_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,1,UNKNOWN,,1.69,"[{'action_type': 'outbound_click', 'value': '1.69'}]",1.69,,0.845,,0.120714,0.120714,,,0.13,1.69,24.852941,24.852941,1.470588,2025-11-22,2025-11-22,UNKNOWN,1,68,1.470588,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.470588'}]",UNKNOWN,68,1.69,3,4,3,10,7,6
,,,,3,,,,,,,,,22,,22,,,,19,,6912300992384,16 sina_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,3,UNKNOWN,,0.49,"[{'action_type': 'outbound_click', 'value': '0.49'}]",0.49,,,,0.066818,0.066818,,,0.077368,0.49,21.304348,24.915254,4.347826,2025-11-22,2025-11-22,UNKNOWN,1.169492,69,4.347826,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '4.347826'}]",UNKNOWN,59,1.47,3,3,3,16,9,6
,11,,,2,2,2,11,,,,,,29,,29,1,1,,26,,6912301641384,02 anomansollips_A_hyperealistic_Y2K,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,2,UNKNOWN,,1.785,"[{'action_type': 'outbound_click', 'value': '1.785'}]",1.785,1.785,0.324545,,0.123103,0.123103,3.57,,0.137308,1.785,37.578947,38.387097,2.105263,2025-11-22,2025-11-22,UNKNOWN,1.021505,95,2.105263,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.105263'}]",UNKNOWN,93,3.57,4,3,4,20,10,4
,12,,1,8,3,3,12,,,,,,261,1,261,6,4,,247,,6912302343584,04 creatydesign06_natural-looking_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,9,AVERAGE,,4.09125,"[{'action_type': 'outbound_click', 'value': '4.09125'}]",4.09125,10.91,2.7275,,0.125402,0.125402,5.455,,0.13251,3.636667,40.307882,43.466135,1.108374,2025-11-22,2025-11-22,BELOW_AVERAGE_35,1.078353,812,0.985222,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '0.985222'}]",AVERAGE,753,32.73,41,3,40,217,111,63
,14,,,,2,2,14,,,,,,,,,,,,,,6912304741984,10 kimk-braids_kpop,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,0,0,,,,,,,,,,,2025-11-22,2025-11-22,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,63,,,24,5,5,63,,,,,,692,,692,1,1,,667,,6912306130584,10 kimk-braids_Slayer,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,24,AVERAGE,,3.527917,"[{'action_type': 'outbound_click', 'value': '3.527917'}]",3.527917,16.934,1.343968,,0.122355,0.122355,84.67,,0.126942,3.527917,42.892604,48.026092,1.215805,2025-11-22,2025-11-22,AVERAGE,1.119682,1974,1.215805,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '1.215805'}]",ABOVE_AVERAGE,1763,84.67,86,4,85,570,263,151
,1,,,3,,,1,,,,,,55,,55,,,,52,,6912309014984,14 pennsylvanileibin_This_is_a_yo_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,3,UNKNOWN,,1.296667,"[{'action_type': 'outbound_click', 'value': '1.296667'}]",1.296667,,3.89,,0.070727,0.070727,,,0.074808,1.296667,22.748538,26.827586,1.754386,2025-11-22,2025-11-22,UNKNOWN,1.17931,171,1.754386,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.754386'}]",UNKNOWN,145,3.89,8,4,8,46,22,15
,,,,,,,,,,,,,4,,4,,,,4,,6912310269184,17 tcbailey,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,,,0.035,0.035,,,0.035,,17.5,20,0,2025-11-22,2025-11-22,UNKNOWN,1.142857,8,,,,,UNKNOWN,7,0.14,,5,,4,3,2
,42,1,,32,5,5,42,,,,,,527,,527,10,10,,485,,6912318593984,04 creatydesign06_natural-looking_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,32,AVERAGE,,2.511875,"[{'action_type': 'outbound_click', 'value': '2.511875'}]",2.511875,16.076,1.91381,,0.152524,0.152524,8.038,,0.165732,2.511875,42.327541,46.036655,1.685097,2025-11-22,2025-11-22,BELOW_AVERAGE_35,1.087629,1899,1.685097,32,"[{'action_type': 'outbound_click', 'value': '32'}]","[{'action_type': 'outbound_click', 'value': '1.685097'}]",AVERAGE,1746,80.38,69,3,66,416,220,123
,17,,,3,2,2,17,,,,,,146,,146,4,4,,139,,6912321629384,06 echo_ai_video_iphone_photo_of_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,5,AVERAGE,,7.876667,"[{'action_type': 'outbound_click', 'value': '7.876667'}]",7.876667,11.815,1.39,,0.161849,0.161849,5.9075,,0.17,4.726,43.120438,47.449799,0.912409,2025-11-22,2025-11-22,AVERAGE,1.100402,548,0.547445,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.547445'}]",AVERAGE,498,23.63,27,3,26,117,59,37
,26,1,,19,4,4,26,,,,,,343,,343,,,,324,,6912323630184,07 gaiaworksstudio_31415_A_beauti_Anime_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,19,AVERAGE,,1.932632,"[{'action_type': 'outbound_click', 'value': '1.932632'}]",1.932632,9.18,1.412308,,0.107055,0.107055,,,0.113333,1.932632,46.246851,62.984563,2.392947,2025-11-22,2025-11-22,AVERAGE,1.361921,794,2.392947,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '2.392947'}]",ABOVE_AVERAGE,583,36.72,89,5,92,307,166,112
,13,,,,1,1,13,,,,,,,,,,,,,,6912324336384,07 gaiaworksstudio_31415_A_beauti_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,0,0,,,,,,,,,,,2025-11-22,2025-11-22,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,18,1,,12,2,2,18,,,,,,285,,285,2,2,,271,,6912326777784,09 kimk-braids_Slayer_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,13,AVERAGE,,2.221667,"[{'action_type': 'outbound_click', 'value': '2.221667'}]",2.221667,13.33,1.481111,,0.093544,0.093544,13.33,,0.098376,2.050769,29.988751,34.533679,1.462317,2025-11-22,2025-11-22,AVERAGE,1.151554,889,1.349831,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.349831'}]",ABOVE_AVERAGE,772,26.66,57,4,57,234,119,79
,3,,,,,,3,,,,,,,,,,,,,,6912329335784,13 pennsylvanileibin_This_is_a_yo_Anime_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,0,,,,,,,,,,,2025-11-22,2025-11-22,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,,,,,,,,,,,,,4,,4,,,,4,,6912329912384,14 sina_Anime_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,,,0.245,0.245,,,0.245,,54.444444,57.647059,0,2025-11-22,2025-11-22,UNKNOWN,1.058824,18,,,,,UNKNOWN,17,0.98,,3,,4,2,1
,10,,,4,2,2,10,,,,,,55,,55,,,,51,,6913294163984,pose_arrestprank_1,6913294152984,FB_iOS_Purchase_itoshi_arrestprank_211125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,4,UNKNOWN,,1.66,"[{'action_type': 'outbound_click', 'value': '1.66'}]",1.66,3.32,0.664,,0.120727,0.120727,,,0.130196,1.66,33.034826,37.727273,1.99005,2025-11-22,2025-11-22,UNKNOWN,1.142045,201,1.99005,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.99005'}]",UNKNOWN,176,6.64,1,2,,22,5,4
,98,2,,59,14,14,98,,,,,,849,3,849,7,4,,783,,6913301788584,pose_arrestprank_2,6913294152984,FB_iOS_Purchase_itoshi_arrestprank_211125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,56,AVERAGE,,2.153729,"[{'action_type': 'outbound_click', 'value': '2.153729'}]",2.153729,9.076429,1.296633,,0.14967,0.14967,18.152857,,0.162286,2.269107,26.819333,30.693237,1.181933,2025-11-22,2025-11-22,AVERAGE,1.144444,4738,1.245251,59,"[{'action_type': 'outbound_click', 'value': '59'}]","[{'action_type': 'outbound_click', 'value': '1.245251'}]",AVERAGE,4140,127.07,102,3,99,581,307,186
,,,,,,,,,,,,,6,,6,,,,6,,6913310177984,toon_arrestprank_1,6913294152984,FB_iOS_Purchase_itoshi_arrestprank_211125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.111667,0.111667,,,0.111667,,33.5,41.875,0,2025-11-22,2025-11-22,UNKNOWN,1.25,20,,,,,UNKNOWN,16,0.67,,2,,2,1,1
,4,,,1,,,4,,,,,,17,,17,,,,16,,6913312038984,toon_arrestprank_2,6913294152984,FB_iOS_Purchase_itoshi_arrestprank_211125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,UNKNOWN,,2.4,"[{'action_type': 'outbound_click', 'value': '2.4'}]",2.4,,0.6,,0.141176,0.141176,,,0.15,1.2,27.272727,29.62963,2.272727,2025-11-22,2025-11-22,UNKNOWN,1.08642,88,1.136364,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.136364'}]",UNKNOWN,81,2.4,,2,,14,6,3
,,,,,,,,,,,,,5,,5,,,,5,,6913347654184,tyson_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.062,0.062,,,0.062,,19.375,22.142857,0,2025-11-22,2025-11-22,UNKNOWN,1.142857,16,,,,,UNKNOWN,14,0.31,,2,,5,2,1
3,2456,22,7,794,261,261,2456,3,3,5,5,3,17847,22,17847,205,171,3,16848,3,6913358397984,tyson_rap_2_4x5,6913347655784,FB_iOS_itoshi_rap_set1,6913347651784,FB_iOS_itoshi_rap_install,800,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '145.686667'}, {'action_type': 'subscribe_total', 'value': '145.686667'}]",0.550453,"[{'action_type': 'outbound_click', 'value': '0.551148'}]",0.550453,1.674559,0.177956,145.686667,0.024489,0.024489,2.132,145.686667,0.025941,0.546325,10.605678,11.559987,1.941276,2025-11-22,2025-11-22,ABOVE_AVERAGE,1.089981,41210,1.926717,794,"[{'action_type': 'outbound_click', 'value': '793'}]","[{'action_type': 'outbound_click', 'value': '1.92429'}]",AVERAGE,37808,437.06,2132,4,1973,16066,7850,4648
,39,,,3,3,3,39,,,,,,37,,37,,,,34,,6913358815984,jesus_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,6913347651784,FB_iOS_itoshi_rap_install,3,UNKNOWN,,0.673333,"[{'action_type': 'outbound_click', 'value': '0.673333'}]",0.673333,0.673333,0.051795,,0.054595,0.054595,,,0.059412,0.673333,16.031746,18.198198,2.380952,2025-11-22,2025-11-22,UNKNOWN,1.135135,126,2.380952,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.380952'}]",UNKNOWN,111,2.02,5,3,4,34,9,6
,,,,,,,,,,,,,2,,2,,,,2,,6913358999384,jesus_rap_2_4x5,6913347655784,FB_iOS_itoshi_rap_set1,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.085,0.085,,,0.085,,14.166667,17,0,2025-11-22,2025-11-22,UNKNOWN,1.2,12,,,,,UNKNOWN,10,0.17,,2,,2,2,1
,,,,,,,,,,,,,3,,3,,,,3,,6913359259784,kendrick_4x5,6913347655784,FB_iOS_itoshi_rap_set1,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.133333,0.133333,,,0.133333,,17.391304,19.047619,0,2025-11-22,2025-11-22,UNKNOWN,1.095238,23,,,,,UNKNOWN,21,0.4,,1,,7,3,
,,,,,,,,,,,,,,,,,,,,,6913866605984,kendrick_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,,,,,,,11.25,11.25,0,2025-11-22,2025-11-22,UNKNOWN,1,8,,,,,UNKNOWN,8,0.09,,1,,1,,
,,,,,,,,,,,,,2,,2,,,,2,,6913866606184,tyson_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.03,0.03,,,0.03,,8.571429,8.571429,0,2025-11-22,2025-11-22,UNKNOWN,1,7,,,,,UNKNOWN,7,0.06,,4,,2,1,1
,,,,,,,,,,,,,,,,,,,,,6913866606384,jesus_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,,,,,,,330,330,0,2025-11-22,2025-11-22,UNKNOWN,1,1,,,,,UNKNOWN,1,0.33,,3,,,,
1,128,2,1,57,12,12,128,1,1,,,1,1118,1,1118,12,10,1,1049,1,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,63,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '87.78'}, {'action_type': 'subscribe_total', 'value': '87.78'}]",1.54,"[{'action_type': 'outbound_click', 'value': '1.54'}]",1.54,7.315,0.685781,87.78,0.078515,0.078515,7.315,87.78,0.08368,1.393333,27.840152,29.766022,1.998097,2025-11-22,2025-11-22,AVERAGE,1.069176,3153,1.807802,57,"[{'action_type': 'outbound_click', 'value': '57'}]","[{'action_type': 'outbound_click', 'value': '1.807802'}]",BELOW_AVERAGE_35,2949,87.78,121,4,119,985,453,271
,,,,,,,,,,,,,4,,4,,,,4,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.15,0.15,,,0.15,,40,40,0,2025-11-22,2025-11-22,UNKNOWN,1,15,,,,,UNKNOWN,15,0.6,,2,,4,1,
