action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,120,,,32,12,12,120,,,,,,643,1,643,7,6,,604,,6913358397984,tyson_rap_2_4x5,6913347655784,FB_iOS_itoshi_rap_set1,55-64,6913347651784,FB_iOS_itoshi_rap_install,32,,0.539445,"[{'action_type': 'outbound_click', 'value': '0.539445'}]",0.539445,1.43852,0.143852,,0.026846,0.026846,2.466034,,0.02858,0.539445,13.444112,13.603025,2.492212,2025-11-25,2025-11-25,1.01182,1284,2.492212,32,"[{'action_type': 'outbound_click', 'value': '32'}]","[{'action_type': 'outbound_click', 'value': '2.492212'}]",1269,17.262239,102,5,95,587,307,198
,4,,,5,,,4,,,,,,101,2,101,2,,,94,,6913358397984,tyson_rap_2_4x5,6913347655784,FB_iOS_itoshi_rap_set1,65+,6913347651784,FB_iOS_itoshi_rap_install,4,,0.596077,"[{'action_type': 'outbound_click', 'value': '0.745097'}]",0.596077,,0.745097,,0.029509,0.029509,1.490193,,0.031706,0.745097,15.362818,15.604118,2.061856,2025-11-25,2025-11-25,1.015707,194,2.57732,5,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.061856'}]",191,2.980387,24,5,22,92,47,32
,,,,2,2,2,,,,1,1,,58,,58,3,2,,53,,6913358815984,jesus_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,18-24,6913347651784,FB_iOS_itoshi_rap_install,2,,1.005,"[{'action_type': 'outbound_click', 'value': '1.005'}]",1.005,1.005,,,0.034655,0.034655,0.67,,0.037925,1.005,11.618497,11.686047,1.156069,2025-11-25,2025-11-25,1.005814,173,1.156069,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.156069'}]",172,2.01,,2,,51,16,4
,87,,,11,7,7,87,,,,,,433,,433,1,1,,421,,6913358815984,jesus_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,25-34,6913347651784,FB_iOS_itoshi_rap_install,10,,0.888182,"[{'action_type': 'outbound_click', 'value': '0.888182'}]",0.888182,1.395714,0.112299,,0.022564,0.022564,9.77,,0.023207,0.977,8.386266,8.762332,0.858369,2025-11-25,2025-11-25,1.044843,1165,0.944206,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '0.944206'}]",1115,9.77,28,3,24,405,171,87
,168,,1,44,14,14,168,,,1,1,,2631,,2631,12,10,,2575,,6913358815984,jesus_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,35-44,6913347651784,FB_iOS_itoshi_rap_install,44,"[{'action_type': 'subscribe_mobile_app', 'value': '25.54'}, {'action_type': 'subscribe_total', 'value': '25.54'}, {'action_type': 'start_trial_mobile_app', 'value': '25.54'}, {'action_type': 'start_trial_total', 'value': '25.54'}]",1.160909,"[{'action_type': 'outbound_click', 'value': '1.160909'}]",1.160909,3.648571,0.304048,,0.019415,0.019415,4.256667,,0.019837,1.160909,8.113088,8.579106,0.698856,2025-11-25,2025-11-25,1.05744,6296,0.698856,44,"[{'action_type': 'outbound_click', 'value': '44'}]","[{'action_type': 'outbound_click', 'value': '0.698856'}]",5954,51.08,163,4,142,2450,994,482
3,703,6,,161,60,60,703,3,3,,,3,6656,1,6656,32,31,3,6463,3,6913358815984,jesus_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,45-54,6913347651784,FB_iOS_itoshi_rap_install,161,"[{'action_type': 'subscribe_mobile_app', 'value': '39.736667'}, {'action_type': 'subscribe_total', 'value': '39.736667'}, {'action_type': 'start_trial_mobile_app', 'value': '17.03'}, {'action_type': 'start_trial_total', 'value': '17.03'}]",0.740435,"[{'action_type': 'outbound_click', 'value': '0.740435'}]",0.740435,1.986833,0.169573,39.736667,0.01791,0.01791,3.725313,39.736667,0.018445,0.740435,8.999019,9.726664,1.21537,2025-11-25,2025-11-25,1.080858,13247,1.21537,161,"[{'action_type': 'outbound_click', 'value': '161'}]","[{'action_type': 'outbound_click', 'value': '1.21537'}]",12256,119.21,499,4,449,6162,2768,1473
,402,,,90,38,38,402,,,1,1,,3372,,3372,20,19,,3262,,6913358815984,jesus_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,55-64,6913347651784,FB_iOS_itoshi_rap_install,89,"[{'action_type': 'subscribe_mobile_app', 'value': '68.21'}, {'action_type': 'subscribe_total', 'value': '68.21'}, {'action_type': 'start_trial_mobile_app', 'value': '68.21'}, {'action_type': 'start_trial_total', 'value': '68.21'}]",0.757889,"[{'action_type': 'outbound_click', 'value': '0.757889'}]",0.757889,1.795,0.169677,,0.020228,0.020228,3.4105,,0.02091,0.766404,10.611388,11.421634,1.384568,2025-11-25,2025-11-25,1.076356,6428,1.400124,90,"[{'action_type': 'outbound_click', 'value': '90'}]","[{'action_type': 'outbound_click', 'value': '1.400124'}]",5972,68.21,314,4,291,3113,1406,763
,54,,1,18,8,8,54,,,,,,529,,529,4,3,,507,,6913358815984,jesus_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,65+,6913347651784,FB_iOS_itoshi_rap_install,18,,0.76,"[{'action_type': 'outbound_click', 'value': '0.76'}]",0.76,1.71,0.253333,,0.02586,0.02586,3.42,,0.026982,0.76,12.979127,13.818182,1.70778,2025-11-25,2025-11-25,1.064646,1054,1.70778,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '1.70778'}]",990,13.68,52,4,49,478,207,115
,,,,,,,,,,,,,1,,1,,,,1,,6913359259784,kendrick_4x5,6913347655784,FB_iOS_itoshi_rap_set1,25-34,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,10,20,0,2025-11-25,2025-11-25,2,2,,,,,1,0.02,,4,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6913359259784,kendrick_4x5,6913347655784,FB_iOS_itoshi_rap_set1,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-11-25,2025-11-25,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6913359259784,kendrick_4x5,6913347655784,FB_iOS_itoshi_rap_set1,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,35,35,0,2025-11-25,2025-11-25,1,2,,,,,2,0.07,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6913359259784,kendrick_4x5,6913347655784,FB_iOS_itoshi_rap_set1,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.08,0.08,,,0.08,,40,40,0,2025-11-25,2025-11-25,1,2,,,,,2,0.08,,2,,1,,
,,,,,1,1,,,,,,,1,,1,,,,1,,6913866606184,tyson_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,0.12,,,0.12,0.12,,,0.12,,60,60,0,2025-11-25,2025-11-25,1,2,,,,,2,0.12,,7,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6913866606184,tyson_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-11-25,2025-11-25,1,1,,,,,1,0.01,,1,,,,
,2,,,3,,,2,,,,,,42,,42,1,1,,38,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,,1.256667,"[{'action_type': 'outbound_click', 'value': '1.256667'}]",1.256667,,1.885,,0.089762,0.089762,3.77,,0.099211,1.256667,22.710843,23.710692,1.807229,2025-11-25,2025-11-25,1.044025,166,1.807229,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.807229'}]",159,3.77,5,3,6,37,20,12
,82,,,15,4,4,82,,,,,,345,,345,,,,330,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,18,"[{'action_type': 'start_trial_mobile_app', 'value': '12.23'}, {'action_type': 'start_trial_total', 'value': '12.23'}]",1.630667,"[{'action_type': 'outbound_click', 'value': '1.630667'}]",1.630667,6.115,0.298293,,0.070899,0.070899,,,0.074121,1.358889,20.366361,22.3379,1.498751,2025-11-25,2025-11-25,1.096804,1201,1.248959,15,"[{'action_type': 'outbound_click', 'value': '15'}]","[{'action_type': 'outbound_click', 'value': '1.248959'}]",1095,24.46,51,3,49,315,156,107
,143,4,1,56,10,10,143,,,,,,1183,,1183,4,3,,1123,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,57,"[{'action_type': 'subscribe_mobile_app', 'value': '38.53'}, {'action_type': 'subscribe_total', 'value': '38.53'}, {'action_type': 'start_trial_mobile_app', 'value': '25.686667'}, {'action_type': 'start_trial_total', 'value': '25.686667'}]",1.376071,"[{'action_type': 'outbound_click', 'value': '1.376071'}]",1.376071,7.706,0.538881,,0.065139,0.065139,19.265,,0.06862,1.35193,21.118115,22.72486,1.562072,2025-11-25,2025-11-25,1.076084,3649,1.534667,56,"[{'action_type': 'outbound_click', 'value': '56'}]","[{'action_type': 'outbound_click', 'value': '1.534667'}]",3391,77.06,163,4,152,1074,530,326
,171,,,46,20,20,171,,,,,,1102,1,1102,7,6,,1049,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,46,"[{'action_type': 'subscribe_mobile_app', 'value': '69.93'}, {'action_type': 'subscribe_total', 'value': '69.93'}, {'action_type': 'start_trial_mobile_app', 'value': '34.965'}, {'action_type': 'start_trial_total', 'value': '34.965'}]",1.520217,"[{'action_type': 'outbound_click', 'value': '1.520217'}]",1.520217,3.4965,0.408947,,0.063457,0.063457,9.99,,0.066663,1.520217,25.263728,26.378725,1.66185,2025-11-25,2025-11-25,1.044134,2768,1.66185,46,"[{'action_type': 'outbound_click', 'value': '46'}]","[{'action_type': 'outbound_click', 'value': '1.66185'}]",2651,69.93,160,4,150,1022,518,324
,34,,,10,3,3,34,,,,,,227,,227,3,3,,214,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,10,,1.672,"[{'action_type': 'outbound_click', 'value': '1.672'}]",1.672,5.573333,0.491765,,0.073656,0.073656,5.573333,,0.078131,1.672,34.122449,35.574468,2.040816,2025-11-25,2025-11-25,1.042553,490,2.040816,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '2.040816'}]",470,16.72,52,5,50,204,110,80
,3,,,7,1,1,3,,,,,,52,,52,1,1,,44,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,6,"[{'action_type': 'start_trial_mobile_app', 'value': '2.95'}, {'action_type': 'start_trial_total', 'value': '2.95'}]",0.421429,"[{'action_type': 'outbound_click', 'value': '0.421429'}]",0.421429,2.95,0.983333,,0.056731,0.056731,2.95,,0.067045,0.491667,24.789916,27.314815,5.042017,2025-11-25,2025-11-25,1.101852,119,5.882353,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '5.882353'}]",108,2.95,7,4,7,41,19,13
,,,,,,,,,,,,,19,,19,1,1,,18,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.136329,0.136329,2.590251,,0.143903,,28.78057,30.119201,0,2025-11-25,2025-11-25,1.046512,90,,,,,86,2.590251,1,3,1,17,8,4
,53,1,,9,3,3,53,,,,,,290,,290,1,1,,280,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,9,"[{'action_type': 'start_trial_mobile_app', 'value': '20.381977'}, {'action_type': 'start_trial_total', 'value': '20.381977'}]",2.264664,"[{'action_type': 'outbound_click', 'value': '2.264664'}]",2.264664,6.793993,0.384566,,0.070283,0.070283,20.381977,,0.072793,2.264664,20.692363,22.226802,0.913706,2025-11-25,2025-11-25,1.074155,985,0.913706,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '0.913706'}]",917,20.381977,23,3,21,266,134,62
1,116,,,18,11,11,116,1,1,,,1,631,,631,3,3,1,610,1,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,17,"[{'action_type': 'subscribe_mobile_app', 'value': '41.414018'}, {'action_type': 'subscribe_total', 'value': '41.414018'}, {'action_type': 'start_trial_mobile_app', 'value': '41.414018'}, {'action_type': 'start_trial_total', 'value': '41.414018'}]",2.300779,"[{'action_type': 'outbound_click', 'value': '2.300779'}]",2.300779,3.764911,0.357017,41.414018,0.065632,0.065632,13.804673,41.414018,0.067892,2.436119,21.151184,22.692613,0.868233,2025-11-25,2025-11-25,1.072877,1958,0.919305,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '0.919305'}]",1825,41.414018,35,3,31,580,245,121
,164,,,18,9,9,164,,,,,,525,,525,3,3,,504,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,18,"[{'action_type': 'subscribe_mobile_app', 'value': '6.130595'}, {'action_type': 'subscribe_total', 'value': '6.130595'}, {'action_type': 'start_trial_mobile_app', 'value': '5.108829'}, {'action_type': 'start_trial_total', 'value': '5.108829'}]",1.702943,"[{'action_type': 'outbound_click', 'value': '1.702943'}]",1.702943,3.405886,0.186908,,0.058387,0.058387,10.217658,,0.060819,1.702943,26.065454,28.836288,1.530612,2025-11-25,2025-11-25,1.106303,1176,1.530612,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '1.530612'}]",1063,30.652974,41,4,38,485,218,115
,2,,,3,,,2,,,,,,89,,89,2,2,,84,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,,2.276888,"[{'action_type': 'outbound_click', 'value': '2.276888'}]",2.276888,,3.415331,,0.076749,0.076749,3.415331,,0.081317,2.276888,35.762632,37.531114,1.570681,2025-11-25,2025-11-25,1.049451,191,1.570681,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.570681'}]",182,6.830663,5,3,4,80,22,13
,,,,,,,,,,,,,12,,12,,,,12,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.10001,0.10001,,,0.10001,,34.289041,34.289041,0,2025-11-25,2025-11-25,1,35,,,,,35,1.200116,1,3,1,11,6,5
,1,,,1,,,1,,,,,,10,,10,1,1,,8,,6914859920984,pose_bday,6914859920584,FB_iOS_Purchase_itoshi_bday_241125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,3.92,"[{'action_type': 'outbound_click', 'value': '3.92'}]",3.92,,3.92,,0.392,0.392,3.92,,0.49,1.96,43.555556,52.972973,2.222222,2025-11-25,2025-11-25,1.216216,90,1.111111,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.111111'}]",74,3.92,1,1,,8,2,1
,11,,,12,4,4,11,,,,,,135,,135,1,1,,122,,6914859920984,pose_bday,6914859920584,FB_iOS_Purchase_itoshi_bday_241125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,11,,2.3225,"[{'action_type': 'outbound_click', 'value': '2.3225'}]",2.3225,6.9675,2.533636,,0.206444,0.206444,27.87,,0.228443,2.533636,32.788235,39.308886,1.294118,2025-11-25,2025-11-25,1.198872,850,1.411765,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.411765'}]",709,27.87,27,2,26,120,60,40
,13,,,12,2,2,13,,,,,,192,,192,2,2,,178,,6914859920984,pose_bday,6914859920584,FB_iOS_Purchase_itoshi_bday_241125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,12,"[{'action_type': 'subscribe_mobile_app', 'value': '41.91'}, {'action_type': 'subscribe_total', 'value': '41.91'}, {'action_type': 'start_trial_mobile_app', 'value': '41.91'}, {'action_type': 'start_trial_total', 'value': '41.91'}]",3.4925,"[{'action_type': 'outbound_click', 'value': '3.4925'}]",3.4925,20.955,3.223846,,0.218281,0.218281,20.955,,0.235449,3.4925,33.798387,39.500471,0.967742,2025-11-25,2025-11-25,1.168709,1240,0.967742,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '0.967742'}]",1061,41.91,34,2,32,177,86,51
,19,,,8,1,1,19,,,,,,121,,121,1,1,,112,,6914859920984,pose_bday,6914859920584,FB_iOS_Purchase_itoshi_bday_241125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,7,"[{'action_type': 'subscribe_mobile_app', 'value': '25.9'}, {'action_type': 'subscribe_total', 'value': '25.9'}, {'action_type': 'start_trial_mobile_app', 'value': '25.9'}, {'action_type': 'start_trial_total', 'value': '25.9'}]",3.2375,"[{'action_type': 'outbound_click', 'value': '3.2375'}]",3.2375,25.9,1.363158,,0.21405,0.21405,25.9,,0.23125,3.7,38.599106,44.122658,1.043219,2025-11-25,2025-11-25,1.143101,671,1.19225,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.19225'}]",587,25.9,31,2,29,112,62,42
,21,,,7,2,2,21,,,,,,56,,56,,,,49,,6914859920984,pose_bday,6914859920584,FB_iOS_Purchase_itoshi_bday_241125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,7,,1.334286,"[{'action_type': 'outbound_click', 'value': '1.334286'}]",1.334286,4.67,0.444762,,0.166786,0.166786,,,0.190612,1.334286,50.486486,56.26506,3.783784,2025-11-25,2025-11-25,1.114458,185,3.783784,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '3.783784'}]",166,9.34,6,3,6,49,21,12
,,,,,,,,,,,,,1,,1,,,,1,,6914859920984,pose_bday,6914859920584,FB_iOS_Purchase_itoshi_bday_241125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,1.19,1.19,,,1.19,,35,39.666667,0,2025-11-25,2025-11-25,1.133333,34,,,,,30,1.19,,1,,1,,
,,,,,,,,,,,,,,,,,,,,,6915585772384,tyson_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,5,5,0,2025-11-25,2025-11-25,1,2,,,,,2,0.01,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6915585772384,tyson_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-11-25,2025-11-25,1,3,,,,,3,0.04,,3,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6915585772384,tyson_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.19,0.19,,,0.19,,95,95,0,2025-11-25,2025-11-25,1,2,,,,,2,0.19,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-11-25,2025-11-25,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,25,25,0,2025-11-25,2025-11-25,1,2,,,,,2,0.05,,2,,1,,
