action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,608,4,,62,36,36,608,,,,,,1315,,1315,10,10,,1243,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,61,"[{'action_type': 'subscribe_mobile_app', 'value': '13.025714'}, {'action_type': 'subscribe_total', 'value': '13.025714'}, {'action_type': 'start_trial_mobile_app', 'value': '8.289091'}, {'action_type': 'start_trial_total', 'value': '8.289091'}]",1.470645,"[{'action_type': 'outbound_click', 'value': '1.470645'}]",1.470645,2.532778,0.149967,,0.069338,0.069338,9.118,,0.073355,1.494754,25.355951,27.875268,1.696329,2025-11-29,2025-11-29,1.099358,3596,1.724138,62,"[{'action_type': 'outbound_click', 'value': '62'}]","[{'action_type': 'outbound_click', 'value': '1.724138'}]",facebook,3271,91.18,148,5,142,1112,611,333
,107,,,10,6,6,107,,,,,,237,,237,6,6,,221,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,16,"[{'action_type': 'subscribe_mobile_app', 'value': '12.4'}, {'action_type': 'subscribe_total', 'value': '12.4'}, {'action_type': 'start_trial_mobile_app', 'value': '12.4'}, {'action_type': 'start_trial_total', 'value': '12.4'}]",2.48,"[{'action_type': 'outbound_click', 'value': '2.48'}]",2.48,4.133333,0.231776,,0.104641,0.104641,4.133333,,0.112217,1.55,34.301521,34.88045,2.213001,2025-11-29,2025-11-29,1.016878,723,1.383126,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.383126'}]",instagram,711,24.8,29,4,29,206,109,67
,,,,,,,,,,,,,29,,29,,,,29,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.040345,0.040345,,,0.040345,,21.272727,21.272727,0,2025-11-29,2025-11-29,1,55,,,,,threads,55,1.17,4,5,4,28,15,6
,,,,,,,,,,,,,,,,,,,,,6916170551184,14 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,280,280,0,2025-11-29,2025-11-29,1,1,,,,,facebook,1,0.28,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916170650384,18 esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,30,30,0,2025-11-29,2025-11-29,1,1,,,,,facebook,1,0.03,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,15,30,0,2025-11-29,2025-11-29,2,2,,,,,facebook,1,0.03,,1,,,,
,19,,,1,1,1,19,,,,,,4,,4,,,,3,,6916171835184,16 Curry,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,0.38,"[{'action_type': 'outbound_click', 'value': '0.38'}]",0.38,0.38,0.02,,0.095,0.095,,,0.126667,0.38,38,42.222222,10,2025-11-29,2025-11-29,1.111111,10,10,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '10'}]",facebook,9,0.38,,3,,2,1,
,,,,,,,,,,,,,,,,,,,,,6916172137384,17 Lebrone,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,20,20,0,2025-11-29,2025-11-29,1,1,,,,,facebook,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916172137384,17 Lebrone,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,40,40,0,2025-11-29,2025-11-29,1,1,,,,,instagram,1,0.04,,3,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.03,0.03,,,0.03,,15,30,0,2025-11-29,2025-11-29,2,2,,,,,audience_network,1,0.03,,2,,,,
,134,,,10,8,8,134,,,,,,182,4,182,8,4,,164,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,10,"[{'action_type': 'subscribe_mobile_app', 'value': '19.65'}, {'action_type': 'subscribe_total', 'value': '19.65'}, {'action_type': 'start_trial_mobile_app', 'value': '19.65'}, {'action_type': 'start_trial_total', 'value': '19.65'}]",1.965,"[{'action_type': 'outbound_click', 'value': '1.965'}]",1.965,2.45625,0.146642,,0.107967,0.107967,2.45625,,0.119817,1.965,39.69697,42.624729,2.020202,2025-11-29,2025-11-29,1.073753,495,2.020202,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '2.020202'}]",facebook,461,19.65,38,5,37,147,95,75
,49,,,5,2,2,49,,,,,,51,,51,2,2,,44,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,5,,1.116,"[{'action_type': 'outbound_click', 'value': '1.116'}]",1.116,2.79,0.113878,,0.109412,0.109412,2.79,,0.126818,1.116,30.828729,31.348315,2.762431,2025-11-29,2025-11-29,1.016854,181,2.762431,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.762431'}]",instagram,178,5.58,4,3,4,36,18,10
,,,,,,,,,,,,,14,,14,,,,14,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.029286,0.029286,,,0.029286,,15.769231,15.769231,0,2025-11-29,2025-11-29,1,26,,,,,threads,26,0.41,1,6,2,13,7,4
,,,,7,1,1,,,,,,,184,,184,2,2,,175,,6916173252384,10 Asian baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,6,,2.687143,"[{'action_type': 'outbound_click', 'value': '2.687143'}]",2.687143,18.81,,,0.102228,0.102228,9.405,,0.107486,3.135,25.282258,27.991071,0.806452,2025-11-29,2025-11-29,1.107143,744,0.94086,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '0.94086'}]",facebook,672,18.81,9,2,9,146,56,35
,,,,1,,,,,,,,,14,,14,,,,13,,6916173252384,10 Asian baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,2.42,"[{'action_type': 'outbound_click', 'value': '2.42'}]",2.42,,,,0.172857,0.172857,,,0.186154,2.42,29.876543,31.025641,1.234568,2025-11-29,2025-11-29,1.038462,81,1.234568,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.234568'}]",instagram,78,2.42,,2,,12,4,2
,,,,,,,,,,,,,9,,9,,,,9,,6916173252384,10 Asian baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.034444,0.034444,,,0.034444,,17.222222,17.222222,0,2025-11-29,2025-11-29,1,18,,,,,threads,18,0.31,3,10,3,9,6,4
,187,,,38,19,19,187,,,,,,789,1,789,13,12,,738,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,37,,0.68,"[{'action_type': 'outbound_click', 'value': '0.68'}]",0.68,1.36,0.138182,,0.03275,0.03275,1.987692,,0.035014,0.698378,11.038018,11.393298,1.580521,2025-11-29,2025-11-29,1.032187,2341,1.623238,38,"[{'action_type': 'outbound_click', 'value': '38'}]","[{'action_type': 'outbound_click', 'value': '1.623238'}]",facebook,2268,25.84,69,3,60,655,317,188
,,,,2,,,,,,,,,38,,38,,,,36,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,2,,0.935,"[{'action_type': 'outbound_click', 'value': '0.935'}]",0.935,,,,0.049211,0.049211,,,0.051944,0.935,15.714286,16.696429,1.680672,2025-11-29,2025-11-29,1.0625,119,1.680672,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.680672'}]",instagram,112,1.87,6,4,6,35,18,15
,,,,,,,,,,,,,10,,10,,,,10,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.022,0.022,,,0.022,,8.461538,8.461538,0,2025-11-29,2025-11-29,1,26,,,,,threads,26,0.22,2,6,2,9,5,4
,103,,,16,9,9,103,,,,,,482,1,482,7,6,,459,,6916177448784,11 black baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,16,,1.05375,"[{'action_type': 'outbound_click', 'value': '1.05375'}]",1.05375,1.873333,0.163689,,0.034979,0.034979,2.408571,,0.036732,1.05375,13.876543,14.459691,1.316872,2025-11-29,2025-11-29,1.042024,1215,1.316872,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '1.316872'}]",facebook,1166,16.86,49,4,46,406,201,141
,,,,2,,,,,,,,,29,,29,,,,27,,6916177448784,11 black baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,3,,0.485,"[{'action_type': 'outbound_click', 'value': '0.485'}]",0.485,,,,0.033448,0.033448,,,0.035926,0.323333,18.301887,18.301887,5.660377,2025-11-29,2025-11-29,1,53,3.773585,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.773585'}]",instagram,53,0.97,5,5,5,24,14,8
,,,,,,,,,,,,,8,,8,,,,8,,6916177448784,11 black baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.0275,0.0275,,,0.0275,,10.47619,10.47619,0,2025-11-29,2025-11-29,1,21,,,,,threads,21,0.22,1,5,1,6,3,2
,,,,,,,,,,,,,1,,1,,,,1,,6916177884784,18 esha - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-11-29,2025-11-29,1,1,,,,,facebook,1,0.02,,9,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6916177885384,13 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-11-29,2025-11-29,1,1,,,,,facebook,1,0.02,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,6916177885784,05 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,50,50,0,2025-11-29,2025-11-29,1,1,,,,,instagram,1,0.05,,2,,,,
,50,,,20,5,5,50,,,,,,317,,317,3,3,,294,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,19,,0.4775,"[{'action_type': 'outbound_click', 'value': '0.4775'}]",0.4775,1.91,0.191,,0.030126,0.030126,3.183333,,0.032483,0.502632,11.660562,12.150127,2.319902,2025-11-29,2025-11-29,1.041985,819,2.442002,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '2.442002'}]",facebook,786,9.55,32,4,31,260,154,106
,3,,,1,,,3,,,,,,19,,19,,,,18,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,1.27,"[{'action_type': 'outbound_click', 'value': '1.27'}]",1.27,,0.423333,,0.066842,0.066842,,,0.070556,1.27,18.405797,19.242424,1.449275,2025-11-29,2025-11-29,1.045455,69,1.449275,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.449275'}]",instagram,66,1.27,2,3,2,16,11,5
,,,,,,,,,,,,,1,,1,,,,1,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-11-29,2025-11-29,1,1,,,,,threads,1,0.02,,7,,1,,
,,,,,,,,,,,,,,,,,,,,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-11-29,2025-11-29,1,1,,,,,audience_network,1,0,,4,,,,
,2420,11,,519,172,172,2420,,,2,2,,10503,13,10503,160,145,,9824,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,496,"[{'action_type': 'subscribe_mobile_app', 'value': '12.025'}, {'action_type': 'subscribe_total', 'value': '12.025'}, {'action_type': 'start_trial_mobile_app', 'value': '7.758065'}, {'action_type': 'start_trial_total', 'value': '7.758065'}]",0.463391,"[{'action_type': 'outbound_click', 'value': '0.463391'}]",0.463391,1.398256,0.09938,,0.022898,0.022898,1.503125,,0.024481,0.484879,11.635783,12.014787,2.399729,2025-11-29,2025-11-29,1.032572,20669,2.511007,519,"[{'action_type': 'outbound_click', 'value': '519'}]","[{'action_type': 'outbound_click', 'value': '2.511007'}]",facebook,20017,240.5,1432,5,1312,8788,4962,3949
,76,,,25,9,9,76,,,,,,445,2,445,14,12,,406,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,28,,0.4628,"[{'action_type': 'outbound_click', 'value': '0.4628'}]",0.4628,1.285556,0.152237,,0.026,0.026,0.826429,,0.028498,0.413214,15.677507,15.827633,3.794038,2025-11-29,2025-11-29,1.009576,738,3.387534,25,"[{'action_type': 'outbound_click', 'value': '25'}]","[{'action_type': 'outbound_click', 'value': '3.387534'}]",instagram,731,11.57,61,6,61,374,198,161
,1,,,1,,,1,,,,,,36,,36,,,,35,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.75,"[{'action_type': 'outbound_click', 'value': '0.75'}]",0.75,,0.75,,0.020833,0.020833,,,0.021429,0.75,14.150943,14.150943,1.886792,2025-11-29,2025-11-29,1,53,1.886792,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.886792'}]",threads,53,0.75,7,6,7,31,18,12
,,,,,,,,,,,,,,,,,,,,,6916177886984,03 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,13.333333,13.333333,0,2025-11-29,2025-11-29,1,3,,,,,facebook,3,0.04,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916855008184,01 Bob_snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-11-29,2025-11-29,1,2,,,,,facebook,2,0,,1,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,8.571429,15,0,2025-11-29,2025-11-29,1.75,7,,,,,facebook,4,0.06,,5,,3,2,3
,,,,,,,,,,,,,2,,2,,,,2,,6916857336784,01 Santa_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.035,0.035,,,0.035,,17.5,17.5,0,2025-11-29,2025-11-29,1,4,,,,,facebook,4,0.07,,5,1,2,1,1
,183,,,27,14,14,183,,,1,1,,1113,2,1113,15,12,,1071,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,27,"[{'action_type': 'subscribe_mobile_app', 'value': '21.18'}, {'action_type': 'subscribe_total', 'value': '21.18'}, {'action_type': 'start_trial_mobile_app', 'value': '21.18'}, {'action_type': 'start_trial_total', 'value': '21.18'}]",0.784444,"[{'action_type': 'outbound_click', 'value': '0.784444'}]",0.784444,1.512857,0.115738,,0.01903,0.01903,1.412,,0.019776,0.784444,8.910391,8.910391,1.135886,2025-11-29,2025-11-29,1,2377,1.135886,27,"[{'action_type': 'outbound_click', 'value': '27'}]","[{'action_type': 'outbound_click', 'value': '1.135886'}]",facebook,2377,21.18,80,4,72,984,515,317
,27,,,5,3,3,27,,,,,,97,,97,,,,92,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,5,,0.474,"[{'action_type': 'outbound_click', 'value': '0.474'}]",0.474,0.79,0.087778,,0.024433,0.024433,,,0.025761,0.474,12.95082,13.699422,2.73224,2025-11-29,2025-11-29,1.057803,183,2.73224,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.73224'}]",instagram,173,2.37,11,6,11,84,43,23
,4,,,,,,4,,,,,,19,,19,,,,19,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,0.08,,0.016842,0.016842,,,0.016842,,9.411765,9.411765,0,2025-11-29,2025-11-29,1,34,,,,,threads,34,0.32,1,5,1,17,9,6
,,,,,,,,,,,,,1,,1,,,,1,,6916859158784,02 Mike_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-11-29,2025-11-29,1,2,,,,,instagram,2,0.05,,2,,1,,
,,,,,,,,,,,,,2,,2,,,,2,,6916860073184,02 Mike_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.055,0.055,,,0.055,,11,11,0,2025-11-29,2025-11-29,1,10,,,,,facebook,10,0.11,,3,,2,2,
,,,,,,,,,,,,,2,,2,,,,2,,6916860754984,02 snoop_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.025,0.025,,,0.025,,12.5,12.5,0,2025-11-29,2025-11-29,1,4,,,,,facebook,4,0.05,,4,,2,,
,,,,,,,,,,,,,1,,1,,,,1,,6916861420184,02 Timothy_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-11-29,2025-11-29,1,2,,,,,facebook,2,0.04,,3,,1,,
,,,,,,,,,,,,,3,,3,,,,3,,6916861420184,02 Timothy_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,12,15,0,2025-11-29,2025-11-29,1.25,5,,,,,instagram,4,0.06,,5,,3,1,1
,,,,,,,,,,,,,,,,,,,,,6916861420184,02 Timothy_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-11-29,2025-11-29,1,1,,,,,messenger,1,0,,,,,,
,,,,1,,,,,,,,,3,,3,,,,2,,6916862364784,03 Mike_gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,1,,0.1,"[{'action_type': 'outbound_click', 'value': '0.1'}]",0.1,,,,0.033333,0.033333,,,0.05,0.1,16.666667,25,16.666667,2025-11-29,2025-11-29,1.5,6,16.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '16.666667'}]",facebook,4,0.1,1,4,1,1,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.055,0.055,,,0.055,,8.461538,8.461538,0,2025-11-29,2025-11-29,1,13,,,,,facebook,13,0.11,,2,,2,1,1
,,,,,,,,,,,,,,,,,,,,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,50,50,0,2025-11-29,2025-11-29,1,1,,,,,instagram,1,0.05,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-11-29,2025-11-29,1,1,,,,,threads,1,0.01,,10,,1,1,
,,,,1,,,,,,,,,2,,2,,,,1,,6916863278384,03 will_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,1,,0.06,"[{'action_type': 'outbound_click', 'value': '0.06'}]",0.06,,,,0.03,0.03,,,0.06,0.06,12,12,20,2025-11-29,2025-11-29,1,5,20,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '20'}]",facebook,5,0.06,1,4,1,1,1,1
,547,5,,125,51,51,547,,,,,,2938,4,2938,64,60,,2749,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,119,"[{'action_type': 'subscribe_mobile_app', 'value': '33.735'}, {'action_type': 'subscribe_total', 'value': '33.735'}, {'action_type': 'start_trial_mobile_app', 'value': '33.735'}, {'action_type': 'start_trial_total', 'value': '33.735'}]",0.53976,"[{'action_type': 'outbound_click', 'value': '0.53976'}]",0.53976,1.322941,0.123346,,0.022965,0.022965,1.054219,,0.024543,0.566975,9.656505,10.007416,1.703163,2025-11-29,2025-11-29,1.036339,6987,1.789037,125,"[{'action_type': 'outbound_click', 'value': '125'}]","[{'action_type': 'outbound_click', 'value': '1.789037'}]",facebook,6742,67.47,269,4,236,2485,1307,785
,30,,,7,2,2,30,,,1,1,,88,,88,3,2,,78,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,8,,0.431429,"[{'action_type': 'outbound_click', 'value': '0.431429'}]",0.431429,1.51,0.100667,,0.034318,0.034318,1.006667,,0.038718,0.3775,15.024876,15.329949,3.9801,2025-11-29,2025-11-29,1.020305,201,3.482587,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '3.482587'}]",instagram,197,3.02,8,4,8,65,35,22
,,,,1,,,,,,,,,13,,13,,,,12,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,1,,0.2,"[{'action_type': 'outbound_click', 'value': '0.2'}]",0.2,,,,0.015385,0.015385,,,0.016667,0.2,12.5,12.5,6.25,2025-11-29,2025-11-29,1,16,6.25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '6.25'}]",threads,16,0.2,3,16,4,10,7,4
,,,,,,,,,,,,,1,,1,,,,1,,6916865002784,04 will_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-11-29,2025-11-29,1,2,,,,,facebook,2,0.04,,5,,1,1,
,,,,,,,,,,,,,,,,,,,,,6916865002784,04 will_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-11-29,2025-11-29,1,1,,,,,instagram,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916865142184,04 Will_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-11-29,2025-11-29,1,1,,,,,instagram,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917461954184,01 Bob_snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-11-29,2025-11-29,1,1,,,,,facebook,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917461954184,01 Bob_snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,40,40,0,2025-11-29,2025-11-29,1,2,,,,,instagram,2,0.08,,0,,,,
,,,,,,,,,,,,,,,,,,,,,6917461954384,04 Will_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,35,35,0,2025-11-29,2025-11-29,1,2,,,,,instagram,2,0.07,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917461954384,04 Will_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,15,15,0,2025-11-29,2025-11-29,1,2,,,,,threads,2,0.03,,2,,,,
