action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,gender,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,6,,6,,,,6,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.045,0.045,,,0.045,,19.285714,20.769231,0,2025-12-01,2025-12-01,1.076923,unknown,14,,,,,13,0.27,2,5,2,5,4,3
,150,,,27,14,14,150,,,1,1,,512,1,512,11,9,,474,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,26,"[{'action_type': 'start_trial_mobile_app', 'value': '19.69'}, {'action_type': 'start_trial_total', 'value': '19.69'}]",0.729259,"[{'action_type': 'outbound_click', 'value': '0.729259'}]",0.729259,1.406429,0.131267,,0.038457,0.038457,1.79,,0.04154,0.757308,13.322057,13.925035,1.759134,2025-12-01,2025-12-01,1.045262,female,1478,1.826793,27,"[{'action_type': 'outbound_click', 'value': '27'}]","[{'action_type': 'outbound_click', 'value': '1.826793'}]",1414,19.69,70,4,64,429,209,139
,328,,,52,20,20,328,,,1,1,,982,4,982,10,5,,920,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,51,"[{'action_type': 'subscribe_mobile_app', 'value': '31.53'}, {'action_type': 'subscribe_total', 'value': '31.53'}, {'action_type': 'start_trial_mobile_app', 'value': '15.765'}, {'action_type': 'start_trial_total', 'value': '15.765'}]",0.606346,"[{'action_type': 'outbound_click', 'value': '0.606346'}]",0.606346,1.5765,0.096128,,0.032108,0.032108,3.153,,0.034272,0.618235,10.461181,11.208674,1.692104,2025-12-01,2025-12-01,1.071454,male,3014,1.725282,52,"[{'action_type': 'outbound_click', 'value': '52'}]","[{'action_type': 'outbound_click', 'value': '1.725282'}]",2813,31.53,115,3,101,799,396,260
,4,,,1,1,1,4,,,,,,14,,14,,,,13,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,1,,0.53,"[{'action_type': 'outbound_click', 'value': '0.53'}]",0.53,0.53,0.1325,,0.037857,0.037857,,,0.040769,0.53,13.25,14.324324,2.5,2025-12-01,2025-12-01,1.081081,unknown,40,2.5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.5'}]",37,0.53,,3,,13,5,3
,,,,,,,,,,,,,2,,2,,,,2,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.06,0.06,,,0.06,,17.142857,17.142857,0,2025-12-01,2025-12-01,1,female,7,,,,,7,0.12,,2,,1,,
,7,,,2,1,1,7,,,,,,7,,7,,,,5,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,,0.405,"[{'action_type': 'outbound_click', 'value': '0.405'}]",0.405,0.81,0.115714,,0.115714,0.115714,,,0.162,0.405,33.75,35.217391,8.333333,2025-12-01,2025-12-01,1.043478,male,24,8.333333,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '8.333333'}]",23,0.81,,3,,5,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6916177884984,14 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-12-01,2025-12-01,1,female,3,,,,,3,0.04,,3,,1,,
,3,,,1,,,3,,,1,1,,19,,19,2,1,,16,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.46,"[{'action_type': 'outbound_click', 'value': '0.46'}]",0.46,,0.153333,,0.024211,0.024211,0.23,,0.02875,0.46,14.375,14.83871,3.125,2025-12-01,2025-12-01,1.032258,female,32,3.125,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.125'}]",31,0.46,1,4,,15,8,4
,3,,,1,,,3,,,,,,8,,8,1,1,,6,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.13,"[{'action_type': 'outbound_click', 'value': '0.13'}]",0.13,,0.043333,,0.01625,0.01625,0.13,,0.021667,0.13,13,13,10,2025-12-01,2025-12-01,1,male,10,10,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '10'}]",10,0.13,1,5,1,6,2,1
,,,,,,,,,,,,,,,,,,,,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,female,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,15,15,0,2025-12-01,2025-12-01,1,male,2,,,,,2,0.03,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-01,2025-12-01,1,unknown,1,,,,,1,0,,6,,1,,
,123,,,6,9,9,123,,,,,,163,,163,2,2,,155,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,6,,1.025,"[{'action_type': 'outbound_click', 'value': '1.025'}]",1.025,0.683333,0.05,,0.03773,0.03773,3.075,,0.039677,1.025,11.918605,11.941748,1.162791,2025-12-01,2025-12-01,1.001942,female,516,1.162791,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.162791'}]",515,6.15,25,3,23,140,83,60
,2,,,2,,,2,,,,,,7,,7,,,,5,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,,0.195,"[{'action_type': 'outbound_click', 'value': '0.195'}]",0.195,,0.195,,0.055714,0.055714,,,0.078,0.195,16.956522,17.727273,8.695652,2025-12-01,2025-12-01,1.045455,male,23,8.695652,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '8.695652'}]",22,0.39,1,3,1,5,3,1
,1003,5,2,165,67,67,1003,,,2,2,,4120,2,4120,78,72,,3877,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,162,"[{'action_type': 'subscribe_mobile_app', 'value': '12.011151'}, {'action_type': 'subscribe_total', 'value': '12.011151'}, {'action_type': 'start_trial_mobile_app', 'value': '10.676578'}, {'action_type': 'start_trial_total', 'value': '10.676578'}]",0.582359,"[{'action_type': 'outbound_click', 'value': '0.582359'}]",0.582359,1.434167,0.095802,,0.023323,0.023323,1.231913,,0.024784,0.593143,11.511825,11.733936,1.940817,2025-12-01,2025-12-01,1.019294,female,8347,1.976758,165,"[{'action_type': 'outbound_click', 'value': '165'}]","[{'action_type': 'outbound_click', 'value': '1.976758'}]",8189,96.089206,503,5,445,3477,1898,1506
,15,1,1,18,4,4,15,,,,,,368,1,368,18,16,,332,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,18,,0.445598,"[{'action_type': 'outbound_click', 'value': '0.445598'}]",0.445598,2.005192,0.534718,,0.021796,0.021796,0.445598,,0.024159,0.445598,10.140036,10.512147,2.275601,2025-12-01,2025-12-01,1.036697,male,791,2.275601,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '2.275601'}]",763,8.020768,37,4,34,292,146,115
,,,,2,,,,,,,,,19,,19,,,,17,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,,0.135013,"[{'action_type': 'outbound_click', 'value': '0.135013'}]",0.135013,,,,0.014212,0.014212,,,0.015884,0.135013,9.000862,9.643781,6.666667,2025-12-01,2025-12-01,1.071429,unknown,30,6.666667,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '6.666667'}]",28,0.270026,2,5,2,14,8,7
,,,,,,,,,,,,,1,,1,,,,1,,6916177886784,04 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-01,2025-12-01,1,female,2,,,,,2,0.02,,7,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6916177886784,04 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,male,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-01,2025-12-01,1,male,1,,,,,1,0,,3,,,,
,,,,,,,,,,,,,,,,,,,,,6916857336784,01 Santa_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,female,2,,,,,2,0.02,,1,,,,
,2,,,,,,2,,,,,,48,,48,,,,48,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,0.49,,0.020417,0.020417,,,0.020417,,10.208333,10.652174,0,2025-12-01,2025-12-01,1.043478,female,96,,,,,92,0.98,6,5,6,45,21,13
,92,1,,29,5,5,92,,,,,,483,1,483,8,7,,446,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,26,,0.336897,"[{'action_type': 'outbound_click', 'value': '0.336897'}]",0.336897,1.954,0.106196,,0.020228,0.020228,1.22125,,0.021906,0.375769,10.145379,10.273396,2.699896,2025-12-01,2025-12-01,1.012618,male,963,3.011423,29,"[{'action_type': 'outbound_click', 'value': '29'}]","[{'action_type': 'outbound_click', 'value': '3.011423'}]",951,9.77,69,5,64,410,240,173
,,,,,,,,,,,,,,,,,,,,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,unknown,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916862364784,03 Mike_gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-01,2025-12-01,1,male,4,,,,,4,0.04,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,female,3,,,,,3,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,20,20,0,2025-12-01,2025-12-01,1,male,2,,,,,2,0.04,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916863278384,03 will_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-01,2025-12-01,1,female,1,,,,,1,0.01,,7,,1,1,
,,,,,,,,,,,,,,,,,,,,,6916863278384,03 will_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,male,1,,,,,1,0.01,,1,,,,
,141,1,,22,6,6,141,,,,,,357,,357,12,12,,323,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,22,"[{'action_type': 'subscribe_mobile_app', 'value': '9.463628'}, {'action_type': 'subscribe_total', 'value': '9.463628'}, {'action_type': 'start_trial_mobile_app', 'value': '9.463628'}, {'action_type': 'start_trial_total', 'value': '9.463628'}]",0.430165,"[{'action_type': 'outbound_click', 'value': '0.430165'}]",0.430165,1.577271,0.067118,,0.026509,0.026509,0.788636,,0.029299,0.430165,13.05328,13.480952,3.034483,2025-12-01,2025-12-01,1.032764,female,725,3.034483,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '3.034483'}]",702,9.463628,31,6,25,293,170,93
,906,3,,188,85,85,906,,,,,,4302,6,4302,83,77,,4031,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,188,"[{'action_type': 'subscribe_mobile_app', 'value': '11.768262'}, {'action_type': 'subscribe_total', 'value': '11.768262'}, {'action_type': 'start_trial_mobile_app', 'value': '11.768262'}, {'action_type': 'start_trial_total', 'value': '11.768262'}]",0.500777,"[{'action_type': 'outbound_click', 'value': '0.500777'}]",0.500777,1.107601,0.103914,,0.021884,0.021884,1.13429,,0.023356,0.500777,10.67416,11.134961,2.131519,2025-12-01,2025-12-01,1.04317,male,8820,2.131519,188,"[{'action_type': 'outbound_click', 'value': '188'}]","[{'action_type': 'outbound_click', 'value': '2.131519'}]",8455,94.146096,497,5,439,3681,2086,1297
,,,,5,,,,,,,,,32,,32,,,,27,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,5,,0.144055,"[{'action_type': 'outbound_click', 'value': '0.144055'}]",0.144055,,,,0.022509,0.022509,,,0.026677,0.144055,12.004603,12.636424,8.333333,2025-12-01,2025-12-01,1.052632,unknown,60,8.333333,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '8.333333'}]",57,0.720276,7,5,5,24,15,9
,,,,,,,,,,,,,2,,2,,,,2,,6916865002784,04 will_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.005,0.005,,,0.005,,5,5,0,2025-12-01,2025-12-01,1,male,2,,,,,2,0.01,,7,,1,1,1
,,,,,,,,,,,,,5,,5,,,,5,,6917461954584,02 snoop_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.028,0.028,,,0.028,,20,20,0,2025-12-01,2025-12-01,1,male,7,,,,,7,0.14,,4,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,6917461954784,04 will_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,male,1,,,,,1,0.01,,1,,,,
,3,,,3,1,1,3,,,,,,109,1,109,2,1,,104,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,3,,1.973333,"[{'action_type': 'outbound_click', 'value': '1.973333'}]",1.973333,5.92,1.973333,,0.054312,0.054312,2.96,,0.056923,1.973333,22.089552,22.857143,1.119403,2025-12-01,2025-12-01,1.034749,female,268,1.119403,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.119403'}]",259,5.92,9,4,9,93,46,23
,296,,,48,17,17,296,,,2,2,,980,2,980,23,19,,909,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,49,"[{'action_type': 'subscribe_mobile_app', 'value': '13.8325'}, {'action_type': 'subscribe_total', 'value': '13.8325'}, {'action_type': 'start_trial_mobile_app', 'value': '13.8325'}, {'action_type': 'start_trial_total', 'value': '13.8325'}]",1.152708,"[{'action_type': 'outbound_click', 'value': '1.152708'}]",1.152708,3.254706,0.186926,,0.056459,0.056459,2.405652,,0.060869,1.129184,21.150612,21.930242,1.873089,2025-12-01,2025-12-01,1.036861,male,2616,1.834862,48,"[{'action_type': 'outbound_click', 'value': '48'}]","[{'action_type': 'outbound_click', 'value': '1.834862'}]",2523,55.33,130,4,122,833,453,286
,,,,1,,,,,,,,,10,,10,,,,9,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.34,"[{'action_type': 'outbound_click', 'value': '0.34'}]",0.34,,,,0.034,0.034,,,0.037778,0.34,20,20,5.882353,2025-12-01,2025-12-01,1,unknown,17,5.882353,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.882353'}]",17,0.34,,5,,9,6,2
,,,,,,,,,,,,,,,,,,,,,6917461955184,03 will_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-12-01,2025-12-01,1,female,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.045,0.045,,,0.045,,15,15,0,2025-12-01,2025-12-01,1,male,6,,,,,6,0.09,,3,,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-12-01,2025-12-01,1,male,3,,,,,3,0.05,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-12-01,2025-12-01,1,male,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956784,01 Jesus_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,male,1,,,,,1,0.01,,1,,,,
,13,,,13,3,3,13,,,2,2,,609,,609,14,12,,582,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,16,,1.901789,"[{'action_type': 'outbound_click', 'value': '1.901789'}]",1.901789,8.241085,1.901789,,0.040596,0.040596,1.765947,,0.04248,1.545204,16.064494,17.216752,1.039636,2025-12-01,2025-12-01,1.071727,female,1539,0.844704,13,"[{'action_type': 'outbound_click', 'value': '13'}]","[{'action_type': 'outbound_click', 'value': '0.844704'}]",1436,24.723256,46,4,45,514,254,134
,613,6,1,207,60,60,613,,,3,3,,5749,3,5749,57,50,,5485,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,222,"[{'action_type': 'subscribe_mobile_app', 'value': '20.151654'}, {'action_type': 'subscribe_total', 'value': '20.151654'}, {'action_type': 'start_trial_mobile_app', 'value': '18.319686'}, {'action_type': 'start_trial_total', 'value': '18.319686'}]",0.97351,"[{'action_type': 'outbound_click', 'value': '0.97351'}]",0.97351,3.358609,0.328738,,0.035052,0.035052,3.535378,,0.03674,0.907732,14.499679,15.526353,1.597352,2025-12-01,2025-12-01,1.070807,male,13898,1.489423,207,"[{'action_type': 'outbound_click', 'value': '207'}]","[{'action_type': 'outbound_click', 'value': '1.489423'}]",12979,201.516541,494,4,462,4954,2645,1622
,,,,,,,,,,,,,33,1,33,2,1,,31,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.046673,0.046673,0.770101,,0.049684,,16.385137,18.120034,0,2025-12-01,2025-12-01,1.105882,unknown,94,,,,,85,1.540203,6,5,6,25,18,12
,,,,1,,,,,,,,,5,,5,,,,4,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.13,"[{'action_type': 'outbound_click', 'value': '0.13'}]",0.13,,,,0.026,0.026,,,0.0325,0.13,21.666667,21.666667,16.666667,2025-12-01,2025-12-01,1,male,6,16.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '16.666667'}]",6,0.13,,6,,2,1,1
,473,5,,122,54,54,473,,,1,1,,3299,1,3299,34,32,,3143,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,117,"[{'action_type': 'subscribe_mobile_app', 'value': '15.05805'}, {'action_type': 'subscribe_total', 'value': '15.05805'}, {'action_type': 'start_trial_mobile_app', 'value': '13.899738'}, {'action_type': 'start_trial_total', 'value': '13.899738'}]",1.48112,"[{'action_type': 'outbound_click', 'value': '1.48112'}]",1.48112,3.346233,0.382022,,0.054773,0.054773,5.314606,,0.057492,1.544415,22.533557,22.872987,1.459035,2025-12-01,2025-12-01,1.015063,female,8019,1.521387,122,"[{'action_type': 'outbound_click', 'value': '122'}]","[{'action_type': 'outbound_click', 'value': '1.521387'}]",7900,180.696597,368,4,328,2757,1430,1136
,,,,8,,,,,,,,,169,,169,3,3,,158,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,8,,1.05789,"[{'action_type': 'outbound_click', 'value': '1.05789'}]",1.05789,,,,0.050078,0.050078,2.82104,,0.053564,1.05789,19.104106,20.007374,1.805869,2025-12-01,2025-12-01,1.047281,male,443,1.805869,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.805869'}]",423,8.463119,18,4,18,138,67,41
,,,,,,,,,,,,,11,,11,,,,11,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.070026,0.070026,,,0.070026,,19.750869,20.270629,0,2025-12-01,2025-12-01,1.026316,unknown,39,,,,,38,0.770284,1,3,,11,6,4
,136,,,32,8,8,136,,,,,,706,,706,5,5,,669,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,32,"[{'action_type': 'subscribe_mobile_app', 'value': '21.194715'}, {'action_type': 'subscribe_total', 'value': '21.194715'}, {'action_type': 'start_trial_mobile_app', 'value': '8.477886'}, {'action_type': 'start_trial_total', 'value': '8.477886'}]",1.32467,"[{'action_type': 'outbound_click', 'value': '1.32467'}]",1.32467,5.298679,0.311687,,0.060042,0.060042,8.477886,,0.063362,1.32467,18.526849,19.752763,1.398601,2025-12-01,2025-12-01,1.06617,female,2288,1.398601,32,"[{'action_type': 'outbound_click', 'value': '32'}]","[{'action_type': 'outbound_click', 'value': '1.398601'}]",2146,42.38943,78,4,75,579,318,213
,1,,,2,,,1,,,,,,30,,30,,,,28,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,1.150256,"[{'action_type': 'outbound_click', 'value': '1.150256'}]",1.150256,,2.300512,,0.076684,0.076684,,,0.082161,1.150256,20.00445,21.909636,1.73913,2025-12-01,2025-12-01,1.095238,male,115,1.73913,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.73913'}]",105,2.300512,3,3,3,26,15,10
,,,,,,,,,,,,,7,,7,,,,7,,6917505480584,07 black_4 - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.037151,0.037151,,,0.037151,,18.575561,18.575561,0,2025-12-01,2025-12-01,1,unknown,14,,,,,14,0.260058,1,4,,6,4,2
,3,,,1,,,3,,,,,,3,,3,,,,2,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.19,"[{'action_type': 'outbound_click', 'value': '0.19'}]",0.19,,0.063333,,0.063333,0.063333,,,0.095,0.19,31.666667,31.666667,16.666667,2025-12-01,2025-12-01,1,female,6,16.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '16.666667'}]",6,0.19,1,5,1,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6917505481184,14 blonde - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.18,0.18,,,0.18,,45,45,0,2025-12-01,2025-12-01,1,male,4,,,,,4,0.18,,3,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6917505481384,01 Esha - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.12,0.12,,,0.12,,30,30,0,2025-12-01,2025-12-01,1,female,4,,,,,4,0.12,1,8,1,1,1,1
