action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,gender,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,1,1,,,,,,,1,,1,1,1,,,,6913866606184,tyson_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,,,,0.17,,,0.17,0.17,0.17,,,0.17,42.5,42.5,25,2025-11-24,2025-11-24,1,female,4,,,,,4,0.17,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6913866606184,tyson_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,30,30,0,2025-11-24,2025-11-24,1,male,2,,,,,2,0.06,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6913866606384,jesus_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-11-24,2025-11-24,1,male,3,,,,,3,0.04,,2,,,,
2,98,4,,38,5,5,98,2,2,,,2,610,,610,6,6,2,566,2,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,37,"[{'action_type': 'subscribe_mobile_app', 'value': '45.03229'}, {'action_type': 'subscribe_total', 'value': '45.03229'}]",1.18506,"[{'action_type': 'outbound_click', 'value': '1.18506'}]",1.18506,9.006458,0.459513,22.516145,0.073823,0.073823,7.505382,22.516145,0.079562,1.217089,25.514045,27.661112,2.096317,2025-11-24,2025-11-24,1.084152,female,1765,2.152975,38,"[{'action_type': 'outbound_click', 'value': '38'}]","[{'action_type': 'outbound_click', 'value': '2.152975'}]",1628,45.03229,73,4,70,541,244,129
6,488,15,2,459,41,41,488,6,6,4,4,6,6012,8,6012,42,28,6,5511,6,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,456,"[{'action_type': 'subscribe_mobile_app', 'value': '57.0329'}, {'action_type': 'subscribe_total', 'value': '57.0329'}, {'action_type': 'start_trial_mobile_app', 'value': '342.1974'}, {'action_type': 'start_trial_total', 'value': '342.1974'}]",0.745528,"[{'action_type': 'outbound_click', 'value': '0.745528'}]",0.745528,8.346278,0.701224,57.0329,0.056919,0.056919,8.147557,57.0329,0.062094,0.750433,20.029113,22.227827,2.669008,2025-11-24,2025-11-24,1.109776,male,17085,2.686567,459,"[{'action_type': 'outbound_click', 'value': '459'}]","[{'action_type': 'outbound_click', 'value': '2.686567'}]",15395,342.1974,828,4,776,5303,2623,1589
,,,,5,,,,,,,,,71,,71,,,,66,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,6,,1.222062,"[{'action_type': 'outbound_click', 'value': '1.222062'}]",1.222062,,,,0.086061,0.086061,,,0.09258,1.018385,41.008797,45.261561,4.026846,2025-11-24,2025-11-24,1.103704,unknown,149,3.355705,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '3.355705'}]",135,6.110311,11,36,10,65,39,28
,,,,2,,,,,,,,,10,,10,,,,8,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,0.495,"[{'action_type': 'outbound_click', 'value': '0.495'}]",0.495,,,,0.099,0.099,,,0.12375,0.495,55,70.714286,11.111111,2025-11-24,2025-11-24,1.285714,female,18,11.111111,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",14,0.99,1,4,1,7,3,2
,,,,4,1,1,,,,,,,34,,34,,,,30,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,4,,0.7525,"[{'action_type': 'outbound_click', 'value': '0.7525'}]",0.7525,3.01,,,0.088529,0.088529,,,0.100333,0.7525,37.625,44.264706,5,2025-11-24,2025-11-24,1.176471,male,80,5,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '5'}]",68,3.01,5,4,5,27,14,11
,89,,,22,7,7,89,,,,,,307,,307,,,,285,,6914859920984,pose_bday,6914859920584,FB_iOS_Purchase_itoshi_bday_241125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,30,,2.807727,"[{'action_type': 'outbound_click', 'value': '2.807727'}]",2.807727,8.824286,0.694045,,0.201205,0.201205,,,0.216737,2.059,33.227542,38.462017,1.613771,2025-11-24,2025-11-24,1.157534,female,1859,1.183432,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '1.183432'}]",1606,61.77,62,2,62,283,143,91
,4,,,4,,,4,,,,,,23,,23,,,,19,,6914859920984,pose_bday,6914859920584,FB_iOS_Purchase_itoshi_bday_241125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,4,,1.3125,"[{'action_type': 'outbound_click', 'value': '1.3125'}]",1.3125,,1.3125,,0.228261,0.228261,,,0.276316,1.3125,35.234899,43.032787,2.684564,2025-11-24,2025-11-24,1.221311,male,149,2.684564,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.684564'}]",122,5.25,5,3,5,19,9,7
,,,,,,,,,,,,,2,,2,,,,2,,6914859920984,pose_bday,6914859920584,FB_iOS_Purchase_itoshi_bday_241125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.09,0.09,,,0.09,,20,20,0,2025-11-24,2025-11-24,1,unknown,9,,,,,9,0.18,,2,,2,1,
