action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,conversion_rate_ranking,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,engagement_rate_ranking,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,quality_ranking,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,39,,,5,1,1,39,,,,,,79,,79,,,,74,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,5,UNKNOWN,"[{'action_type': 'start_trial_mobile_app', 'value': '13.17'}, {'action_type': 'start_trial_total', 'value': '13.17'}]",2.634,"[{'action_type': 'outbound_click', 'value': '2.634'}]",2.634,13.17,0.337692,,0.166709,0.166709,,,0.177973,2.634,34.84127,38.284884,1.322751,2025-11-27,2025-11-27,UNKNOWN,1.098837,378,1.322751,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.322751'}]",UNKNOWN,344,13.17,10,2,9,69,36,19
,,,,,,,,,,,,,,,,,,,,,6916144704984,jesus_rap_1_4x5_subtitles,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,,,,,,,5,5,0,2025-11-27,2025-11-27,UNKNOWN,1,2,,,,,UNKNOWN,2,0.01,,1,,,,
,29,,,,,,29,,,,,,3,,3,,,,3,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,0.018621,,0.18,0.18,,,0.18,,25.714286,27,0,2025-11-27,2025-11-27,UNKNOWN,1.05,21,,,,,UNKNOWN,20,0.54,,2,,3,1,1
,31,,,3,1,1,31,,,,,,51,,51,1,1,,47,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,UNKNOWN,"[{'action_type': 'subscribe_mobile_app', 'value': '8.45'}, {'action_type': 'subscribe_total', 'value': '8.45'}, {'action_type': 'start_trial_mobile_app', 'value': '8.45'}, {'action_type': 'start_trial_total', 'value': '8.45'}]",2.816667,"[{'action_type': 'outbound_click', 'value': '2.816667'}]",2.816667,8.45,0.272581,,0.165686,0.165686,8.45,,0.179787,4.225,51.840491,60.791367,1.226994,2025-11-27,2025-11-27,UNKNOWN,1.172662,163,1.840491,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.840491'}]",UNKNOWN,139,8.45,5,3,5,42,23,16
,,,,,,,,,,,,,,,,,,,,,6916163945384,03 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,,,,,,,250,250,0,2025-11-27,2025-11-27,UNKNOWN,1,1,,,,,UNKNOWN,1,0.25,,3,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-11-27,2025-11-27,UNKNOWN,1,6,,,,,UNKNOWN,6,0.08,,3,,2,,
,,,,,,,,,,,,,,,,,,,,,6916166162984,05 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,,,,,,,360,360,0,2025-11-27,2025-11-27,UNKNOWN,1,1,,,,,UNKNOWN,1,0.36,,3,,,,
,476,2,1,83,39,39,476,,,1,1,,1809,1,1809,32,29,,1694,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,78,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '24.966'}, {'action_type': 'subscribe_total', 'value': '24.966'}, {'action_type': 'start_trial_mobile_app', 'value': '12.483'}, {'action_type': 'start_trial_total', 'value': '12.483'}]",1.503976,"[{'action_type': 'outbound_click', 'value': '1.503976'}]",1.503976,3.200769,0.262248,,0.069005,0.069005,3.900938,,0.073689,1.600385,26.098683,27.832776,1.630776,2025-11-27,2025-11-27,ABOVE_AVERAGE,1.066444,4783,1.735313,83,"[{'action_type': 'outbound_click', 'value': '83'}]","[{'action_type': 'outbound_click', 'value': '1.735313'}]",AVERAGE,4485,124.83,201,5,178,1479,751,586
3,759,3,,147,55,55,759,3,3,1,1,3,3084,3,3084,25,21,3,2912,3,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,153,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '13.515333'}, {'action_type': 'subscribe_total', 'value': '13.515333'}, {'action_type': 'start_trial_mobile_app', 'value': '10.1365'}, {'action_type': 'start_trial_total', 'value': '10.1365'}]",1.379116,"[{'action_type': 'outbound_click', 'value': '1.379116'}]",1.379116,3.686,0.267101,67.576667,0.065736,0.065736,8.1092,67.576667,0.069619,1.325033,19.280076,20.805624,1.455064,2025-11-27,2025-11-27,ABOVE_AVERAGE,1.079126,10515,1.398003,147,"[{'action_type': 'outbound_click', 'value': '147'}]","[{'action_type': 'outbound_click', 'value': '1.398003'}]",AVERAGE,9744,202.73,319,4,311,2458,1398,997
,2,,,1,,,2,,,,,,4,,4,,,,3,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,UNKNOWN,,1.15,"[{'action_type': 'outbound_click', 'value': '1.15'}]",1.15,,0.575,,0.2875,0.2875,,,0.383333,1.15,115,127.777778,10,2025-11-27,2025-11-27,UNKNOWN,1.111111,10,10,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '10'}]",UNKNOWN,9,1.15,1,5,1,3,3,3
,,,,,,,,,,,,,,,,,,,,,6916167868984,09 anomansollips,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,,,,,,,12.5,12.5,0,2025-11-27,2025-11-27,UNKNOWN,1,4,,,,,UNKNOWN,4,0.05,,1,,,,
1,276,,,29,19,19,276,1,1,3,3,1,558,,558,14,11,1,515,1,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,34,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '17.136667'}, {'action_type': 'subscribe_total', 'value': '17.136667'}, {'action_type': 'start_trial_mobile_app', 'value': '8.568333'}, {'action_type': 'start_trial_total', 'value': '8.568333'}]",1.772759,"[{'action_type': 'outbound_click', 'value': '1.772759'}]",1.772759,2.705789,0.186268,51.41,0.092133,0.092133,3.672143,51.41,0.099825,1.512059,28.434735,30.858343,1.880531,2025-11-27,2025-11-27,ABOVE_AVERAGE,1.085234,1808,1.603982,29,"[{'action_type': 'outbound_click', 'value': '29'}]","[{'action_type': 'outbound_click', 'value': '1.603982'}]",BELOW_AVERAGE_35,1666,51.41,51,5,49,464,249,143
,,,,,,,,,,,,,1,,1,,,,1,,6916169150784,13 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.1,0.1,,,0.1,,33.333333,33.333333,0,2025-11-27,2025-11-27,UNKNOWN,1,3,,,,,UNKNOWN,3,0.1,,2,,1,,
,5,,,3,,,5,,,,,,19,,19,,,,16,,6916170551184,14 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,UNKNOWN,,0.633333,"[{'action_type': 'outbound_click', 'value': '0.633333'}]",0.633333,,0.38,,0.1,0.1,,,0.11875,0.95,38,40.425532,4,2025-11-27,2025-11-27,UNKNOWN,1.06383,50,6,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '6'}]",UNKNOWN,47,1.9,2,4,2,16,6,5
,1,,,,,,1,,,,,,6,,6,,,,6,,6916170650384,18 esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,0.96,,0.16,0.16,,,0.16,,53.333333,56.470588,0,2025-11-27,2025-11-27,UNKNOWN,1.058824,18,,,,,UNKNOWN,17,0.96,1,3,1,5,2,2
,,,,1,,,,,,,,,6,,6,,,,5,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,UNKNOWN,,0.76,"[{'action_type': 'outbound_click', 'value': '0.76'}]",0.76,,,,0.126667,0.126667,,,0.152,0.76,20,23.75,2.631579,2025-11-27,2025-11-27,UNKNOWN,1.1875,38,2.631579,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.631579'}]",UNKNOWN,32,0.76,1,2,1,5,3,3
,,,,,,,,,,,,,2,,2,,,,2,,6916172137384,17 Lebrone,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.085,0.085,,,0.085,,34,34,0,2025-11-27,2025-11-27,UNKNOWN,1,5,,,,,UNKNOWN,5,0.17,,3,,2,1,
,243,,,97,23,23,243,,,1,1,,1837,1,1837,11,9,,1729,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,92,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '21.968333'}, {'action_type': 'subscribe_total', 'value': '21.968333'}, {'action_type': 'start_trial_mobile_app', 'value': '16.47625'}, {'action_type': 'start_trial_total', 'value': '16.47625'}]",1.358866,"[{'action_type': 'outbound_click', 'value': '1.358866'}]",1.358866,5.73087,0.542428,,0.071753,0.071753,11.982727,,0.076235,1.432717,20.176029,21.906266,1.408235,2025-11-27,2025-11-27,AVERAGE,1.085757,6533,1.48477,97,"[{'action_type': 'outbound_click', 'value': '97'}]","[{'action_type': 'outbound_click', 'value': '1.48477'}]",AVERAGE,6017,131.81,203,3,187,1485,727,470
,15,,,9,2,2,15,,,,,,184,,184,2,2,,173,,6916173252384,10 Asian baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,9,ABOVE_AVERAGE,,1.978889,"[{'action_type': 'outbound_click', 'value': '1.978889'}]",1.978889,8.905,1.187333,,0.096793,0.096793,8.905,,0.102948,1.978889,23.778371,27.442219,1.201602,2025-11-27,2025-11-27,AVERAGE,1.154083,749,1.201602,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.201602'}]",AVERAGE,649,17.81,21,4,20,140,62,42
,102,,,25,9,9,102,,,,,,346,,346,2,2,,319,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,24,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '6.31'}, {'action_type': 'subscribe_total', 'value': '6.31'}, {'action_type': 'start_trial_mobile_app', 'value': '3.155'}, {'action_type': 'start_trial_total', 'value': '3.155'}]",0.5048,"[{'action_type': 'outbound_click', 'value': '0.5048'}]",0.5048,1.402222,0.123725,,0.036474,0.036474,6.31,,0.039561,0.525833,11.588613,12.519841,2.203857,2025-11-27,2025-11-27,ABOVE_AVERAGE,1.080357,1089,2.295684,25,"[{'action_type': 'outbound_click', 'value': '25'}]","[{'action_type': 'outbound_click', 'value': '2.295684'}]",AVERAGE,1008,12.62,40,3,37,280,131,79
,144,3,,110,21,21,144,,,,,,2010,2,2010,33,31,,1867,,6916177448784,11 black baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,107,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '58.69'}, {'action_type': 'subscribe_total', 'value': '58.69'}, {'action_type': 'start_trial_mobile_app', 'value': '58.69'}, {'action_type': 'start_trial_total', 'value': '58.69'}]",0.533545,"[{'action_type': 'outbound_click', 'value': '0.533545'}]",0.533545,2.794762,0.407569,,0.029199,0.029199,1.778485,,0.031435,0.548505,12.143596,13.162144,2.213946,2025-11-27,2025-11-27,ABOVE_AVERAGE,1.083875,4833,2.276019,110,"[{'action_type': 'outbound_click', 'value': '110'}]","[{'action_type': 'outbound_click', 'value': '2.276019'}]",AVERAGE,4459,58.69,226,4,200,1663,875,605
,2,1,,2,,,2,,,,,,19,,19,,,,17,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,UNKNOWN,,1.085,"[{'action_type': 'outbound_click', 'value': '1.085'}]",1.085,,1.085,,0.114211,0.114211,,,0.127647,1.085,42.54902,51.666667,3.921569,2025-11-27,2025-11-27,UNKNOWN,1.214286,51,3.921569,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.921569'}]",UNKNOWN,42,2.17,1,2,1,12,6,2
,5,,,2,2,2,5,,,,,,13,,13,,,,11,,6916177884784,18 esha - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,UNKNOWN,,0.38,"[{'action_type': 'outbound_click', 'value': '0.38'}]",0.38,0.38,0.152,,0.058462,0.058462,,,0.069091,0.38,15.510204,17.272727,4.081633,2025-11-27,2025-11-27,UNKNOWN,1.113636,49,4.081633,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '4.081633'}]",UNKNOWN,44,0.76,1,2,1,9,5,2
,5,,,4,,,5,,,,,,47,,47,1,1,,42,,6916177884984,14 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,5,UNKNOWN,,0.545,"[{'action_type': 'outbound_click', 'value': '0.545'}]",0.545,,0.436,,0.046383,0.046383,2.18,,0.051905,0.436,17.301587,18.474576,3.968254,2025-11-27,2025-11-27,UNKNOWN,1.067797,126,3.174603,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.174603'}]",UNKNOWN,118,2.18,8,4,8,40,22,12
,5,,,2,,,5,,,,,,47,,47,1,1,,44,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,UNKNOWN,,1.06,"[{'action_type': 'outbound_click', 'value': '1.06'}]",1.06,,0.424,,0.045106,0.045106,2.12,,0.048182,1.06,16.96,17.235772,1.6,2025-11-27,2025-11-27,UNKNOWN,1.01626,125,1.6,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.6'}]",UNKNOWN,123,2.12,5,5,5,39,16,10
,,,,,,,,,,,,,,,,,,,,,6916177885384,13 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,,,,,,,11.25,11.25,0,2025-11-27,2025-11-27,UNKNOWN,1,8,,,,,UNKNOWN,8,0.09,,1,,,,
,,,,1,,,,,,,,,6,,6,,,,5,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,UNKNOWN,,0.23,"[{'action_type': 'outbound_click', 'value': '0.23'}]",0.23,,,,0.038333,0.038333,,,0.046,0.23,17.692308,19.166667,7.692308,2025-11-27,2025-11-27,UNKNOWN,1.083333,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",UNKNOWN,12,0.23,,3,,4,2,1
,,,,,,,,,,,,,,,,,,,,,6916177885784,05 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,,,,,,,60,60,0,2025-11-27,2025-11-27,UNKNOWN,1,1,,,,,UNKNOWN,1,0.06,,,,,,
1,370,1,,63,33,33,370,1,1,,,1,1028,3,1028,21,18,1,944,1,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,59,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '10.473333'}, {'action_type': 'subscribe_total', 'value': '10.473333'}, {'action_type': 'start_trial_mobile_app', 'value': '5.236667'}, {'action_type': 'start_trial_total', 'value': '5.236667'}]",0.49873,"[{'action_type': 'outbound_click', 'value': '0.49873'}]",0.49873,0.952121,0.084919,31.42,0.030564,0.030564,1.49619,31.42,0.033284,0.532542,11.794294,12.898194,2.214715,2025-11-27,2025-11-27,ABOVE_AVERAGE,1.093596,2664,2.364865,63,"[{'action_type': 'outbound_click', 'value': '63'}]","[{'action_type': 'outbound_click', 'value': '2.364865'}]",AVERAGE,2436,31.42,103,4,95,822,442,315
