action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,conversion_rate_ranking,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,engagement_rate_ranking,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,quality_ranking,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,,,,,,,6916143725584,jesus_rap_1_4x5_subtitles,6913347655784,FB_iOS_itoshi_rap_set1,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,,,,,,,0,0,0,2025-11-28,2025-11-28,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916144704984,jesus_rap_1_4x5_subtitles,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,,,,,,,10,10,0,2025-11-28,2025-11-28,UNKNOWN,1,1,,,,,UNKNOWN,1,0.01,,3,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.35,0.35,,,0.35,,31.818182,31.818182,0,2025-11-28,2025-11-28,UNKNOWN,1,11,,,,,UNKNOWN,11,0.35,,2,,1,1,1
,4,,,1,1,1,4,,,,,,14,,14,1,1,,12,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,UNKNOWN,,3.73,"[{'action_type': 'outbound_click', 'value': '3.73'}]",3.73,3.73,0.9325,,0.266429,0.266429,3.73,,0.310833,3.73,60.16129,64.310345,1.612903,2025-11-28,2025-11-28,UNKNOWN,1.068966,62,1.612903,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.612903'}]",UNKNOWN,58,3.73,2,3,2,8,3,2
,,,,,,,,,,,,,,,,,,,,,6916163945384,03 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,,,,,,,20,20,0,2025-11-28,2025-11-28,UNKNOWN,1,1,,,,,UNKNOWN,1,0.02,,2,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.03,0.03,,,0.03,,12,20,0,2025-11-28,2025-11-28,UNKNOWN,1.666667,5,,,,,UNKNOWN,3,0.06,1,5,1,2,2,1
2,574,4,1,120,58,58,574,2,2,1,1,2,2481,4,2481,40,34,2,2321,2,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,120,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '17.132222'}, {'action_type': 'subscribe_total', 'value': '17.132222'}, {'action_type': 'start_trial_mobile_app', 'value': '11.013571'}, {'action_type': 'start_trial_total', 'value': '11.013571'}]",1.284917,"[{'action_type': 'outbound_click', 'value': '1.284917'}]",1.284917,2.658448,0.268624,77.095,0.062148,0.062148,3.85475,77.095,0.066433,1.284917,25.452294,27.041389,1.980852,2025-11-28,2025-11-28,ABOVE_AVERAGE,1.062434,6058,1.980852,120,"[{'action_type': 'outbound_click', 'value': '120'}]","[{'action_type': 'outbound_click', 'value': '1.980852'}]",AVERAGE,5702,154.19,294,4,260,2044,1083,866
,401,4,,89,29,29,401,,,1,1,,1987,2,1987,16,13,,1882,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,93,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '27.364'}, {'action_type': 'subscribe_total', 'value': '27.364'}, {'action_type': 'start_trial_mobile_app', 'value': '13.682'}, {'action_type': 'start_trial_total', 'value': '13.682'}]",1.537303,"[{'action_type': 'outbound_click', 'value': '1.537303'}]",1.537303,4.717931,0.341197,,0.068858,0.068858,8.55125,,0.072699,1.471183,20.390462,22.157085,1.385991,2025-11-28,2025-11-28,ABOVE_AVERAGE,1.08664,6710,1.326379,89,"[{'action_type': 'outbound_click', 'value': '89'}]","[{'action_type': 'outbound_click', 'value': '1.326379'}]",AVERAGE,6175,136.82,221,3,205,1603,862,609
,,,,,,,,,,,,,2,,2,1,1,,1,,6916167868984,09 anomansollips,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.08,0.08,0.16,,0.16,,160,160,0,2025-11-28,2025-11-28,UNKNOWN,1,1,,,,,UNKNOWN,1,0.16,,11,,1,1,1
,386,,,38,21,21,386,,,,,,587,,587,5,5,,544,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,39,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '8.74'}, {'action_type': 'subscribe_total', 'value': '8.74'}, {'action_type': 'start_trial_mobile_app', 'value': '4.033846'}, {'action_type': 'start_trial_total', 'value': '4.033846'}]",1.38,"[{'action_type': 'outbound_click', 'value': '1.38'}]",1.38,2.497143,0.135855,,0.089336,0.089336,10.488,,0.096397,1.344615,27.455497,29.510411,2.041885,2025-11-28,2025-11-28,ABOVE_AVERAGE,1.074845,1910,1.989529,38,"[{'action_type': 'outbound_click', 'value': '38'}]","[{'action_type': 'outbound_click', 'value': '1.989529'}]",AVERAGE,1777,52.44,69,3,64,484,230,145
,5,,,1,,,5,,,,,,6,,6,,,,5,,6916170551184,14 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,UNKNOWN,,0.94,"[{'action_type': 'outbound_click', 'value': '0.94'}]",0.94,,0.188,,0.156667,0.156667,,,0.188,0.94,49.473684,49.473684,5.263158,2025-11-28,2025-11-28,UNKNOWN,1,19,5.263158,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.263158'}]",UNKNOWN,19,0.94,1,3,1,4,4,2
,,,,,,,,,,,,,1,,1,,,,1,,6916170650384,18 esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.07,0.07,,,0.07,,23.333333,23.333333,0,2025-11-28,2025-11-28,UNKNOWN,1,3,,,,,UNKNOWN,3,0.07,,2,,,,
,,,,,,,,,,,,,8,,8,,,,8,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.07125,0.07125,,,0.07125,,25.909091,25.909091,0,2025-11-28,2025-11-28,UNKNOWN,1,22,,,,,UNKNOWN,22,0.57,,2,,2,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6916171835184,16 Curry,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,UNKNOWN,,,,,,,,0.53,0.53,,,0.53,,106,106,0,2025-11-28,2025-11-28,UNKNOWN,1,5,,,,,UNKNOWN,5,0.53,,4,,1,1,1
,87,,,27,11,11,87,,,,,,767,2,767,12,10,,728,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,27,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '60.47'}, {'action_type': 'subscribe_total', 'value': '60.47'}, {'action_type': 'start_trial_mobile_app', 'value': '20.156667'}, {'action_type': 'start_trial_total', 'value': '20.156667'}]",2.23963,"[{'action_type': 'outbound_click', 'value': '2.23963'}]",2.23963,5.497273,0.695057,,0.07884,0.07884,5.039167,,0.083063,2.23963,23.630324,25.504007,1.0551,2025-11-28,2025-11-28,AVERAGE,1.079291,2559,1.0551,27,"[{'action_type': 'outbound_click', 'value': '27'}]","[{'action_type': 'outbound_click', 'value': '1.0551'}]",AVERAGE,2371,60.47,91,3,89,630,314,227
,,,,7,1,1,,,,,,,177,,177,2,2,,168,,6916173252384,10 Asian baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,8,ABOVE_AVERAGE,,2.434286,"[{'action_type': 'outbound_click', 'value': '2.434286'}]",2.434286,17.04,,,0.096271,0.096271,8.52,,0.101429,2.13,24.03385,26.834646,1.12835,2025-11-28,2025-11-28,AVERAGE,1.116535,709,0.987306,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '0.987306'}]",AVERAGE,635,17.04,22,3,22,148,69,47
,238,1,,48,23,23,238,,,,,,1004,1,1004,16,15,,940,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,48,ABOVE_AVERAGE,"[{'action_type': 'start_trial_mobile_app', 'value': '17.945'}, {'action_type': 'start_trial_total', 'value': '17.945'}]",0.747708,"[{'action_type': 'outbound_click', 'value': '0.747708'}]",0.747708,1.560435,0.150798,,0.035747,0.035747,2.243125,,0.038181,0.747708,11.774934,12.513947,1.574803,2025-11-28,2025-11-28,AVERAGE,1.062762,3048,1.574803,48,"[{'action_type': 'outbound_click', 'value': '48'}]","[{'action_type': 'outbound_click', 'value': '1.574803'}]",AVERAGE,2868,35.89,100,3,88,821,377,229
,158,1,,73,19,19,158,,,,,,1927,6,1927,40,34,,1814,,6916177448784,11 black baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,72,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '59.91'}, {'action_type': 'subscribe_total', 'value': '59.91'}, {'action_type': 'start_trial_mobile_app', 'value': '59.91'}, {'action_type': 'start_trial_total', 'value': '59.91'}]",0.820685,"[{'action_type': 'outbound_click', 'value': '0.820685'}]",0.820685,3.153158,0.379177,,0.03109,0.03109,1.49775,,0.033026,0.832083,13.251493,13.984594,1.592568,2025-11-28,2025-11-28,ABOVE_AVERAGE,1.055322,4521,1.614687,73,"[{'action_type': 'outbound_click', 'value': '73'}]","[{'action_type': 'outbound_click', 'value': '1.614687'}]",AVERAGE,4284,59.91,240,4,225,1625,908,585
,,,,2,,,,,,,,,5,,5,,,,3,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,UNKNOWN,,0.265,"[{'action_type': 'outbound_click', 'value': '0.265'}]",0.265,,,,0.106,0.106,,,0.176667,0.53,66.25,66.25,12.5,2025-11-28,2025-11-28,UNKNOWN,1,8,25,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '25'}]",UNKNOWN,8,0.53,,3,,2,1,
,,,,,,,,,,,,,1,,1,,,,1,,6916177884784,18 esha - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-11-28,2025-11-28,UNKNOWN,1,3,,,,,UNKNOWN,3,0.03,,2,,1,,
,,,,1,,,,,,,,,8,,8,,,,7,,6916177884984,14 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,2,UNKNOWN,,0.27,"[{'action_type': 'outbound_click', 'value': '0.27'}]",0.27,,,,0.03375,0.03375,,,0.038571,0.135,10.384615,10.8,7.692308,2025-11-28,2025-11-28,UNKNOWN,1.04,26,3.846154,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.846154'}]",UNKNOWN,25,0.27,2,4,2,6,4,3
,,,,,,,,,,,,,8,,8,,,,8,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.0325,0.0325,,,0.0325,,14.444444,16.25,0,2025-11-28,2025-11-28,UNKNOWN,1.125,18,,,,,UNKNOWN,16,0.26,1,4,1,8,5,1
,,,,,,,,,,,,,,,,,,,,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,,,,,,,0,0,0,2025-11-28,2025-11-28,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,,,,,
,243,1,,34,15,15,243,,,,,,633,,633,3,3,,596,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,37,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '23.57'}, {'action_type': 'subscribe_total', 'value': '23.57'}, {'action_type': 'start_trial_mobile_app', 'value': '11.785'}, {'action_type': 'start_trial_total', 'value': '11.785'}]",0.693235,"[{'action_type': 'outbound_click', 'value': '0.693235'}]",0.693235,1.571333,0.096996,,0.037235,0.037235,7.856667,,0.039547,0.637027,12.879781,13.211883,2.021858,2025-11-28,2025-11-28,ABOVE_AVERAGE,1.025785,1830,1.857924,34,"[{'action_type': 'outbound_click', 'value': '34'}]","[{'action_type': 'outbound_click', 'value': '1.857924'}]",AVERAGE,1784,23.57,89,4,86,511,301,213
,2319,21,,554,207,207,2319,,,4,4,,12803,10,12803,225,211,,12024,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,544,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '13.954348'}, {'action_type': 'subscribe_total', 'value': '13.954348'}, {'action_type': 'start_trial_mobile_app', 'value': '11.067241'}, {'action_type': 'start_trial_total', 'value': '11.067241'}]",0.579332,"[{'action_type': 'outbound_click', 'value': '0.579332'}]",0.579332,1.550483,0.1384,,0.025068,0.025068,1.426444,,0.026692,0.589982,12.678755,13.410354,2.149008,2025-11-28,2025-11-28,ABOVE_AVERAGE,1.057703,25314,2.188512,554,"[{'action_type': 'outbound_click', 'value': '554'}]","[{'action_type': 'outbound_click', 'value': '2.188512'}]",AVERAGE,23933,320.95,1684,5,1527,10748,5987,4853
,,,,1,,,,,,,,,14,,14,,,,13,,6916177886384,02 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,UNKNOWN,,0.64,"[{'action_type': 'outbound_click', 'value': '0.64'}]",0.64,,,,0.045714,0.045714,,,0.049231,0.64,18.823529,20.645161,2.941176,2025-11-28,2025-11-28,UNKNOWN,1.096774,34,2.941176,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.941176'}]",UNKNOWN,31,0.64,,3,,12,4,2
,,,,,,,,,,,,,,,,,,,,,6916177886584,01 Esha - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,,,,,,,30,30,0,2025-11-28,2025-11-28,UNKNOWN,1,2,,,,,UNKNOWN,2,0.06,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916177886784,04 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-11-28,2025-11-28,UNKNOWN,1,2,,,,,UNKNOWN,2,0.02,,7,,1,1,1
,,,,1,,,,,,,,,3,,3,,,,2,,6916855008184,01 Bob_snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,1,UNKNOWN,,0.22,"[{'action_type': 'outbound_click', 'value': '0.22'}]",0.22,,,,0.073333,0.073333,,,0.11,0.22,22,22,10,2025-11-28,2025-11-28,UNKNOWN,1,10,10,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '10'}]",UNKNOWN,10,0.22,,2,,2,1,1
,,,,,,,,,,,,,,,,,,,,,6916856043584,01 Jesus_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,,,,,,,0,0,0,2025-11-28,2025-11-28,UNKNOWN,1,1,,,,,UNKNOWN,1,0,,,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916856622384,01 Jesus_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-11-28,2025-11-28,UNKNOWN,1,2,,,,,UNKNOWN,2,0.02,,2,,,,
,,,,,,,,,,,,,4,,4,,,,4,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.0525,0.0525,,,0.0525,,13.125,13.125,0,2025-11-28,2025-11-28,UNKNOWN,1,16,,,,,UNKNOWN,16,0.21,1,2,1,3,1,1
,,,,,,,,,,,,,4,,4,1,1,,3,,6916857336784,01 Santa_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,UNKNOWN,,,,,,,,0.055,0.055,0.22,,0.073333,,31.428571,31.428571,0,2025-11-28,2025-11-28,UNKNOWN,1,7,,,,,UNKNOWN,7,0.22,1,6,1,3,2,1
