action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,303,2,,77,38,38,303,,,,,,2886,,2886,12,12,,2797,,6913358815984,jesus_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,55-64,6913347651784,FB_iOS_itoshi_rap_install,76,"[{'action_type': 'start_trial_mobile_app', 'value': '56.88'}, {'action_type': 'start_trial_total', 'value': '56.88'}]",0.738701,"[{'action_type': 'outbound_click', 'value': '0.738701'}]",0.738701,1.496842,0.187723,,0.019709,0.019709,4.74,,0.020336,0.748421,9.660326,10.067257,1.290761,2025-11-27,2025-11-27,1.042124,5888,1.307745,77,"[{'action_type': 'outbound_click', 'value': '77'}]","[{'action_type': 'outbound_click', 'value': '1.307745'}]",5650,56.88,247,4,222,2658,1203,626
,46,,,12,8,8,46,,,,,,504,,504,1,1,,491,,6913358815984,jesus_rap_1_4x5,6913347655784,FB_iOS_itoshi_rap_set1,65+,6913347651784,FB_iOS_itoshi_rap_install,11,,0.944167,"[{'action_type': 'outbound_click', 'value': '0.944167'}]",0.944167,1.41625,0.246304,,0.02248,0.02248,11.33,,0.023075,1.03,11.064453,11.561224,1.074219,2025-11-27,2025-11-27,1.044898,1024,1.171875,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.171875'}]",980,11.33,32,4,31,462,177,88
,,,,,,,,,,,,,24,,24,,,,24,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.133756,0.133756,,,0.133756,,25.888311,28.159216,0,2025-11-27,2025-11-27,1.087719,124,,,,,114,3.210151,,2,,23,12,5
,92,,1,15,8,8,92,,,,,,380,2,380,9,6,,356,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,18,"[{'action_type': 'subscribe_mobile_app', 'value': '28.101318'}, {'action_type': 'subscribe_total', 'value': '28.101318'}, {'action_type': 'start_trial_mobile_app', 'value': '9.367106'}, {'action_type': 'start_trial_total', 'value': '9.367106'}]",1.873421,"[{'action_type': 'outbound_click', 'value': '1.873421'}]",1.873421,3.512665,0.305449,,0.073951,0.073951,3.122369,,0.078936,1.561184,21.240603,23.956793,1.360544,2025-11-27,2025-11-27,1.127877,1323,1.133787,15,"[{'action_type': 'outbound_click', 'value': '15'}]","[{'action_type': 'outbound_click', 'value': '1.133787'}]",1173,28.101318,50,3,49,344,194,116
,229,1,,57,12,12,229,,,2,2,,1267,4,1267,11,5,,1199,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,58,"[{'action_type': 'subscribe_mobile_app', 'value': '22.136038'}, {'action_type': 'subscribe_total', 'value': '22.136038'}, {'action_type': 'start_trial_mobile_app', 'value': '22.136038'}, {'action_type': 'start_trial_total', 'value': '22.136038'}]",1.553406,"[{'action_type': 'outbound_click', 'value': '1.553406'}]",1.553406,7.378679,0.386656,,0.069885,0.069885,8.049468,,0.073848,1.526623,23.937322,26.258646,1.567991,2025-11-27,2025-11-27,1.096975,3699,1.540957,57,"[{'action_type': 'outbound_click', 'value': '57'}]","[{'action_type': 'outbound_click', 'value': '1.540957'}]",3372,88.544153,191,4,185,1144,656,396
,167,,,52,14,14,167,,,,,,1131,2,1131,11,9,,1068,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,51,"[{'action_type': 'start_trial_mobile_app', 'value': '72.813415'}, {'action_type': 'start_trial_total', 'value': '72.813415'}]",1.400258,"[{'action_type': 'outbound_click', 'value': '1.400258'}]",1.400258,5.200958,0.436008,,0.06438,0.06438,6.619401,,0.068177,1.427714,27.887176,28.974698,1.953275,2025-11-27,2025-11-27,1.038997,2611,1.991574,52,"[{'action_type': 'outbound_click', 'value': '52'}]","[{'action_type': 'outbound_click', 'value': '1.991574'}]",2513,72.813415,190,4,181,1022,549,337
,6,,,9,3,3,6,,,,,,256,2,256,5,3,,242,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,9,,1.832308,"[{'action_type': 'outbound_click', 'value': '1.832308'}]",1.832308,5.496925,2.748462,,0.064417,0.064417,3.298155,,0.068144,1.832308,32.526181,33.180631,1.775148,2025-11-27,2025-11-27,1.020121,507,1.775148,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.775148'}]",497,16.490774,44,5,39,230,128,82
,,,,3,,,,,,,,,48,,48,,,,45,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,,1.343396,"[{'action_type': 'outbound_click', 'value': '1.343396'}]",1.343396,,,,0.083962,0.083962,,,0.08956,1.343396,35.045122,36.308009,2.608696,2025-11-27,2025-11-27,1.036036,115,2.608696,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.608696'}]",111,4.030189,9,4,10,42,26,18
,,,,,,,,,,,,,16,,16,1,1,,15,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,18-24,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,,,,,,,0.06125,0.06125,0.98,,0.065333,0.98,16.610169,16.896552,1.694915,2025-11-27,2025-11-27,1.017241,59,,,,,58,0.98,4,3,4,14,7,6
,78,,,6,6,6,78,,,,,,225,,225,1,1,,218,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,7,"[{'action_type': 'subscribe_mobile_app', 'value': '6.545'}, {'action_type': 'subscribe_total', 'value': '6.545'}, {'action_type': 'start_trial_mobile_app', 'value': '3.2725'}, {'action_type': 'start_trial_total', 'value': '3.2725'}]",2.181667,"[{'action_type': 'outbound_click', 'value': '2.181667'}]",2.181667,2.181667,0.167821,,0.058178,0.058178,13.09,,0.060046,1.87,15.982906,16.955959,0.854701,2025-11-27,2025-11-27,1.060881,819,0.732601,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '0.732601'}]",772,13.09,24,3,22,212,88,51
1,192,,,19,18,18,192,1,1,,,1,790,,790,1,1,1,770,1,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,19,"[{'action_type': 'subscribe_mobile_app', 'value': '7.67'}, {'action_type': 'subscribe_total', 'value': '7.67'}, {'action_type': 'start_trial_mobile_app', 'value': '5.7525'}, {'action_type': 'start_trial_total', 'value': '5.7525'}]",2.422105,"[{'action_type': 'outbound_click', 'value': '2.422105'}]",2.422105,2.556667,0.239688,46.02,0.058253,0.058253,46.02,46.02,0.059766,2.422105,19.352397,20,0.798991,2025-11-27,2025-11-27,1.033464,2378,0.798991,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '0.798991'}]",2301,46.02,50,3,48,730,316,157
,238,1,,20,11,11,238,,,,,,876,,876,1,1,,855,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,20,"[{'action_type': 'subscribe_mobile_app', 'value': '13.4275'}, {'action_type': 'subscribe_total', 'value': '13.4275'}, {'action_type': 'start_trial_mobile_app', 'value': '10.742'}, {'action_type': 'start_trial_total', 'value': '10.742'}]",2.6855,"[{'action_type': 'outbound_click', 'value': '2.6855'}]",2.6855,4.882727,0.225672,,0.061313,0.061313,53.71,,0.062819,2.6855,23.776007,25.747843,0.885348,2025-11-27,2025-11-27,1.082934,2259,0.885348,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '0.885348'}]",2086,53.71,91,4,88,803,372,225
,74,,,8,6,6,74,,,,,,264,,264,,,,256,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,8,"[{'action_type': 'subscribe_mobile_app', 'value': '17.26'}, {'action_type': 'subscribe_total', 'value': '17.26'}, {'action_type': 'start_trial_mobile_app', 'value': '17.26'}, {'action_type': 'start_trial_total', 'value': '17.26'}]",2.1575,"[{'action_type': 'outbound_click', 'value': '2.1575'}]",2.1575,2.876667,0.233243,,0.065379,0.065379,,,0.067422,2.1575,27.310127,29.707401,1.265823,2025-11-27,2025-11-27,1.08778,632,1.265823,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.265823'}]",581,17.26,27,4,27,243,118,60
,,,,,,,,,,,,,27,,27,,,,27,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.072222,0.072222,,,0.072222,,22.941176,24.074074,0,2025-11-27,2025-11-27,1.049383,85,,,,,81,1.95,3,3,2,26,12,6
,,,,,,,,,,,,,1,,1,,,,1,,6915585772384,tyson_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04,0.04,,,0.04,,10,10,0,2025-11-27,2025-11-27,1,4,,,,,4,0.04,,5,,1,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6915585772384,tyson_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.2,0.2,,,0.2,,50,57.142857,0,2025-11-27,2025-11-27,1.142857,8,,,,,7,0.4,1,4,1,2,2,2
,,,,,,,,,,,,,1,,1,,,,1,,6915585772384,tyson_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.24,0.24,,,0.24,,40,40,0,2025-11-27,2025-11-27,1,6,,,,,6,0.24,1,4,1,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6915585772384,tyson_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.11,0.11,,,0.11,,110,110,0,2025-11-27,2025-11-27,1,1,,,,,1,0.11,,10,,1,1,
,,,,,,,,,,,,,,,,,,,,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-27,2025-11-27,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.23,0.23,,,0.23,,57.5,76.666667,0,2025-11-27,2025-11-27,1.333333,4,,,,,3,0.23,1,7,1,2,1,1
,4,,,1,,,4,,,,,,2,,2,,,,1,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.04,"[{'action_type': 'outbound_click', 'value': '0.04'}]",0.04,,0.01,,0.02,0.02,,,0.04,0.04,20,20,50,2025-11-27,2025-11-27,1,2,50,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '50'}]",2,0.04,1,13,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-27,2025-11-27,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,120,120,0,2025-11-27,2025-11-27,1,1,,,,,1,0.12,,3,,1,,
,,,,,,,,,,,,,46,,46,,,,46,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,,,,,,,0.096957,0.096957,,,0.096957,4.46,18.506224,20,0.414938,2025-11-27,2025-11-27,1.080717,241,,,,,223,4.46,3,2,3,42,17,6
,21,,1,5,2,2,21,,,,,,354,,354,2,1,,347,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,5,,4.846,"[{'action_type': 'outbound_click', 'value': '4.846'}]",4.846,12.115,1.15381,,0.068446,0.068446,12.115,,0.069827,4.846,18.56705,20.378469,0.383142,2025-11-27,2025-11-27,1.097561,1305,0.383142,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '0.383142'}]",1189,24.23,37,3,33,322,140,76
,203,,,23,11,11,203,,,,,,660,,660,3,3,,634,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,22,"[{'action_type': 'subscribe_mobile_app', 'value': '22.245'}, {'action_type': 'subscribe_total', 'value': '22.245'}, {'action_type': 'start_trial_mobile_app', 'value': '7.415'}, {'action_type': 'start_trial_total', 'value': '7.415'}]",1.934348,"[{'action_type': 'outbound_click', 'value': '1.934348'}]",1.934348,4.044545,0.219163,,0.067409,0.067409,14.83,,0.070174,2.022273,21.981225,24.08771,1.086957,2025-11-27,2025-11-27,1.095831,2024,1.136364,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '1.136364'}]",1847,44.49,62,3,61,596,255,149
,116,,,18,9,9,116,,,1,1,,524,1,524,5,3,,501,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,20,"[{'action_type': 'subscribe_mobile_app', 'value': '37.36'}, {'action_type': 'subscribe_total', 'value': '37.36'}, {'action_type': 'start_trial_mobile_app', 'value': '3.736'}, {'action_type': 'start_trial_total', 'value': '3.736'}]",2.075556,"[{'action_type': 'outbound_click', 'value': '2.075556'}]",2.075556,4.151111,0.322069,,0.071298,0.071298,7.472,,0.074571,1.868,27.092096,30.080515,1.450326,2025-11-27,2025-11-27,1.110306,1379,1.305294,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '1.305294'}]",1242,37.36,45,3,41,471,210,113
,9,,,5,,,9,,,,,,140,,140,,,,135,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,5,,2.31,"[{'action_type': 'outbound_click', 'value': '2.31'}]",2.31,,1.283333,,0.0825,0.0825,,,0.085556,2.31,35,38.118812,1.515152,2025-11-27,2025-11-27,1.089109,330,1.515152,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.515152'}]",303,11.55,9,4,7,125,59,24
,,,,,,,,,,,,,14,,14,,,,14,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.084286,0.084286,,,0.084286,,23.6,25.652174,0,2025-11-27,2025-11-27,1.086957,50,,,,,46,1.18,,3,,14,6,3
,,,,,,,,,,,,,1,,1,,,,1,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-11-27,2025-11-27,1,1,,,,,1,0.03,,4,,1,,
,,,,,,,,,,,,,2,,2,,,,2,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.155,0.155,,,0.155,,51.666667,77.5,0,2025-11-27,2025-11-27,1.5,6,,,,,4,0.31,,2,,2,,
,,,,,,,,,,,,,2,,2,,,,2,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.21,0.21,,,0.21,,32.307692,35,0,2025-11-27,2025-11-27,1.083333,13,,,,,12,0.42,,1,,2,,
,,,,,,,,,,,,,2,,2,,,,2,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.16,0.16,,,0.16,,40,45.714286,0,2025-11-27,2025-11-27,1.142857,8,,,,,7,0.32,,2,,2,,
,,,,,,,,,,,,,,,,,,,,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,14.285714,16.666667,0,2025-11-27,2025-11-27,1.166667,7,,,,,6,0.1,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-27,2025-11-27,1,1,,,,,1,0.01,,1,,,,
,6,,,2,,,6,,,1,1,,132,,132,3,2,,127,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,7,,5.66,"[{'action_type': 'outbound_click', 'value': '5.66'}]",5.66,,1.886667,,0.085758,0.085758,3.773333,,0.089134,1.617143,20.770642,22.283465,1.284404,2025-11-27,2025-11-27,1.072835,545,0.366972,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.366972'}]",508,11.32,10,3,10,124,60,30
,69,,,22,3,3,69,,,,,,535,1,535,4,3,,509,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,26,"[{'action_type': 'start_trial_mobile_app', 'value': '22.805'}, {'action_type': 'start_trial_total', 'value': '22.805'}]",2.073182,"[{'action_type': 'outbound_click', 'value': '2.073182'}]",2.073182,15.203333,0.661014,,0.085252,0.085252,11.4025,,0.089607,1.754231,23.474009,24.325333,1.338137,2025-11-27,2025-11-27,1.036267,1943,1.13227,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '1.13227'}]",1875,45.61,59,3,59,488,245,128
