action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,1,,1,,,,1,,6912300992384,16 sina_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.26,0.26,,,0.26,,32.5,32.5,0,2025-11-22,2025-11-22,1,8,,,,,instagram,8,0.26,,2,,1,,
,,,,,,,,,,,,,8,,8,,,,8,,6912300992384,16 sina_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.0175,0.0175,,,0.0175,,10,10,0,2025-11-22,2025-11-22,1,14,,,,,threads,14,0.14,,6,,8,5,2
,,,,,,,,,,,,,1,,1,,,,1,,6912301641384,02 anomansollips_A_hyperealistic_Y2K,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.09,0.09,,,0.09,,90,90,0,2025-11-22,2025-11-22,1,1,,,,,audience_network,1,0.09,,5,,1,,
,11,,,2,2,2,11,,,,,,20,,20,1,1,,17,,6912301641384,02 anomansollips_A_hyperealistic_Y2K,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,2,,1.225,"[{'action_type': 'outbound_click', 'value': '1.225'}]",1.225,1.225,0.222727,,0.1225,0.1225,2.45,,0.144118,1.225,38.888889,39.516129,3.174603,2025-11-22,2025-11-22,1.016129,63,3.174603,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.174603'}]",facebook,62,2.45,3,3,3,14,7,3
,,,,,,,,,,,,,7,,7,,,,7,,6912301641384,02 anomansollips_A_hyperealistic_Y2K,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.145714,0.145714,,,0.145714,,34,34,0,2025-11-22,2025-11-22,1,30,,,,,instagram,30,1.02,1,2,1,4,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6912301641384,02 anomansollips_A_hyperealistic_Y2K,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-11-22,2025-11-22,1,1,,,,,threads,1,0.01,,9,,1,1,
,,,,,,,,,,,,,23,,23,,,,23,,6912302343584,04 creatydesign06_natural-looking_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.043478,0.043478,,,0.043478,,38.461538,83.333333,0,2025-11-22,2025-11-22,2.166667,26,,,,,audience_network,12,1,2,7,2,23,8,3
,10,,1,8,3,3,10,,,,,,216,1,216,6,4,,202,,6912302343584,04 creatydesign06_natural-looking_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,8,,3.62625,"[{'action_type': 'outbound_click', 'value': '3.62625'}]",3.62625,9.67,2.901,,0.134306,0.134306,4.835,,0.143614,3.62625,40.801688,43.363229,1.125176,2025-11-22,2025-11-22,1.06278,711,1.125176,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.125176'}]",facebook,669,29.01,36,3,35,175,94,55
,2,,,,,,2,,,,,,15,,15,,,,15,,6912302343584,04 creatydesign06_natural-looking_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,1,,,,,,1.28,,0.170667,0.170667,,,0.170667,2.56,42.666667,44.912281,1.666667,2025-11-22,2025-11-22,1.052632,60,,,,,instagram,57,2.56,2,3,2,12,6,4
,,,,,,,,,,,,,7,,7,,,,7,,6912302343584,04 creatydesign06_natural-looking_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.022857,0.022857,,,0.022857,,10.666667,10.666667,0,2025-11-22,2025-11-22,1,15,,,,,threads,15,0.16,1,6,1,7,3,1
,3,,,,1,1,3,,,,,,,,,,,,,,6912304741984,10 kimk-braids_kpop,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,0,0,,,,,,,,,,,2025-11-22,2025-11-22,0,0,,,,,audience_network,0,0,,,,,,
,11,,,,1,1,11,,,,,,,,,,,,,,6912304741984,10 kimk-braids_kpop,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,0,0,,,,,,,,,,,2025-11-22,2025-11-22,0,0,,,,,facebook,0,0,,,,,,
,15,,,5,1,1,15,,,,,,163,,163,,,,158,,6912306130584,10 kimk-braids_Slayer,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,5,,1.202,"[{'action_type': 'outbound_click', 'value': '1.202'}]",1.202,6.01,0.400667,,0.036871,0.036871,,,0.038038,1.202,30.201005,44.191176,2.512563,2025-11-22,2025-11-22,1.463235,199,2.512563,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.512563'}]",audience_network,136,6.01,34,7,37,148,70,46
,46,,,17,2,2,46,,,,,,451,,451,1,1,,433,,6912306130584,10 kimk-braids_Slayer,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,16,,3.837647,"[{'action_type': 'outbound_click', 'value': '3.837647'}]",3.837647,32.62,1.418261,,0.144656,0.144656,65.24,,0.15067,4.0775,43.493333,48.218773,1.066667,2025-11-22,2025-11-22,1.108647,1500,1.133333,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '1.133333'}]",facebook,1353,65.24,46,3,42,357,167,92
,2,,,1,2,2,2,,,,,,48,,48,,,,47,,6912306130584,10 kimk-braids_Slayer,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,2,,12.11,"[{'action_type': 'outbound_click', 'value': '12.11'}]",12.11,6.055,6.055,,0.252292,0.252292,,,0.25766,6.055,55.550459,57.666667,0.917431,2025-11-22,2025-11-22,1.038095,218,0.458716,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.458716'}]",instagram,210,12.11,3,3,3,39,15,7
,,,,1,,,,,,,,,30,,30,,,,29,,6912306130584,10 kimk-braids_Slayer,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,1,,1.31,"[{'action_type': 'outbound_click', 'value': '1.31'}]",1.31,,,,0.043667,0.043667,,,0.045172,1.31,22.982456,22.982456,1.754386,2025-11-22,2025-11-22,1,57,1.754386,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.754386'}]",threads,57,1.31,3,6,3,26,11,6
,1,,,,,,1,,,,,,28,,28,,,,28,,6912309014984,14 pennsylvanileibin_This_is_a_yo_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,1.12,,0.04,0.04,,,0.04,,21.538462,30.27027,0,2025-11-22,2025-11-22,1.405405,52,,,,,audience_network,37,1.12,3,5,3,25,10,8
,,,,2,,,,,,,,,15,,15,,,,13,,6912309014984,14 pennsylvanileibin_This_is_a_yo_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,2,,1.035,"[{'action_type': 'outbound_click', 'value': '1.035'}]",1.035,,,,0.138,0.138,,,0.159231,1.035,23.793103,26.883117,2.298851,2025-11-22,2025-11-22,1.12987,87,2.298851,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.298851'}]",facebook,77,2.07,2,3,2,11,6,3
,,,,1,,,,,,,,,6,,6,,,,5,,6912309014984,14 pennsylvanileibin_This_is_a_yo_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,1,,0.41,"[{'action_type': 'outbound_click', 'value': '0.41'}]",0.41,,,,0.068333,0.068333,,,0.082,0.41,22.777778,24.117647,5.555556,2025-11-22,2025-11-22,1.058824,18,5.555556,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.555556'}]",instagram,17,0.41,1,4,1,5,2,1
,,,,,,,,,,,,,6,,6,,,,6,,6912309014984,14 pennsylvanileibin_This_is_a_yo_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.048333,0.048333,,,0.048333,,20.714286,20.714286,0,2025-11-22,2025-11-22,1,14,,,,,threads,14,0.29,2,7,2,5,4,3
,,,,,,,,,,,,,2,,2,,,,2,,6912310269184,17 tcbailey,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.065,0.065,,,0.065,,21.666667,26,0,2025-11-22,2025-11-22,1.2,6,,,,,facebook,5,0.13,,3,,2,1,
,,,,,,,,,,,,,2,,2,,,,2,,6912310269184,17 tcbailey,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.005,0.005,,,0.005,,5,5,0,2025-11-22,2025-11-22,1,2,,,,,threads,2,0.01,,12,,2,2,2
,,,,,,,,,,,,,29,,29,,,,29,,6912318593984,04 creatydesign06_natural-looking_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.045517,0.045517,,,0.045517,,38.823529,52.8,0,2025-11-22,2025-11-22,1.36,34,,,,,audience_network,25,1.32,6,7,6,28,17,9
,42,1,,32,5,5,42,,,,,,468,,468,8,8,,428,,6912318593984,04 creatydesign06_natural-looking_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,32,,2.312813,"[{'action_type': 'outbound_click', 'value': '2.312813'}]",2.312813,14.802,1.762143,,0.158141,0.158141,9.25125,,0.172921,2.312813,41.531987,44.908981,1.795735,2025-11-22,2025-11-22,1.081311,1782,1.795735,32,"[{'action_type': 'outbound_click', 'value': '32'}]","[{'action_type': 'outbound_click', 'value': '1.795735'}]",facebook,1648,74.01,59,3,56,365,191,107
,,,,,,,,,,,,,14,,14,1,1,,13,,6912318593984,04 creatydesign06_natural-looking_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.275,0.275,3.85,,0.296154,,70,70,0,2025-11-22,2025-11-22,1,55,,,,,instagram,55,3.85,,2,,10,4,1
,,,,,,,,,,,,,16,,16,1,1,,15,,6912318593984,04 creatydesign06_natural-looking_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.075,0.075,1.2,,0.08,,42.857143,42.857143,0,2025-11-22,2025-11-22,1,28,,,,,threads,28,1.2,4,6,4,13,8,6
,5,,,1,1,1,5,,,,,,27,,27,,,,26,,6912321629384,06 echo_ai_video_iphone_photo_of_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,1,,1.31,"[{'action_type': 'outbound_click', 'value': '1.31'}]",1.31,1.31,0.262,,0.048519,0.048519,,,0.050385,1.31,38.529412,59.545455,2.941176,2025-11-22,2025-11-22,1.545455,34,2.941176,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.941176'}]",audience_network,22,1.31,9,7,9,22,9,9
,8,,,1,1,1,8,,,,,,76,,76,3,3,,72,,6912321629384,06 echo_ai_video_iphone_photo_of_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,1,,15.47,"[{'action_type': 'outbound_click', 'value': '15.47'}]",15.47,15.47,1.93375,,0.203553,0.203553,5.156667,,0.214861,15.47,44.710983,48.955696,0.289017,2025-11-22,2025-11-22,1.094937,346,0.289017,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.289017'}]",facebook,316,15.47,14,3,13,62,33,21
,4,,,1,,,4,,,,,,20,,20,1,1,,18,,6912321629384,06 echo_ai_video_iphone_photo_of_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,3,,5.29,"[{'action_type': 'outbound_click', 'value': '5.29'}]",5.29,,1.3225,,0.2645,0.2645,5.29,,0.293889,1.763333,51.359223,53.434343,2.912621,2025-11-22,2025-11-22,1.040404,103,0.970874,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.970874'}]",instagram,99,5.29,1,2,1,15,6,3
,,,,,,,,,,,,,23,,23,,,,23,,6912321629384,06 echo_ai_video_iphone_photo_of_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,,,0.067826,0.067826,,,0.067826,,24,24,0,2025-11-22,2025-11-22,1,65,,,,,threads,65,1.56,3,5,3,18,11,4
,18,,,8,3,3,18,,,,,,218,,218,,,,210,,6912323630184,07 gaiaworksstudio_31415_A_beauti_Anime_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,8,,1.68787,"[{'action_type': 'outbound_click', 'value': '1.68787'}]",1.68787,4.500988,0.750165,,0.06194,0.06194,,,0.0643,1.68787,53.161275,116.40486,3.149606,2025-11-22,2025-11-22,2.189655,254,3.149606,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '3.149606'}]",audience_network,116,13.502964,73,8,74,200,115,81
,7,1,,8,1,1,7,,,,,,92,,92,,,,84,,6912323630184,07 gaiaworksstudio_31415_A_beauti_Anime_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,8,,2.282404,"[{'action_type': 'outbound_click', 'value': '2.282404'}]",2.282404,18.259232,2.608462,,0.19847,0.19847,,,0.217372,2.282404,44.534711,52.169233,1.95122,2025-11-22,2025-11-22,1.171429,410,1.95122,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.95122'}]",facebook,350,18.259232,15,3,17,78,41,28
,1,,,2,,,1,,,,,,18,,18,,,,16,,6912323630184,07 gaiaworksstudio_31415_A_beauti_Anime_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,2,,2.025445,"[{'action_type': 'outbound_click', 'value': '2.025445'}]",2.025445,,4.050889,,0.225049,0.225049,,,0.253181,2.025445,50.010977,55.491632,2.469136,2025-11-22,2025-11-22,1.109589,81,2.469136,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.469136'}]",instagram,73,4.050889,,2,,15,5,2
,,,,1,,,,,,,,,15,,15,,,,14,,6912323630184,07 gaiaworksstudio_31415_A_beauti_Anime_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,1,,0.906915,"[{'action_type': 'outbound_click', 'value': '0.906915'}]",0.906915,,,,0.060461,0.060461,,,0.06478,0.906915,18.508479,18.508479,2.040816,2025-11-22,2025-11-22,1,49,2.040816,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.040816'}]",threads,49,0.906915,1,3,1,14,5,1
,7,,,,1,1,7,,,,,,,,,,,,,,6912324336384,07 gaiaworksstudio_31415_A_beauti_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,0,0,,,,,,,,,,,2025-11-22,2025-11-22,0,0,,,,,audience_network,0,0,,,,,,
,6,,,,,,6,,,,,,,,,,,,,,6912324336384,07 gaiaworksstudio_31415_A_beauti_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,,,,,,0,,,,,,,,,,,2025-11-22,2025-11-22,0,0,,,,,facebook,0,0,,,,,,
,11,,,8,2,2,11,,,,,,133,,133,,,,125,,6912326777784,09 kimk-braids_Slayer_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,8,,0.85,"[{'action_type': 'outbound_click', 'value': '0.85'}]",0.85,3.4,0.618182,,0.051128,0.051128,,,0.0544,0.85,45.945946,77.272727,5.405405,2025-11-22,2025-11-22,1.681818,148,5.405405,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '5.405405'}]",audience_network,88,6.8,33,8,33,112,57,39
