action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,1,,1,,,,1,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-11-27,2025-11-27,1,2,,,,,threads,2,0.02,1,9,1,1,1,1
,258,,1,43,20,20,258,,,1,1,,1465,1,1465,10,7,,1412,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,41,"[{'action_type': 'subscribe_mobile_app', 'value': '102.54'}, {'action_type': 'subscribe_total', 'value': '102.54'}, {'action_type': 'start_trial_mobile_app', 'value': '8.545'}, {'action_type': 'start_trial_total', 'value': '8.545'}]",2.384651,"[{'action_type': 'outbound_click', 'value': '2.384651'}]",2.384651,5.127,0.397442,,0.069993,0.069993,10.254,,0.07262,2.500976,23.389599,26.051829,0.935219,2025-11-27,2025-11-27,1.113821,4384,0.980839,43,"[{'action_type': 'outbound_click', 'value': '43'}]","[{'action_type': 'outbound_click', 'value': '0.980839'}]",facebook,3936,102.54,129,3,118,1324,586,319
,81,,,5,2,2,81,,,,,,156,,156,,,,151,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,9,"[{'action_type': 'subscribe_mobile_app', 'value': '7.93'}, {'action_type': 'subscribe_total', 'value': '7.93'}, {'action_type': 'start_trial_mobile_app', 'value': '3.965'}, {'action_type': 'start_trial_total', 'value': '3.965'}]",3.172,"[{'action_type': 'outbound_click', 'value': '3.172'}]",3.172,7.93,0.195802,,0.101667,0.101667,,,0.105033,1.762222,23.885542,24.858934,1.355422,2025-11-27,2025-11-27,1.040752,664,0.753012,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '0.753012'}]",instagram,638,15.86,8,2,8,135,46,22
,5,,,1,,,5,,,,,,1,,1,,,,,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.35,"[{'action_type': 'outbound_click', 'value': '0.35'}]",0.35,,0.07,,0.35,0.35,,,,0.35,17.5,17.5,5,2025-11-27,2025-11-27,1,20,5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5'}]",messenger,20,0.35,,1,,,,
,5,,,2,,,5,,,,,,116,,116,,,,114,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,2.26,"[{'action_type': 'outbound_click', 'value': '2.26'}]",2.26,,0.904,,0.038966,0.038966,,,0.039649,2.26,17.318008,17.384615,0.766284,2025-11-27,2025-11-27,1.003846,261,0.766284,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.766284'}]",threads,260,4.52,19,5,19,111,55,30
,,,,,,,,,,,,,6,,6,,,,6,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.17,0.17,,,0.17,,31.875,37.777778,0,2025-11-27,2025-11-27,1.185185,32,,,,,facebook,27,1.02,,1,,6,,
,,,,,,,,,,,,,,,,,,,,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,65,65,0,2025-11-27,2025-11-27,1,2,,,,,instagram,2,0.13,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-11-27,2025-11-27,1,2,,,,,threads,2,0.04,,2,,1,,
,,,,,,,,,,,,,8,,8,,,,8,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.0525,0.0525,,,0.0525,,46.666667,70,0,2025-11-27,2025-11-27,1.5,9,,,,,audience_network,6,0.42,2,7,3,7,6,3
,434,2,,105,30,30,434,,,3,3,,1902,4,1902,22,15,,1775,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,102,"[{'action_type': 'subscribe_mobile_app', 'value': '25.958333'}, {'action_type': 'subscribe_total', 'value': '25.958333'}, {'action_type': 'start_trial_mobile_app', 'value': '11.980769'}, {'action_type': 'start_trial_total', 'value': '11.980769'}]",1.483333,"[{'action_type': 'outbound_click', 'value': '1.483333'}]",1.483333,5.191667,0.358871,,0.081887,0.081887,7.079545,,0.087746,1.526961,27.837355,30.254468,1.823056,2025-11-27,2025-11-27,1.08683,5595,1.876676,105,"[{'action_type': 'outbound_click', 'value': '105'}]","[{'action_type': 'outbound_click', 'value': '1.876676'}]",facebook,5148,155.75,236,4,224,1690,902,523
,69,,,12,2,2,69,,,,,,345,1,345,4,3,,329,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,22,"[{'action_type': 'start_trial_mobile_app', 'value': '15.49'}, {'action_type': 'start_trial_total', 'value': '15.49'}]",2.581667,"[{'action_type': 'outbound_click', 'value': '2.581667'}]",2.581667,15.49,0.448986,,0.089797,0.089797,7.745,,0.094164,1.408182,20.598404,22.319885,1.462766,2025-11-27,2025-11-27,1.083573,1504,0.797872,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '0.797872'}]",instagram,1388,30.98,27,2,27,315,136,80
,,,,,,,,,,,,,,,,,,,,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,50,50,0,2025-11-27,2025-11-27,1,1,,,,,messenger,1,0.05,,,,,,
,1,,,3,,,1,,,,,,142,,142,,,,139,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,3,,2.433333,"[{'action_type': 'outbound_click', 'value': '2.433333'}]",2.433333,,7.3,,0.051408,0.051408,,,0.052518,2.433333,20.110193,20.56338,0.826446,2025-11-27,2025-11-27,1.022535,363,0.826446,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.826446'}]",threads,355,7.3,26,6,27,130,59,40
,,,,,,,,,,,,,1,,1,,,,1,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0,0,,,0,,0,0,0,2025-11-27,2025-11-27,1,1,,,,,audience_network,1,0,1,13,1,1,1,1
,35,,1,1,1,1,35,,,,,,44,,44,1,,,42,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,"[{'action_type': 'start_trial_mobile_app', 'value': '9.22'}, {'action_type': 'start_trial_total', 'value': '9.22'}]",9.22,"[{'action_type': 'outbound_click', 'value': '9.22'}]",9.22,9.22,0.263429,,0.209545,0.209545,9.22,,0.219524,9.22,33.165468,35.875486,0.359712,2025-11-27,2025-11-27,1.081712,278,0.359712,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.359712'}]",facebook,257,9.22,4,2,4,38,17,8
,,,,,,,,,,,,,8,,8,,,,8,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.165,0.165,,,0.165,,38.823529,38.823529,0,2025-11-27,2025-11-27,1,34,,,,,instagram,34,1.32,2,2,2,7,4,3
,,,,,,,,,,,,,,,,,,,,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,30,30,0,2025-11-27,2025-11-27,1,1,,,,,messenger,1,0.03,,,,,,
,,,,,,,,,,,,,5,,5,,,,5,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.032,0.032,,,0.032,,14.545455,14.545455,0,2025-11-27,2025-11-27,1,11,,,,,threads,11,0.16,,4,1,5,2,2
,39,,,5,1,1,39,,,,,,55,,55,,,,50,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,5,"[{'action_type': 'start_trial_mobile_app', 'value': '9.06'}, {'action_type': 'start_trial_total', 'value': '9.06'}]",1.812,"[{'action_type': 'outbound_click', 'value': '1.812'}]",1.812,9.06,0.232308,,0.164727,0.164727,,,0.1812,1.812,35.952381,40.088496,1.984127,2025-11-27,2025-11-27,1.115044,252,1.984127,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.984127'}]",facebook,226,9.06,6,2,5,47,25,15
,,,,,,,,,,,,,22,,22,,,,22,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.177273,0.177273,,,0.177273,,33.050847,34.513274,0,2025-11-27,2025-11-27,1.044248,118,,,,,instagram,113,3.9,4,2,4,21,11,4
,,,,,,,,,,,,,2,,2,,,,2,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.105,0.105,,,0.105,,26.25,26.25,0,2025-11-27,2025-11-27,1,8,,,,,threads,8,0.21,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,6916144704984,jesus_rap_1_4x5_subtitles,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,5,5,0,2025-11-27,2025-11-27,1,2,,,,,facebook,2,0.01,,1,,,,
,29,,,,,,29,,,,,,3,,3,,,,3,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,0.018276,,0.176667,0.176667,,,0.176667,,26.5,27.894737,0,2025-11-27,2025-11-27,1.052632,20,,,,,facebook,19,0.53,,2,,3,1,1
,,,,,,,,,,,,,,,,,,,,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-11-27,2025-11-27,1,1,,,,,instagram,1,0.01,,1,,,,
,31,,,2,1,1,31,,,,,,45,,45,1,1,,42,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,"[{'action_type': 'subscribe_mobile_app', 'value': '6.65'}, {'action_type': 'subscribe_total', 'value': '6.65'}, {'action_type': 'start_trial_mobile_app', 'value': '6.65'}, {'action_type': 'start_trial_total', 'value': '6.65'}]",3.325,"[{'action_type': 'outbound_click', 'value': '3.325'}]",3.325,6.65,0.214516,,0.147778,0.147778,6.65,,0.158333,3.325,47.841727,56.355932,1.438849,2025-11-27,2025-11-27,1.177966,139,1.438849,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.438849'}]",facebook,118,6.65,4,3,4,38,20,14
,,,,1,,,,,,,,,6,,6,,,,5,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,1.7,"[{'action_type': 'outbound_click', 'value': '1.7'}]",1.7,,,,0.283333,0.283333,,,0.34,,77.272727,85,0,2025-11-27,2025-11-27,1.1,22,4.545455,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.545455'}]",instagram,20,1.7,1,4,1,4,3,2
,,,,,,,,,,,,,,,,,,,,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,30,30,0,2025-11-27,2025-11-27,1,1,,,,,threads,1,0.03,,0,,,,
,,,,,,,,,,,,,,,,,,,,,6916163945384,03 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,250,250,0,2025-11-27,2025-11-27,1,1,,,,,instagram,1,0.25,,3,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.035,0.035,,,0.035,,14,14,0,2025-11-27,2025-11-27,1,5,,,,,facebook,5,0.07,,3,,2,,
,,,,,,,,,,,,,,,,,,,,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-11-27,2025-11-27,1,1,,,,,instagram,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916166162984,05 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,360,360,0,2025-11-27,2025-11-27,1,1,,,,,facebook,1,0.36,,3,,,,
