action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,1,,1,,,,1,,6913866606384,jesus_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0,0,,,0,,0,0,0,2025-11-24,2025-11-24,1,1,,,,,threads,1,0,,3,,,,
,,,,,,,,,,,,,11,,11,,,,11,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.04182,0.04182,,,0.04182,,27.060199,46.002339,0,2025-11-24,2025-11-24,1.7,17,,,,,audience_network,10,0.460023,5,6,5,10,9,5
5,495,19,1,478,40,40,495,5,5,2,2,5,5734,6,5734,37,28,5,5219,5,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,453,"[{'action_type': 'subscribe_mobile_app', 'value': '80.911614'}, {'action_type': 'subscribe_total', 'value': '80.911614'}]",0.677085,"[{'action_type': 'outbound_click', 'value': '0.677085'}]",0.677085,8.091161,0.653831,64.729291,0.056443,0.056443,8.747202,64.729291,0.062013,0.714451,20.516416,22.441163,2.871632,2025-11-24,2025-11-24,1.093815,15775,3.030111,478,"[{'action_type': 'outbound_click', 'value': '478'}]","[{'action_type': 'outbound_click', 'value': '3.030111'}]",facebook,14422,323.646456,795,4,738,5030,2495,1524
3,91,,1,23,6,6,91,3,3,1,1,3,802,2,802,9,5,3,770,3,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,45,"[{'action_type': 'subscribe_mobile_app', 'value': '21.36442'}, {'action_type': 'subscribe_total', 'value': '21.36442'}, {'action_type': 'start_trial_mobile_app', 'value': '64.093259'}, {'action_type': 'start_trial_total', 'value': '64.093259'}]",2.786663,"[{'action_type': 'outbound_click', 'value': '2.786663'}]",2.786663,10.68221,0.704322,21.36442,0.079917,0.079917,7.121473,21.36442,0.083238,1.424295,22.078284,23.451613,1.550121,2025-11-24,2025-11-24,1.062203,2903,0.792284,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '0.792284'}]",instagram,2733,64.093259,81,5,82,731,322,170
,,,,,,,,,,,,,,,,,,,,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,0,0,0,2025-11-24,2025-11-24,1,2,,,,,messenger,2,0,,,,,,
,,,,1,,,,,,1,1,,146,,146,2,1,,143,,6913866606584,tyson_rap_2_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,5.140261,"[{'action_type': 'outbound_click', 'value': '5.140261'}]",5.140261,,,,0.035207,0.035207,2.570131,,0.035946,5.140261,17.020733,17.020733,0.331126,2025-11-24,2025-11-24,1,302,0.331126,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.331126'}]",threads,302,5.140261,31,6,31,138,80,47
,,,,5,1,1,,,,,,,29,,29,,,,24,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,5,,0.552,"[{'action_type': 'outbound_click', 'value': '0.552'}]",0.552,2.76,,,0.095172,0.095172,,,0.115,0.552,37.808219,48.421053,6.849315,2025-11-24,2025-11-24,1.280702,73,6.849315,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '6.849315'}]",facebook,57,2.76,4,3,4,22,11,9
,,,,1,,,,,,,,,11,,11,,,,10,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,1.18,"[{'action_type': 'outbound_click', 'value': '1.18'}]",1.18,,,,0.107273,0.107273,,,0.118,1.18,62.105263,62.105263,5.263158,2025-11-24,2025-11-24,1,19,5.263158,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.263158'}]",instagram,19,1.18,1,4,1,8,4,3
,,,,,,,,,,,,,4,,4,,,,4,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.015,0.015,,,0.015,,10,10,0,2025-11-24,2025-11-24,1,6,,,,,threads,6,0.06,1,8,1,4,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6914859920984,pose_bday,6914859920584,FB_iOS_Purchase_itoshi_bday_241125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-11-24,2025-11-24,1,1,,,,,audience_network,1,0.04,1,12,1,1,1,1
,33,,,13,3,3,33,,,,,,206,,206,,,,193,,6914859920984,pose_bday,6914859920584,FB_iOS_Purchase_itoshi_bday_241125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,13,,2.532308,"[{'action_type': 'outbound_click', 'value': '2.532308'}]",2.532308,10.973333,0.997576,,0.159806,0.159806,,,0.17057,2.532308,30.737628,36.215622,1.213819,2025-11-24,2025-11-24,1.178218,1071,1.213819,13,"[{'action_type': 'outbound_click', 'value': '13'}]","[{'action_type': 'outbound_click', 'value': '1.213819'}]",facebook,909,32.92,41,3,41,193,94,58
,60,,,12,4,4,60,,,,,,115,,115,,,,103,,6914859920984,pose_bday,6914859920584,FB_iOS_Purchase_itoshi_bday_241125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,20,,2.816667,"[{'action_type': 'outbound_click', 'value': '2.816667'}]",2.816667,8.45,0.563333,,0.293913,0.293913,,,0.328155,1.69,36.899563,42.197253,2.183406,2025-11-24,2025-11-24,1.143571,916,1.310044,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.310044'}]",instagram,801,33.8,23,2,23,101,52,37
,,,,1,,,,,,,,,10,,10,,,,9,,6914859920984,pose_bday,6914859920584,FB_iOS_Purchase_itoshi_bday_241125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,0.44,"[{'action_type': 'outbound_click', 'value': '0.44'}]",0.44,,,,0.044,0.044,,,0.048889,0.44,15.172414,15.172414,3.448276,2025-11-24,2025-11-24,1,29,3.448276,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.448276'}]",threads,29,0.44,2,3,2,9,6,2
