action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,conversion_rate_ranking,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,engagement_rate_ranking,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,quality_ranking,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,15,,,,,,15,,,,,,,,,,,,,,6898088286784,#22_fbg,6898088286984,FB_iOS_Purchase_itoshi_mixedstyles,6897116451584,FB_iOS_Purchase_itoshi_v1_set2,0,UNKNOWN,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,5,,,,,,5,,,,,,,,,,,,,,6910104803984,redpants_braids_4x5,6910102448584,FB_iOS_Purchase_itoshi_sliding_mixed_141125,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,UNKNOWN,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,5,,,,,,5,,,,,,,,,,,,,,6910105019184,spacebuns_braids_4x5,6910102448584,FB_iOS_Purchase_itoshi_sliding_mixed_141125,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,UNKNOWN,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,2,,,,,,2,,,,,,,,,,,,,,6910489554784,kdash_sisters,6910489554184,FB_iOS_Purchase_itoshi_kimkvariants_151125,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,UNKNOWN,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,6911402806784,#22_fbg_dre,6911402806384,FB_iOS_Purchase_itoshi_ogfbgvariants_MUSIC_171125_1day,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,UNKNOWN,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,23,,,,2,2,23,,,,,,,,,,,,,,6911404174784,snoop_y2kslide,6911404173984,FB_iOS_Purchase_itoshi_y2ksliding_151125_1day,6910102452984,FB_iOS_Purchase_itoshi_v1_set3,0,UNKNOWN,,,,,0,0,,,,,,,,,,,2025-11-21,2025-11-21,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,,,,,1,1,,,,,,,,,,,,,,,6911782278184,Ad #10 seunbaengnam6129_korean_girl_t_4X5,6911773196984,FB_iOS_Purchase_itoshi_fbgvariants_4x5_181125_1D,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,0,,,,,,,,,,,,2025-11-21,2025-11-21,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,13,,,9,5,5,13,,,,,,167,,167,1,1,,157,,6911784820584,Ad #12 u4124128568_Ultra_realistic_se_4X5,6911773196984,FB_iOS_Purchase_itoshi_fbgvariants_4x5_181125_1D,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,9,UNKNOWN,,2.104444,"[{'action_type': 'outbound_click', 'value': '2.104444'}]",2.104444,3.788,1.456923,,0.113413,0.113413,18.94,,0.120637,2.104444,39.706499,47.707809,1.886792,2025-11-21,2025-11-21,UNKNOWN,1.201511,477,1.886792,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.886792'}]",UNKNOWN,397,18.94,30,4,30,141,73,46
,35,,,1,1,1,35,,,,,,49,,49,,,,48,,6911799701784,Ad #9 salty_4X5,6911773196984,FB_iOS_Purchase_itoshi_fbgvariants_4x5_181125_1D,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,1,UNKNOWN,,10.91,"[{'action_type': 'outbound_click', 'value': '10.91'}]",10.91,10.91,0.311714,,0.222653,0.222653,,,0.227292,10.91,71.30719,74.217687,0.653595,2025-11-21,2025-11-21,UNKNOWN,1.040816,153,0.653595,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.653595'}]",UNKNOWN,147,10.91,6,3,6,39,24,12
,,1,,10,,,,,,,,,342,,342,1,1,,331,,6912273544584,momo_fb_genericendcard,6912270982784,FB_iOS_Purchase_itoshi_borrowed_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,10,BELOW_AVERAGE_35,,3.093,"[{'action_type': 'outbound_click', 'value': '3.093'}]",3.093,,,,0.090439,0.090439,30.93,,0.093444,3.093,38.759399,50.539216,1.253133,2025-11-21,2025-11-21,AVERAGE,1.303922,798,1.253133,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.253133'}]",ABOVE_AVERAGE,612,30.93,75,5,77,277,126,96
,,,,,,,,,,,,,8,,8,,,,8,,6912278892984,01 aiartist3_A_selfie_of_a_20-yea_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,,,0.12875,0.12875,,,0.12875,,38.148148,42.916667,0,2025-11-21,2025-11-21,UNKNOWN,1.125,27,,,,,UNKNOWN,24,1.03,,3,,7,1,
,,,,,,,,,,,,,8,,8,,,,8,,6912279881584,06 aecho_ai_video_iphone_photo_of_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,,,0.08875,0.08875,,,0.08875,,41.764706,50.714286,0,2025-11-21,2025-11-21,UNKNOWN,1.214286,17,,,,,UNKNOWN,14,0.71,2,5,2,7,3,3
,,,,,,,,,,,,,8,,8,,,,8,,6912281081184,07 gaiaworksstudio_31415_A_beauti_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,,,0.21375,0.21375,,,0.21375,,36.382979,42.75,0,2025-11-21,2025-11-21,UNKNOWN,1.175,47,,,,,UNKNOWN,40,1.71,2,3,2,7,2,2
,14,,,5,1,1,14,,,,,,42,,42,,,,37,,6912281720584,09 joel5934846_a_ginger_cat_and_w_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,5,UNKNOWN,,1.29,"[{'action_type': 'outbound_click', 'value': '1.29'}]",1.29,6.45,0.460714,,0.153571,0.153571,,,0.174324,1.29,33.076923,39.090909,2.564103,2025-11-21,2025-11-21,UNKNOWN,1.181818,195,2.564103,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.564103'}]",UNKNOWN,165,6.45,8,3,8,27,15,10
,,,,,,,,,,,,,3,,3,,,,3,,6912284591584,12 mathic0321_A_gorgeous_Thai_wom_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,,,0.156667,0.156667,,,0.156667,,16.785714,21.363636,0,2025-11-21,2025-11-21,UNKNOWN,1.272727,28,,,,,UNKNOWN,22,0.47,,1,,3,1,
,,,,,,,,,,,,,3,,3,,,,3,,6912298310784,13 peachyb__beautiful_russian_gir_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,,,0.09,0.09,,,0.09,,33.75,33.75,0,2025-11-21,2025-11-21,UNKNOWN,1,8,,,,,UNKNOWN,8,0.27,3,10,3,3,3,3
,,,,,,,,,,,,,7,,7,,,,7,,6912299468384,14 pennsylvanileibin_This_is_a_yo_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,,,0.125714,0.125714,,,0.125714,,38.26087,40,0,2025-11-21,2025-11-21,UNKNOWN,1.045455,23,,,,,UNKNOWN,22,0.88,1,4,1,5,3,2
,,,,3,,,,,,,,,57,,57,1,1,,53,,6912300992384,16 sina_Anime,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,4,UNKNOWN,,1.93,"[{'action_type': 'outbound_click', 'value': '1.93'}]",1.93,,,,0.101579,0.101579,5.79,,0.109245,1.4475,33.662791,38.85906,2.325581,2025-11-21,2025-11-21,UNKNOWN,1.154362,172,1.744186,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.744186'}]",UNKNOWN,149,5.79,5,11,5,45,19,10
,,,,3,,,,,,,,,26,,26,,,,23,,6912301518184,01 aiartist3_A_selfie_of_a_20-yea_Y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,2,UNKNOWN,,0.476667,"[{'action_type': 'outbound_click', 'value': '0.476667'}]",0.476667,,,,0.055,0.055,,,0.062174,0.715,34.878049,42.058824,4.878049,2025-11-21,2025-11-21,UNKNOWN,1.205882,41,7.317073,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '7.317073'}]",UNKNOWN,34,1.43,3,7,3,19,8,6
,27,,,26,5,5,27,,,,,,311,,311,5,5,,280,,6912301641384,02 anomansollips_A_hyperealistic_Y2K,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,26,AVERAGE,,1.806154,"[{'action_type': 'outbound_click', 'value': '1.806154'}]",1.806154,9.392,1.739259,,0.150997,0.150997,9.392,,0.167714,1.806154,37.718876,44.80916,2.088353,2025-11-21,2025-11-21,AVERAGE,1.187977,1245,2.088353,26,"[{'action_type': 'outbound_click', 'value': '26'}]","[{'action_type': 'outbound_click', 'value': '2.088353'}]",AVERAGE,1048,46.96,15,3,15,228,101,49
,50,,,7,2,2,50,,,,,,118,,118,1,1,,110,,6912301860784,03 acreatydesign06_natural-looking_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,7,UNKNOWN,,2.752857,"[{'action_type': 'outbound_click', 'value': '2.752857'}]",2.752857,9.635,0.3854,,0.163305,0.163305,19.27,,0.175182,2.752857,44.197248,46.771845,1.605505,2025-11-21,2025-11-21,UNKNOWN,1.058252,436,1.605505,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.605505'}]",UNKNOWN,412,19.27,16,4,16,93,49,32
1,111,,,43,13,13,111,1,1,,,1,1105,1,1105,8,7,1,1054,1,6912302343584,04 creatydesign06_natural-looking_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,40,AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '147.17'}, {'action_type': 'subscribe_total', 'value': '147.17'}]",3.422558,"[{'action_type': 'outbound_click', 'value': '3.422558'}]",3.422558,11.320769,1.325856,147.17,0.133186,0.133186,18.39625,147.17,0.13963,3.67925,36.783304,41.538244,0.99975,2025-11-21,2025-11-21,BELOW_AVERAGE_35,1.129269,4001,1.074731,43,"[{'action_type': 'outbound_click', 'value': '43'}]","[{'action_type': 'outbound_click', 'value': '1.074731'}]",AVERAGE,3543,147.17,145,3,141,894,457,268
,,,,,,,,,,,,,2,,2,,,,2,,6912303707184,06_echo_ai_video_iphone_photo_of__y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,,,0.245,0.245,,,0.245,,40.833333,44.545455,0,2025-11-21,2025-11-21,UNKNOWN,1.090909,12,,,,,UNKNOWN,11,0.49,,2,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6912304054384,07 gaiaworksstudio_31415_A_beauti_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,,,0.42,0.42,,,0.42,,32.307692,38.181818,0,2025-11-21,2025-11-21,UNKNOWN,1.181818,13,,,,,UNKNOWN,11,0.42,,2,,1,1,1
2,265,,,59,16,16,265,2,2,,,2,1937,1,1937,9,8,2,1869,2,6912304741984,10 kimk-braids_kpop,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,55,AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '177.36'}, {'action_type': 'subscribe_total', 'value': '177.36'}]",3.006102,"[{'action_type': 'outbound_click', 'value': '3.006102'}]",3.006102,11.085,0.669283,88.68,0.091564,0.091564,19.706667,88.68,0.094896,3.224727,31.319089,35.953781,0.971217,2025-11-21,2025-11-21,AVERAGE,1.147983,5663,1.041851,59,"[{'action_type': 'outbound_click', 'value': '59'}]","[{'action_type': 'outbound_click', 'value': '1.041851'}]",AVERAGE,4933,177.36,243,4,235,1578,777,458
1,92,,1,28,4,4,92,1,1,,,1,623,,623,4,3,1,591,1,6912306130584,10 kimk-braids_Slayer,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,26,AVERAGE,,2.641429,"[{'action_type': 'outbound_click', 'value': '2.641429'}]",2.641429,18.49,0.803913,73.96,0.118716,0.118716,18.49,73.96,0.125144,2.844615,40.503834,44.769976,1.423877,2025-11-21,2025-11-21,AVERAGE,1.105327,1826,1.533406,28,"[{'action_type': 'outbound_click', 'value': '28'}]","[{'action_type': 'outbound_click', 'value': '1.533406'}]",ABOVE_AVERAGE,1652,73.96,91,4,90,495,239,144
,1,,,5,1,1,1,,,,,,226,,226,4,4,,217,,6912306508784,10 kimk-braids_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,5,AVERAGE,,4.888,"[{'action_type': 'outbound_click', 'value': '4.888'}]",4.888,24.44,24.44,,0.108142,0.108142,6.11,,0.112627,4.888,45.76779,51.022965,0.93633,2025-11-21,2025-11-21,AVERAGE,1.114823,534,0.93633,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '0.93633'}]",ABOVE_AVERAGE,479,24.44,36,4,38,197,103,63
1,66,,,,,,66,1,1,,,1,,,,,,1,,1,6912306816784,11 leesa_91134_a_wide_shot_photo_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,"[{'action_type': 'subscribe_mobile_app', 'value': '0'}, {'action_type': 'subscribe_total', 'value': '0'}]",,,,,0,0,,,,0,,,,,,2025-11-21,2025-11-21,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,,1,,5,,,,,,,,,98,,98,,,,93,,6912309014984,14 pennsylvanileibin_This_is_a_yo_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,5,UNKNOWN,,1.564,"[{'action_type': 'outbound_click', 'value': '1.564'}]",1.564,,,,0.079796,0.079796,,,0.084086,1.564,27.058824,36.203704,1.730104,2025-11-21,2025-11-21,UNKNOWN,1.337963,289,1.730104,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.730104'}]",UNKNOWN,216,7.82,22,4,21,82,50,28
,12,,,,1,1,12,,,,,,,,,,,,,,6912309362384,15 redlady_v2_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,0,0,,,,,,,,,,,2025-11-21,2025-11-21,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,,,,1,,,,,,,,,21,,21,,,,20,,6912309671784,16 sina_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,1,UNKNOWN,,1.34,"[{'action_type': 'outbound_click', 'value': '1.34'}]",1.34,,,,0.06381,0.06381,,,0.067,1.34,26.27451,28.510638,1.960784,2025-11-21,2025-11-21,UNKNOWN,1.085106,51,1.960784,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.960784'}]",UNKNOWN,47,1.34,1,4,1,15,11,5
,,,,,,,,,,,,,24,,24,,,,24,,6912310269184,17 tcbailey,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,,,0.062083,0.062083,,,0.062083,,27.090909,31.041667,0,2025-11-21,2025-11-21,UNKNOWN,1.145833,55,,,,,UNKNOWN,48,1.49,3,5,3,16,11,5
,8,,,,,,8,,,,,,,,,,,,,,6912310621384,05 daryna08449_Create_a_realistic_y2k,6912278892584,FB_iOS_Purchase_itoshi_splitscreen_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,0,,,,,,,,,,,2025-11-21,2025-11-21,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,,,,,,,,,,,,,9,,9,,,,9,,6912311359584,01 aiartist3_A_selfie_of_a_20-yea_Anime_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,,,,0.114444,0.114444,,,0.114444,,29.428571,31.212121,0,2025-11-21,2025-11-21,UNKNOWN,1.060606,35,,,,,UNKNOWN,33,1.03,1,3,1,8,2,2
,9,,,,2,2,9,,,,,,,,,,,,,,6912313929984,02 anomansollips_A_hyperealistic__Y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,0,UNKNOWN,,,,,0,0,,,,,,,,,,,2025-11-21,2025-11-21,UNKNOWN,0,0,,,,,UNKNOWN,0,0,,,,,,
,195,2,,70,20,20,195,,,1,1,,1244,2,1244,17,14,,1157,,6912314593984,03 celokmr_an_attractive_black_pl_Y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,65,AVERAGE,,1.800571,"[{'action_type': 'outbound_click', 'value': '1.800571'}]",1.800571,6.302,0.646359,,0.101318,0.101318,7.414118,,0.108937,1.939077,37.389499,42.423426,1.928211,2025-11-21,2025-11-21,AVERAGE,1.134635,3371,2.076535,70,"[{'action_type': 'outbound_click', 'value': '70'}]","[{'action_type': 'outbound_click', 'value': '2.076535'}]",ABOVE_AVERAGE,2971,126.04,261,4,255,1009,548,341
,1,,,1,,,1,,,,,,30,,30,,,,29,,6912318593984,04 creatydesign06_natural-looking_y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,1,UNKNOWN,,4.12,"[{'action_type': 'outbound_click', 'value': '4.12'}]",4.12,,4.12,,0.137333,0.137333,,,0.142069,4.12,40,44.782609,0.970874,2025-11-21,2025-11-21,UNKNOWN,1.119565,103,0.970874,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.970874'}]",UNKNOWN,92,4.12,7,3,7,27,12,9
1,78,,,21,6,6,78,1,1,,,1,544,,544,3,3,1,520,1,6912320073384,05 daryna08449_Create_a_realistic_Y2k_pnp,6912311358984,FB_iOS_Purchase_itoshi_pnp_191125,6911773197184,FB_iOS_Purchase_itoshi_v1_set5_181125,29,AVERAGE,,3.54,"[{'action_type': 'outbound_click', 'value': '3.717'}]",3.54,12.39,0.953077,74.34,0.136654,0.136654,24.78,74.34,0.142962,2.563448,28.99376,31.104603,1.131045,2025-11-21,2025-11-21,AVERAGE,1.072803,2564,0.819033,21,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '0.780031'}]",AVERAGE,2390,74.34,67,3,67,421,179,97
