action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,246,,,51,19,19,246,,,2,2,,1281,1,1281,31,28,,1199,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,69,"[{'action_type': 'subscribe_mobile_app', 'value': '15.703641'}, {'action_type': 'subscribe_total', 'value': '15.703641'}, {'action_type': 'start_trial_mobile_app', 'value': '12.213943'}, {'action_type': 'start_trial_total', 'value': '12.213943'}]",2.155402,"[{'action_type': 'outbound_click', 'value': '2.155402'}]",2.155402,5.785552,0.446852,,0.085812,0.085812,3.545984,,0.091681,1.593123,28.935375,30.058925,1.816267,2025-12-01,2025-12-01,1.03883,3799,1.342459,51,"[{'action_type': 'outbound_click', 'value': '51'}]","[{'action_type': 'outbound_click', 'value': '1.342459'}]",instagram,3657,109.925489,117,4,117,1077,541,327
,,,,,,,,,,,,,,,,,,,,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,19.999179,19.999179,0,2025-12-01,2025-12-01,1,1,,,,,messenger,1,0.019999,,,,,,
,,,,,,,,,,,,,87,,87,1,1,,86,,6916168066184,12 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.051722,0.051722,4.499815,,0.052323,,25.713231,25.861008,0,2025-12-01,2025-12-01,1.005747,175,,,,,threads,174,4.499815,15,7,16,84,49,24
,,,,,,,,,,,,,1,,1,,,,1,,6916170551184,14 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-12-01,2025-12-01,1,1,,,,,instagram,1,0.04,,9,,1,1,
,,,,,,,,,,,,,,,,,,,,,6916171454184,15 tyson,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,30,37.5,0,2025-12-01,2025-12-01,1.25,5,,,,,facebook,4,0.15,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916171835184,16 Curry,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,20,20,0,2025-12-01,2025-12-01,1,1,,,,,facebook,1,0.02,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916172137384,17 Lebrone,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.145,0.145,,,0.145,,36.25,36.25,0,2025-12-01,2025-12-01,1,8,,,,,facebook,8,0.29,,1,,2,,
,,,,,,,,,,,,,,,,,,,,,6916172137384,17 Lebrone,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,15,15,0,2025-12-01,2025-12-01,1,2,,,,,instagram,2,0.03,,2,,,,
,,,,,,,,,,,,,10,,10,,,,10,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.135,0.135,,,0.135,,112.5,192.857143,0,2025-12-01,2025-12-01,1.714286,12,,,,,audience_network,7,1.35,2,6,2,8,4,2
,20,,,17,6,6,20,,,,,,362,1,362,2,1,,343,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,17,,2.377059,"[{'action_type': 'outbound_click', 'value': '2.377059'}]",2.377059,6.735,2.0205,,0.11163,0.11163,20.205,,0.117813,2.377059,37.175713,43.173077,1.563937,2025-12-01,2025-12-01,1.161325,1087,1.563937,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '1.563937'}]",facebook,936,40.41,46,3,45,311,151,109
,,,,,,,,,,,,,103,1,103,1,,,102,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,,,,,,,0.103107,0.103107,10.62,,0.104118,10.62,29.175824,31.235294,0.274725,2025-12-01,2025-12-01,1.070588,364,,,,,instagram,340,10.62,8,3,8,84,39,21
,,,,,,,,,,,,,42,,42,,,,42,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.059524,0.059524,,,0.059524,,32.467532,32.894737,0,2025-12-01,2025-12-01,1.013158,77,,,,,threads,76,2.5,12,14,12,37,22,14
,439,,,72,31,31,439,,,1,1,,1312,4,1312,17,12,,1223,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,68,"[{'action_type': 'subscribe_mobile_app', 'value': '44.54'}, {'action_type': 'subscribe_total', 'value': '44.54'}, {'action_type': 'start_trial_mobile_app', 'value': '14.846667'}, {'action_type': 'start_trial_total', 'value': '14.846667'}]",0.618611,"[{'action_type': 'outbound_click', 'value': '0.618611'}]",0.618611,1.436774,0.101458,,0.033948,0.033948,2.62,,0.036419,0.655,10.967742,11.61711,1.674464,2025-12-01,2025-12-01,1.059207,4061,1.772962,72,"[{'action_type': 'outbound_click', 'value': '72'}]","[{'action_type': 'outbound_click', 'value': '1.772962'}]",facebook,3834,44.54,163,3,143,1080,529,356
,43,,,7,4,4,43,,,1,1,,139,1,139,4,2,,128,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,9,,0.792857,"[{'action_type': 'outbound_click', 'value': '0.792857'}]",0.792857,1.3875,0.12907,,0.039928,0.039928,1.3875,,0.043359,0.616667,15.289256,15.633803,2.479339,2025-12-01,2025-12-01,1.022535,363,1.928375,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.928375'}]",instagram,355,5.55,13,4,13,108,54,33
,,,,1,,,,,,,,,57,,57,,,,56,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,6913347651784,FB_iOS_itoshi_rap_install,1,,1.66,"[{'action_type': 'outbound_click', 'value': '1.66'}]",1.66,,,,0.029123,0.029123,,,0.029643,1.66,15.37037,15.37037,0.925926,2025-12-01,2025-12-01,1,108,0.925926,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.925926'}]",threads,108,1.66,9,6,9,53,27,13
,,,,1,,,,,,,,,6,,6,,,,5,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.37,"[{'action_type': 'outbound_click', 'value': '0.37'}]",0.37,,,,0.061667,0.061667,,,0.074,0.37,20.555556,21.764706,5.555556,2025-12-01,2025-12-01,1.058824,18,5.555556,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.555556'}]",facebook,17,0.37,,2,,4,1,
,7,,,1,1,1,7,,,,,,3,,3,,,,2,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.56,"[{'action_type': 'outbound_click', 'value': '0.56'}]",0.56,0.56,0.08,,0.186667,0.186667,,,0.28,0.56,43.076923,43.076923,7.692308,2025-12-01,2025-12-01,1,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",instagram,13,0.56,,3,,2,1,1
,,,,,,,,,,,,,,,,,,,,,6916177884984,14 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,1,,,,,facebook,1,0.01,,4,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916177884984,14 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-01,2025-12-01,1,2,,,,,instagram,2,0.03,,3,,1,,
,3,,,1,,,3,,,,,,19,,19,1,1,,17,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.4,"[{'action_type': 'outbound_click', 'value': '0.4'}]",0.4,,0.133333,,0.021053,0.021053,0.4,,0.023529,0.4,12.121212,12.5,3.030303,2025-12-01,2025-12-01,1.03125,33,3.030303,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.030303'}]",facebook,32,0.4,2,4,1,16,9,5
,3,,,1,,,3,,,1,1,,8,,8,2,1,,5,,6916177885184,12 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.19,"[{'action_type': 'outbound_click', 'value': '0.19'}]",0.19,,0.063333,,0.02375,0.02375,0.095,,0.038,0.19,21.111111,21.111111,11.111111,2025-12-01,2025-12-01,1,9,11.111111,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",instagram,9,0.19,,4,,5,1,
,,,,,,,,,,,,,1,,1,,,,1,,6916177885584,09 anomansollips - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.04,0.04,,,0.04,,10,10,0,2025-12-01,2025-12-01,1,4,,,,,instagram,4,0.04,,2,,1,,
,123,,,7,9,9,123,,,,,,157,,157,2,2,,148,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,7,,0.844286,"[{'action_type': 'outbound_click', 'value': '0.844286'}]",0.844286,0.656667,0.048049,,0.037643,0.037643,2.955,,0.039932,0.844286,11.542969,11.656805,1.367188,2025-12-01,2025-12-01,1.009862,512,1.367188,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.367188'}]",facebook,507,5.91,26,3,24,135,78,57
,2,,,1,,,2,,,,,,13,,13,,,,12,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.61,"[{'action_type': 'outbound_click', 'value': '0.61'}]",0.61,,0.305,,0.046923,0.046923,,,0.050833,0.61,24.4,24.4,4,2025-12-01,2025-12-01,1,25,4,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4'}]",instagram,25,0.61,,4,,10,8,4
,,,,,,,,,,,,,,,,,,,,,6916177885984,07 black_4 - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,2,,,,,threads,2,0.02,,2,,,,
,894,6,3,181,67,67,894,,,2,2,,4328,3,4328,88,80,,4059,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,178,"[{'action_type': 'subscribe_mobile_app', 'value': '14.03563'}, {'action_type': 'subscribe_total', 'value': '14.03563'}, {'action_type': 'start_trial_mobile_app', 'value': '12.281177'}, {'action_type': 'start_trial_total', 'value': '12.281177'}]",0.542814,"[{'action_type': 'outbound_click', 'value': '0.542814'}]",0.542814,1.466409,0.109899,,0.022701,0.022701,1.116471,,0.024205,0.551963,11.240066,11.492504,2.03638,2025-12-01,2025-12-01,1.022459,8741,2.070701,181,"[{'action_type': 'outbound_click', 'value': '181'}]","[{'action_type': 'outbound_click', 'value': '2.070701'}]",facebook,8549,98.249413,535,5,474,3636,1990,1588
,124,,,3,4,4,124,,,,,,152,,152,7,7,,142,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,3,"[{'action_type': 'subscribe_mobile_app', 'value': '5.32051'}, {'action_type': 'subscribe_total', 'value': '5.32051'}, {'action_type': 'start_trial_mobile_app', 'value': '5.32051'}, {'action_type': 'start_trial_total', 'value': '5.32051'}]",1.773503,"[{'action_type': 'outbound_click', 'value': '1.773503'}]",1.773503,1.330127,0.042907,,0.035003,0.035003,0.760073,,0.037468,1.773503,14.779194,14.779194,0.833333,2025-12-01,2025-12-01,1,360,0.833333,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.833333'}]",instagram,360,5.32051,6,4,6,126,58,38
,,,,1,,,,,,,,,1,,1,,,,,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,1,,0.150014,"[{'action_type': 'outbound_click', 'value': '0.150014'}]",0.150014,,,,0.150014,0.150014,,,,0.150014,11.539567,11.539567,7.692308,2025-12-01,2025-12-01,1,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",messenger,13,0.150014,,,,,,
,,,,,,,,,,,,,26,,26,1,1,,25,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.025387,0.025387,0.660063,,0.026403,,12.223393,12.223393,0,2025-12-01,2025-12-01,1,54,,,,,threads,54,0.660063,1,3,1,21,4,2
,,,,,,,,,,,,,1,,1,,,,1,,6916177886784,04 Prerna - Copy,6916176936184,FB_iOS_itoshi_rap_female,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.04,0.04,,,0.04,,10,10,0,2025-12-01,2025-12-01,1,4,,,,,facebook,4,0.04,,4,,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-01,2025-12-01,1,1,,,,,facebook,1,0,,3,,,,
,,,,,,,,,,,,,,,,,,,,,6916857336784,01 Santa_slim,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,2,,,,,facebook,2,0.02,,1,,,,
,89,1,,24,5,5,89,,,,,,459,1,459,5,4,,430,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,21,,0.385,"[{'action_type': 'outbound_click', 'value': '0.385'}]",0.385,1.848,0.10382,,0.020131,0.020131,1.848,,0.021488,0.44,10.043478,10.289532,2.282609,2025-12-01,2025-12-01,1.024499,920,2.608696,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '2.608696'}]",facebook,898,9.24,67,5,62,396,236,168
,5,,,5,,,5,,,,,,41,,41,3,3,,33,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,5,,0.19,"[{'action_type': 'outbound_click', 'value': '0.19'}]",0.19,,0.19,,0.023171,0.023171,0.316667,,0.028788,0.19,11.875,12.025316,6.25,2025-12-01,2025-12-01,1.012658,80,6.25,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '6.25'}]",instagram,79,0.95,5,5,5,30,14,10
,,,,,,,,,,,,,,,,,,,,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,1,,,,,messenger,1,0.01,,,,,,
,,,,,,,,,,,,,31,,31,,,,31,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.018065,0.018065,,,0.018065,,9.491525,9.491525,0,2025-12-01,2025-12-01,1,59,,,,,threads,59,0.56,3,6,3,29,11,8
,,,,,,,,,,,,,2,,2,,,,2,,6916862364784,03 Mike_gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.015,0.015,,,0.015,,10,10,0,2025-12-01,2025-12-01,1,3,,,,,facebook,3,0.03,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,6916862364784,03 Mike_gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,1,,,,,threads,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,17.5,17.5,0,2025-12-01,2025-12-01,1,4,,,,,facebook,4,0.07,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-12-01,2025-12-01,1,1,,,,,instagram,1,0,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6916863278384,03 will_loseYourself,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-01,2025-12-01,1,2,,,,,facebook,2,0.02,,4,,1,1,
,909,4,,197,79,79,909,,,,,,4315,5,4315,82,77,,4036,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,193,"[{'action_type': 'subscribe_mobile_app', 'value': '10.41177'}, {'action_type': 'subscribe_total', 'value': '10.41177'}, {'action_type': 'start_trial_mobile_app', 'value': '10.41177'}, {'action_type': 'start_trial_total', 'value': '10.41177'}]",0.475665,"[{'action_type': 'outbound_click', 'value': '0.475665'}]",0.475665,1.186151,0.103087,,0.021716,0.021716,1.142755,,0.023218,0.485523,10.697024,11.140878,2.203196,2025-12-01,2025-12-01,1.041493,8760,2.248858,197,"[{'action_type': 'outbound_click', 'value': '197'}]","[{'action_type': 'outbound_click', 'value': '2.248858'}]",facebook,8411,93.705927,504,5,436,3696,2115,1312
,138,,,18,12,12,138,,,,,,332,1,332,12,11,,302,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,22,,0.540207,"[{'action_type': 'outbound_click', 'value': '0.540207'}]",0.540207,0.810311,0.070462,,0.029288,0.029288,0.810311,,0.032198,0.441988,12.694162,12.744073,2.872063,2025-12-01,2025-12-01,1.003932,766,2.349869,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '2.349869'}]",instagram,763,9.723728,23,4,23,265,133,72
,,,,,,,,,,,,,44,,44,1,1,,43,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.020462,0.020462,0.900345,,0.020938,,11.396775,11.396775,0,2025-12-01,2025-12-01,1,79,,,,,threads,79,0.900345,8,15,10,37,23,15
,,,,,,,,,,,,,2,,2,,,,2,,6916865002784,04 will_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.005,0.005,,,0.005,,5,5,0,2025-12-01,2025-12-01,1,2,,,,,facebook,2,0.01,,7,,1,1,1
,,,,,,,,,,,,,5,,5,,,,5,,6917461954584,02 snoop_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.028,0.028,,,0.028,,20,20,0,2025-12-01,2025-12-01,1,7,,,,,facebook,7,0.14,,4,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,6917461954784,04 will_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,1,,,,,facebook,1,0.01,,1,,,,
,,,,,,,,,,,,,4,,4,,,,4,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.0325,0.0325,,,0.0325,,18.571429,21.666667,0,2025-12-01,2025-12-01,1.166667,7,,,,,audience_network,6,0.13,2,6,2,4,4,2
,239,,,43,17,17,239,,,,,,856,2,856,18,16,,795,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,41,"[{'action_type': 'subscribe_mobile_app', 'value': '15.346667'}, {'action_type': 'subscribe_total', 'value': '15.346667'}, {'action_type': 'start_trial_mobile_app', 'value': '15.346667'}, {'action_type': 'start_trial_total', 'value': '15.346667'}]",1.070698,"[{'action_type': 'outbound_click', 'value': '1.070698'}]",1.070698,2.708235,0.192636,,0.053785,0.053785,2.557778,,0.057912,1.122927,20.618003,21.334569,1.836095,2025-12-01,2025-12-01,1.034754,2233,1.925661,43,"[{'action_type': 'outbound_click', 'value': '43'}]","[{'action_type': 'outbound_click', 'value': '1.925661'}]",facebook,2158,46.04,107,4,99,730,392,243
,60,,,8,1,1,60,,,2,2,,179,1,179,7,4,,164,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,11,"[{'action_type': 'subscribe_mobile_app', 'value': '13.66'}, {'action_type': 'subscribe_total', 'value': '13.66'}, {'action_type': 'start_trial_mobile_app', 'value': '13.66'}, {'action_type': 'start_trial_total', 'value': '13.66'}]",1.7075,"[{'action_type': 'outbound_click', 'value': '1.7075'}]",1.7075,13.66,0.227667,,0.076313,0.076313,1.951429,,0.083293,1.241818,25.343228,25.920304,2.040816,2025-12-01,2025-12-01,1.02277,539,1.48423,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.48423'}]",instagram,527,13.66,23,4,23,149,79,53
,,,,1,,,,,,,,,60,,60,,,,59,,6917461954984,04 Morgan_Gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,1.76,"[{'action_type': 'outbound_click', 'value': '1.76'}]",1.76,,,,0.029333,0.029333,,,0.029831,1.76,14.42623,14.42623,0.819672,2025-12-01,2025-12-01,1,122,0.819672,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.819672'}]",threads,122,1.76,7,6,7,52,30,13
,,,,,,,,,,,,,,,,,,,,,6917461955184,03 will_loseYourself - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-12-01,2025-12-01,1,1,,,,,facebook,1,0,,,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.07,0.07,,,0.07,,14,14,0,2025-12-01,2025-12-01,1,5,,,,,facebook,5,0.07,,3,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6917461955384,03 Snoop_sicko - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-01,2025-12-01,1,1,,,,,threads,1,0.02,,3,,,,1
,,,,,,,,,,,,,1,,1,,,,1,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-01,2025-12-01,1,2,,,,,facebook,2,0.03,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,6917461955784,03 Mike_gin - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,20,20,0,2025-12-01,2025-12-01,1,1,,,,,instagram,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956184,02 Mike_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,0,0,0,2025-12-01,2025-12-01,1,1,,,,,facebook,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6917461956784,01 Jesus_rapGod - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-12-01,2025-12-01,1,1,,,,,facebook,1,0.01,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6917461956984,02 Eddie_Snoop - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.100013,0.100013,,,0.100013,,25.003293,25.003293,0,2025-12-01,2025-12-01,1,4,,,,,audience_network,4,0.100013,,4,,1,1,1
