action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,gender,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
1,555,1,,44,38,38,555,1,1,,,1,1878,,1878,4,4,1,1830,1,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,46,"[{'action_type': 'subscribe_mobile_app', 'value': '8.140769'}, {'action_type': 'subscribe_total', 'value': '8.140769'}, {'action_type': 'start_trial_mobile_app', 'value': '5.879444'}, {'action_type': 'start_trial_total', 'value': '5.879444'}]",2.405227,"[{'action_type': 'outbound_click', 'value': '2.405227'}]",2.405227,2.785,0.190685,105.83,0.056353,0.056353,26.4575,105.83,0.057831,2.300652,19.990555,21.366848,0.868908,2025-11-27,2025-11-27,1.068847,male,5294,0.83113,44,"[{'action_type': 'outbound_click', 'value': '44'}]","[{'action_type': 'outbound_click', 'value': '0.83113'}]",4953,105.83,169,3,163,1741,782,441
,,,,,,,,,,,,,15,,15,,,,15,,6913866606784,jesus_rap_1_4x5 - Copy,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.064667,0.064667,,,0.064667,,17.321429,17.962963,0,2025-11-27,2025-11-27,1.037037,unknown,56,,,,,54,0.97,2,3,1,15,7,4
,,,,,,,,,,,,,1,,1,,,,1,,6915585772384,tyson_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.11,0.11,,,0.11,,36.666667,55,0,2025-11-27,2025-11-27,1.5,female,3,,,,,2,0.11,,4,,1,1,1
,,,,,,,,,,,,,4,,4,,,,4,,6915585772384,tyson_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.17,0.17,,,0.17,,42.5,42.5,0,2025-11-27,2025-11-27,1,male,16,,,,,16,0.68,2,5,2,4,4,3
,4,,,1,,,4,,,,,,3,,3,,,,2,,6915585772584,kendrick_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.41,"[{'action_type': 'outbound_click', 'value': '0.41'}]",0.41,,0.1025,,0.136667,0.136667,,,0.205,0.41,45.555556,51.25,11.111111,2025-11-27,2025-11-27,1.125,male,9,11.111111,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",8,0.41,2,6,2,4,2,2
,42,,,11,3,3,42,,,1,1,,414,1,414,6,4,,397,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,11,"[{'action_type': 'start_trial_mobile_app', 'value': '9.0425'}, {'action_type': 'start_trial_total', 'value': '9.0425'}]",3.288182,"[{'action_type': 'outbound_click', 'value': '3.288182'}]",3.288182,12.056667,0.86119,,0.087367,0.087367,6.028333,,0.091108,3.288182,28.8437,31.316017,0.877193,2025-11-27,2025-11-27,1.085714,female,1254,0.877193,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '0.877193'}]",1155,36.17,33,3,31,367,156,77
,303,,1,39,18,18,303,,,,,,1306,,1306,4,3,,1263,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,41,"[{'action_type': 'subscribe_mobile_app', 'value': '28.573333'}, {'action_type': 'subscribe_total', 'value': '28.573333'}, {'action_type': 'start_trial_mobile_app', 'value': '7.143333'}, {'action_type': 'start_trial_total', 'value': '7.143333'}]",2.197949,"[{'action_type': 'outbound_click', 'value': '2.197949'}]",2.197949,4.762222,0.282904,,0.065636,0.065636,21.43,,0.06787,2.090732,21.302187,23.080237,1.018887,2025-11-27,2025-11-27,1.083468,male,4024,0.969185,39,"[{'action_type': 'outbound_click', 'value': '39'}]","[{'action_type': 'outbound_click', 'value': '0.969185'}]",3714,85.72,122,3,113,1186,524,292
,4,,,1,1,1,4,,,,,,18,,18,,,,17,,6915585772784,jesus_rap_1_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,1.38,"[{'action_type': 'outbound_click', 'value': '1.38'}]",1.38,1.38,0.345,,0.076667,0.076667,,,0.081176,1.38,27.058824,28.75,1.960784,2025-11-27,2025-11-27,1.0625,unknown,51,1.960784,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.960784'}]",48,1.38,1,3,1,17,7,2
,,,,,,,,,,,,,2,,2,,,,2,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.075,0.075,,,0.075,,30,37.5,0,2025-11-27,2025-11-27,1.25,female,5,,,,,4,0.15,,2,,2,,
,,,,,,,,,,,,,5,,5,,,,5,,6915585772984,jesus_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.208,0.208,,,0.208,,33.548387,38.518519,0,2025-11-27,2025-11-27,1.148148,male,31,,,,,27,1.04,,1,,5,,
,91,1,,25,4,4,91,,,,,,498,3,498,9,6,,464,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,26,"[{'action_type': 'subscribe_mobile_app', 'value': '45.51'}, {'action_type': 'subscribe_total', 'value': '45.51'}, {'action_type': 'start_trial_mobile_app', 'value': '22.755'}, {'action_type': 'start_trial_total', 'value': '22.755'}]",1.8204,"[{'action_type': 'outbound_click', 'value': '1.8204'}]",1.8204,11.3775,0.50011,,0.091386,0.091386,5.056667,,0.098082,1.750385,32.46077,35.170015,1.854494,2025-11-27,2025-11-27,1.083462,female,1402,1.783167,25,"[{'action_type': 'outbound_click', 'value': '25'}]","[{'action_type': 'outbound_click', 'value': '1.783167'}]",1294,45.51,70,4,70,442,232,144
,413,1,,95,28,28,413,,,3,3,,1880,2,1880,17,12,,1768,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,101,"[{'action_type': 'subscribe_mobile_app', 'value': '29.526'}, {'action_type': 'subscribe_total', 'value': '29.526'}, {'action_type': 'start_trial_mobile_app', 'value': '11.356154'}, {'action_type': 'start_trial_total', 'value': '11.356154'}]",1.554,"[{'action_type': 'outbound_click', 'value': '1.554'}]",1.554,5.2725,0.357458,,0.078527,0.078527,8.684118,,0.083501,1.461683,24.555888,26.37663,1.679973,2025-11-27,2025-11-27,1.074147,male,6012,1.580173,95,"[{'action_type': 'outbound_click', 'value': '95'}]","[{'action_type': 'outbound_click', 'value': '1.580173'}]",5597,147.63,219,3,209,1681,863,498
,,,,,,,,,,,,,19,,19,,,,19,,6915585773184,tyson_rap_2_4x5,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.071579,0.071579,,,0.071579,,23.448276,25.185185,0,2025-11-27,2025-11-27,1.074074,unknown,58,,,,,54,1.36,2,3,2,19,8,4
,,,,,,,,,,,,,6,,6,,,,6,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.301667,0.301667,,,0.301667,,51.714286,56.5625,0,2025-11-27,2025-11-27,1.09375,female,35,,,,,32,1.81,2,2,2,5,4,2
,35,,1,1,1,1,35,,,,,,52,,52,1,,,50,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,"[{'action_type': 'start_trial_mobile_app', 'value': '8.86'}, {'action_type': 'start_trial_total', 'value': '8.86'}]",8.86,"[{'action_type': 'outbound_click', 'value': '8.86'}]",8.86,8.86,0.253143,,0.170385,0.170385,8.86,,0.1772,8.86,30.657439,32.218182,0.346021,2025-11-27,2025-11-27,1.050909,male,289,0.346021,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.346021'}]",275,8.86,5,2,6,46,20,12
,,,,,,,,,,,,,,,,,,,,,6916143078584,jesus_rap_1_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,60,60,0,2025-11-27,2025-11-27,1,unknown,1,,,,,1,0.06,,1,,,,
,29,,,4,1,1,29,,,,,,30,,30,,,,26,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,4,,1.195,"[{'action_type': 'outbound_click', 'value': '1.195'}]",1.195,4.78,0.164828,,0.159333,0.159333,,,0.183846,1.195,39.180328,45.52381,3.278689,2025-11-27,2025-11-27,1.161905,female,122,3.278689,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.278689'}]",105,4.78,5,3,4,24,12,6
,10,,,1,,,10,,,,,,49,,49,,,,48,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,"[{'action_type': 'start_trial_mobile_app', 'value': '8.38'}, {'action_type': 'start_trial_total', 'value': '8.38'}]",8.38,"[{'action_type': 'outbound_click', 'value': '8.38'}]",8.38,,0.838,,0.17102,0.17102,,,0.174583,8.38,32.862745,34.771784,0.392157,2025-11-27,2025-11-27,1.058091,male,255,0.392157,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.392157'}]",241,8.38,5,2,5,45,24,13
,,,,,,,,,,,,,,,,,,,,,6916143260984,tyson_rap_2_4x5_subtitles,6915577150784,FB_iOS_Rap_StartTrial_set1_251125,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-11-27,2025-11-27,1,unknown,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916144704984,jesus_rap_1_4x5_subtitles,6913866281784,FB_iOS_Purchase_itoshi_rap_221125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,5,5,0,2025-11-27,2025-11-27,1,male,2,,,,,2,0.01,,1,,,,
,17,,,,,,17,,,,,,2,,2,,,,2,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,0.018235,,0.155,0.155,,,0.155,,20.666667,22.142857,0,2025-11-27,2025-11-27,1.071429,female,15,,,,,14,0.31,,2,,2,1,1
,12,,,,,,12,,,,,,1,,1,,,,1,,6916162285584,01 Esha,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,0.019167,,0.23,0.23,,,0.23,,38.333333,38.333333,0,2025-11-27,2025-11-27,1,male,6,,,,,6,0.23,,1,,1,,
,28,,,2,1,1,28,,,,,,42,,42,1,1,,39,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,"[{'action_type': 'subscribe_mobile_app', 'value': '6.32'}, {'action_type': 'subscribe_total', 'value': '6.32'}, {'action_type': 'start_trial_mobile_app', 'value': '6.32'}, {'action_type': 'start_trial_total', 'value': '6.32'}]",3.16,"[{'action_type': 'outbound_click', 'value': '3.16'}]",3.16,6.32,0.225714,,0.150476,0.150476,6.32,,0.162051,3.16,47.878788,55.438596,1.515152,2025-11-27,2025-11-27,1.157895,female,132,1.515152,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.515152'}]",114,6.32,4,3,4,34,18,14
,3,,,1,,,3,,,,,,9,,9,,,,8,,6916163301184,02 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,2.06,"[{'action_type': 'outbound_click', 'value': '2.06'}]",2.06,,0.686667,,0.228889,0.228889,,,0.2575,,68.666667,85.833333,0,2025-11-27,2025-11-27,1.25,male,30,3.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.333333'}]",24,2.06,1,4,1,8,5,2
,,,,,,,,,,,,,,,,,,,,,6916163945384,03 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,250,250,0,2025-11-27,2025-11-27,1,female,1,,,,,1,0.25,,3,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6916164484784,04 Prerna,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-11-27,2025-11-27,1,female,6,,,,,6,0.08,,3,,2,,
,,,,,,,,,,,,,,,,,,,,,6916166162984,05 blonde,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,360,360,0,2025-11-27,2025-11-27,1,male,1,,,,,1,0.36,,3,,,,
,468,2,1,81,39,39,468,,,,,,1657,1,1657,28,26,,1548,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,75,"[{'action_type': 'subscribe_mobile_app', 'value': '22.96'}, {'action_type': 'subscribe_total', 'value': '22.96'}, {'action_type': 'start_trial_mobile_app', 'value': '11.48'}, {'action_type': 'start_trial_total', 'value': '11.48'}]",1.417284,"[{'action_type': 'outbound_click', 'value': '1.417284'}]",1.417284,2.94359,0.245299,,0.069282,0.069282,4.1,,0.07416,1.530667,26.703885,28.642715,1.744592,2025-11-27,2025-11-27,1.072605,female,4299,1.884159,81,"[{'action_type': 'outbound_click', 'value': '81'}]","[{'action_type': 'outbound_click', 'value': '1.884159'}]",4008,114.8,186,5,164,1357,690,541
,8,,,2,,,8,,,1,1,,143,,143,4,3,,137,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,,4.68,"[{'action_type': 'outbound_click', 'value': '4.68'}]",4.68,,1.17,,0.065455,0.065455,2.34,,0.068321,3.12,20.571429,21.616628,0.659341,2025-11-27,2025-11-27,1.050808,male,455,0.43956,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.43956'}]",433,9.36,14,3,13,115,56,42
,,,,,,,,,,,,,8,,8,,,,8,,6916167127784,06 fbg og,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.0825,0.0825,,,0.0825,,23.571429,25.384615,0,2025-11-27,2025-11-27,1.076923,unknown,28,,,,,26,0.66,,3,,6,4,2
3,750,3,,146,55,55,750,3,3,1,1,3,3003,3,3003,25,21,3,2832,3,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,152,"[{'action_type': 'subscribe_mobile_app', 'value': '13.022375'}, {'action_type': 'subscribe_total', 'value': '13.022375'}, {'action_type': 'start_trial_mobile_app', 'value': '9.766781'}, {'action_type': 'start_trial_total', 'value': '9.766781'}]",1.337915,"[{'action_type': 'outbound_click', 'value': '1.337915'}]",1.337915,3.551557,0.260448,65.111874,0.065047,0.065047,7.813425,65.111874,0.068974,1.285103,19.254374,20.804731,1.498275,2025-11-27,2025-11-27,1.08052,female,10145,1.439133,146,"[{'action_type': 'outbound_click', 'value': '146'}]","[{'action_type': 'outbound_click', 'value': '1.439133'}]",9389,195.335623,315,3,307,2394,1363,977
,9,,,1,,,9,,,,,,74,,74,,,,73,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,6.583897,"[{'action_type': 'outbound_click', 'value': '6.583897'}]",6.583897,,0.731544,,0.088972,0.088972,,,0.09019,6.583897,20.072857,20.835118,0.304878,2025-11-27,2025-11-27,1.037975,male,328,0.304878,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.304878'}]",316,6.583897,3,2,3,57,28,14
,,,,,,,,,,,,,7,,7,,,,7,,6916167363584,07 black_4,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.115783,0.115783,,,0.115783,,19.767799,20.261993,0,2025-11-27,2025-11-27,1.025,unknown,41,,,,,40,0.81048,1,22,1,7,7,6
,2,,,1,,,2,,,,,,2,,2,,,,1,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,1,,0.18,"[{'action_type': 'outbound_click', 'value': '0.18'}]",0.18,,0.09,,0.09,0.09,,,0.18,0.18,90,90,50,2025-11-27,2025-11-27,1,female,2,50,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '50'}]",2,0.18,,6,,1,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6916167702784,08 aiartist3,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,0.485,0.485,,,0.485,,121.25,138.571429,0,2025-11-27,2025-11-27,1.142857,male,8,,,,,7,0.97,1,5,1,2,2,2
,,,,,,,,,,,,,,,,,,,,,6916167868984,09 anomansollips,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,15,15,0,2025-11-27,2025-11-27,1,female,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6916167868984,09 anomansollips,6916162284184,FB_iOS_Purchase_itoshi_rap_female_261125,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,0,,,,,,,,,,,,,,10,10,0,2025-11-27,2025-11-27,1,male,2,,,,,2,0.02,,1,,,,
